t_s,temp_c,throttled_hex,arm_hz
420.52,58.95,0x0,2400030464
422.52,57.85,0x0,2400030464
424.54,57.3,0x0,2400017408
426.56,57.85,0x0,2400033792
428.57,58.4,0x0,2400027136
430.58,57.85,0x0,2400030464
432.59,58.4,0x0,2400017408
434.6,58.4,0x0,2400030464
436.61,58.4,0x0,2400037120
438.62,58.4,0x0,2400037120
440.62,58.4,0x0,2400020480
442.63,57.3,0x0,2400027136
444.65,58.95,0x0,2400033792
446.67,56.75,0x0,2400037120
448.69,57.3,0x0,2400027136
450.7,58.4,0x0,2400030464
452.73,58.4,0x0,2400030464
454.75,57.85,0x0,2400020480
456.76,58.4,0x0,2400027136
458.77,57.85,0x0,2400017408
460.79,58.4,0x0,2400027136
462.8,58.95,0x0,2400030464
464.81,57.85,0x0,2400020480
466.81,57.85,0x0,2400030464
468.82,57.85,0x0,2400033792
470.82,57.85,0x0,2400030464
472.83,58.95,0x0,2400020480
474.84,57.3,0x0,2400033792
476.86,57.85,0x0,2400020480
478.88,57.85,0x0,2400020480
480.89,57.3,0x0,2400037120
482.9,58.95,0x0,2400020480
484.91,58.95,0x0,2400030464
486.91,58.4,0x0,2400027136
488.93,57.3,0x0,2400020480
490.94,58.4,0x0,2400020480
492.94,57.85,0x0,2400033792
494.95,59.5,0x0,2400037120
496.97,57.85,0x0,2400033792
498.99,58.4,0x0,2400020480
501.0,58.95,0x0,2400020480
503.0,57.85,0x0,2400027136
505.01,59.5,0x0,2400030464
507.02,57.3,0x0,2400027136
509.03,57.3,0x0,2400017408
511.04,57.3,0x0,2400033792
513.07,58.4,0x0,2400033792
515.08,57.85,0x0,2400027136
517.09,57.85,0x0,2400030464
519.1,58.4,0x0,2400023808
521.11,58.4,0x0,2400023808
523.11,58.4,0x0,2400020480
525.14,57.3,0x0,2400037120
527.15,58.4,0x0,2400030464
529.16,58.95,0x0,2400030464
531.16,58.4,0x0,2400017408
533.17,56.75,0x0,2400037120
535.18,58.4,0x0,2400023808
537.2,57.85,0x0,2400023808
539.22,57.85,0x0,2400020480
541.22,58.4,0x0,2400033792
543.22,57.85,0x0,2400033792
545.23,57.85,0x0,2400023808
547.25,59.5,0x0,2400027136
549.26,57.85,0x0,2400020480
551.26,58.4,0x0,2400033792
553.28,57.3,0x0,2400020480
555.3,58.4,0x0,2400023808
557.3,58.4,0x0,2400033792
559.32,58.4,0x0,2400030464
561.34,58.95,0x0,2400033792
563.36,57.85,0x0,2400030464
565.36,57.85,0x0,2400027136
567.38,58.95,0x0,2400037120
569.38,57.85,0x0,2400030464
571.4,58.4,0x0,2400023808
573.42,58.4,0x0,2400027136
575.43,57.85,0x0,2400030464
577.45,58.95,0x0,2400020480
579.46,58.95,0x0,2400033792
581.47,58.95,0x0,2400027136
583.48,58.95,0x0,2400030464
585.49,58.4,0x0,2400037120
587.5,59.5,0x0,2400037120
589.52,58.95,0x0,2400027136
591.52,58.95,0x0,2400030464
593.54,57.85,0x0,2400037120
595.56,58.4,0x0,2400037120
597.56,58.4,0x0,2400033792
599.59,58.4,0x0,2400027136
601.6,58.95,0x0,2400027136
603.63,58.95,0x0,2400030464
605.65,58.95,0x0,2400020480
607.67,58.95,0x0,2400033792
609.68,58.4,0x0,2400017408
611.7,58.95,0x0,2400030464
613.7,57.3,0x0,2400037120
615.71,57.85,0x0,2400027136
617.73,57.3,0x0,2400033792
619.73,58.4,0x0,2400033792
621.73,58.4,0x0,2400017408
623.75,58.4,0x0,2400020480
625.77,57.85,0x0,2400020480
627.79,58.4,0x0,2400033792
629.8,57.3,0x0,2400017408
631.81,59.5,0x0,2400020480
633.82,57.3,0x0,2400030464
635.82,58.4,0x0,2400030464
637.84,57.3,0x0,2400020480
639.84,57.85,0x0,2400033792
641.86,57.85,0x0,2400033792
643.86,57.3,0x0,2400033792
645.88,57.85,0x0,2400030464
647.89,57.85,0x0,2400017408
649.9,57.85,0x0,2400020480
651.92,58.95,0x0,2400020480
653.93,57.85,0x0,2400020480
655.93,57.85,0x0,2400027136
657.96,57.85,0x0,2400033792
659.96,58.95,0x0,2400020480
661.97,57.85,0x0,2400027136
663.98,58.4,0x0,2400020480
666.0,59.5,0x0,2400017408
668.01,58.95,0x0,2400020480
670.02,58.4,0x0,2400020480
672.03,58.4,0x0,2400033792
674.04,57.85,0x0,2400037120
676.04,57.3,0x0,2400027136
678.05,57.85,0x0,2400030464
680.06,58.4,0x0,2400030464
682.07,58.95,0x0,2400033792
684.08,58.95,0x0,2400033792
686.1,58.95,0x0,2400030464
688.12,58.4,0x0,2400030464
690.14,58.95,0x0,2400033792
692.15,58.4,0x0,2400027136
694.16,58.4,0x0,2400033792
696.16,57.85,0x0,2400020480
698.18,58.4,0x0,2400030464
700.2,58.95,0x0,2400030464
702.22,57.3,0x0,2400020480
704.23,59.5,0x0,2400027136
706.24,58.4,0x0,2400030464
708.25,56.75,0x0,2400030464
710.25,57.85,0x0,2400033792
712.26,58.95,0x0,2400030464
714.27,58.4,0x0,2400020480
716.28,57.85,0x0,2400027136
718.3,58.4,0x0,2400023808
720.32,57.3,0x0,2400020480
722.33,58.4,0x0,2400017408
724.35,58.4,0x0,2400030464
726.35,59.5,0x0,2400030464
728.36,58.95,0x0,2400020480
730.37,58.95,0x0,2400020480
732.39,57.3,0x0,2400027136
734.39,58.4,0x0,2400033792
736.39,57.85,0x0,2400030464
738.4,57.85,0x0,2400017408
740.4,57.85,0x0,2400030464
742.41,58.4,0x0,2400037120
744.42,58.4,0x0,2400027136
746.43,57.85,0x0,2400033792
748.45,57.3,0x0,2400020480
750.46,58.95,0x0,2400030464
752.46,57.85,0x0,2400017408
754.48,57.85,0x0,2400033792
756.49,57.85,0x0,2400033792
758.51,58.4,0x0,2400033792
760.53,57.3,0x0,2400020480
762.53,57.3,0x0,2400020480
764.54,57.3,0x0,2400037120
766.55,58.4,0x0,2400027136
768.55,57.85,0x0,2400033792
770.56,58.95,0x0,2400037120
772.58,57.3,0x0,2400037120
774.58,58.4,0x0,2400020480
776.61,59.5,0x0,2400020480
778.62,57.85,0x0,2400030464
780.65,58.95,0x0,2400020480
782.68,58.4,0x0,2400020480
784.69,58.4,0x0,2400033792
786.7,57.3,0x0,2400027136
788.71,57.3,0x0,2400033792
790.73,58.4,0x0,2400030464
792.75,57.85,0x0,2400030464
794.76,57.85,0x0,2400020480
796.78,58.4,0x0,2400027136
798.78,58.4,0x0,2400027136
800.8,56.75,0x0,2400033792
802.81,57.3,0x0,2400017408
804.83,58.4,0x0,2400027136
806.84,58.95,0x0,2400033792
808.84,57.85,0x0,2400020480
810.85,57.3,0x0,2400030464
812.87,57.85,0x0,2400037120
814.88,58.4,0x0,2400033792
816.89,57.85,0x0,2400030464
818.91,57.85,0x0,2400030464
820.93,58.95,0x0,2400030464
822.93,58.4,0x0,2400033792
824.95,57.85,0x0,2400027136
826.96,57.85,0x0,2400033792
828.96,58.95,0x0,2400033792
830.96,58.95,0x0,2400020480
832.97,58.4,0x0,2400027136
834.97,58.95,0x0,2400030464
836.98,57.3,0x0,2400020480
838.99,58.4,0x0,2400033792
841.01,58.4,0x0,2400030464
843.03,58.4,0x0,2400020480
845.03,57.85,0x0,2400033792
847.04,58.95,0x0,2400020480
849.05,58.4,0x0,2400033792
851.06,58.4,0x0,2400020480
853.07,58.4,0x0,2400020480
855.1,58.95,0x0,2400027136
857.1,58.4,0x0,2400017408
859.11,57.3,0x0,2400033792
861.13,58.95,0x0,2400027136
863.15,58.4,0x0,2400027136
865.16,57.85,0x0,2400027136
867.17,58.4,0x0,2400030464
869.18,57.3,0x0,2400030464
871.19,58.95,0x0,2400027136
873.2,58.4,0x0,2400027136
875.22,57.3,0x0,2400030464
877.24,58.4,0x0,2400030464
879.25,58.4,0x0,2400020480
881.25,58.4,0x0,2400020480
883.26,57.3,0x0,2400030464
885.27,57.85,0x0,2400033792
887.29,58.95,0x0,2400037120
889.31,57.3,0x0,2400033792
891.31,58.4,0x0,2400020480
893.31,57.85,0x0,2400030464
895.32,57.3,0x0,2400027136
897.34,58.4,0x0,2400037120
899.35,57.3,0x0,2400033792
