run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,5.000,-15.343,91422,1.8770,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T024613Z.csv,pronav_5.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260716T024555Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260716T024555Z.log,line,standard,601392
1,pronav,0.000,-5.000,14.807,279502,6.0820,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T024707Z.csv,pronav_5.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260716T024649Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260716T024649Z.log,line,standard,978171
2,pronav,0.000,5.000,-15.177,944976,1.3580,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T024758Z.csv,pronav_5.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260716T024740Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260716T024740Z.log,line,standard,478640
3,pronav,0.000,-5.000,15.124,397541,1.6680,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T024900Z.csv,pronav_5.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260716T024842Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260716T024842Z.log,line,standard,199622
4,pronav,0.000,5.000,-13.891,348335,1.4510,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T024951Z.csv,pronav_5.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260716T024933Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260716T024933Z.log,line,standard,917239
5,pronav,0.000,-5.000,13.522,54423,1.3230,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025047Z.csv,pronav_5.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260716T025029Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260716T025029Z.log,line,standard,222819
6,pronav,0.000,5.000,-15.021,353598,1.9860,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025139Z.csv,pronav_5.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260716T025121Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260716T025121Z.log,line,standard,364784
7,pronav,0.000,-5.000,14.183,735776,3.6090,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025231Z.csv,pronav_5.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260716T025213Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260716T025213Z.log,line,standard,368635
8,pronav,0.000,5.000,-14.765,1752,1.6360,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025326Z.csv,pronav_5.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260716T025308Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260716T025308Z.log,line,standard,327999
9,pronav,0.000,-5.000,15.218,811166,5.7960,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025421Z.csv,pronav_5.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260716T025403Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260716T025403Z.log,line,standard,838857
10,pronav,0.000,5.000,-15.237,626629,1.9770,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025513Z.csv,pronav_5.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260716T025456Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260716T025456Z.log,line,standard,690884
11,pronav,0.000,-5.000,13.633,6916,1.4640,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025608Z.csv,pronav_5.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260716T025551Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260716T025551Z.log,line,standard,832615
12,pronav,0.000,5.000,-14.554,470100,1.3840,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025704Z.csv,pronav_5.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260716T025642Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260716T025642Z.log,line,standard,228302
13,pronav,0.000,-5.000,12.806,46020,0.5770,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025813Z.csv,pronav_5.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260716T025751Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260716T025751Z.log,line,standard,148141
14,pronav,0.000,5.000,-15.222,149082,1.7600,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T025922Z.csv,pronav_5.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260716T025901Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260716T025901Z.log,line,standard,944019
15,pronav,0.000,-5.000,12.879,950648,0.6300,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260716T030059Z.csv,pronav_5.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260716T030037Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260716T030037Z.log,line,standard,797021
