run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-15.343,91422,2.3220,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T173547Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260715T173530Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260715T173530Z.log,weave,standard,601392
1,pronav,0.000,-12.000,14.807,279502,1.6220,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T173639Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260715T173622Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260715T173622Z.log,weave,standard,978171
2,pronav,0.000,12.000,-15.177,944976,2.2080,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T173735Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260715T173718Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260715T173718Z.log,weave,standard,478640
3,pronav,0.000,-12.000,15.124,397541,1.0770,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T173837Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260715T173820Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260715T173820Z.log,weave,standard,199622
4,pronav,0.000,12.000,-13.891,348335,2.3110,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T173928Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260715T173911Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260715T173911Z.log,weave,standard,917239
5,pronav,0.000,-12.000,13.522,54423,2.5660,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174020Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260715T174003Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260715T174003Z.log,weave,standard,222819
6,pronav,0.000,12.000,-15.021,353598,2.3610,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174113Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260715T174056Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260715T174056Z.log,weave,standard,364784
7,pronav,0.000,-12.000,14.183,735776,1.2980,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174207Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260715T174149Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260715T174149Z.log,weave,standard,368635
8,pronav,0.000,12.000,-14.765,1752,2.4560,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174305Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260715T174247Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260715T174247Z.log,weave,standard,327999
9,pronav,0.000,-12.000,15.218,811166,1.0300,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174358Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260715T174341Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260715T174341Z.log,weave,standard,838857
10,pronav,0.000,12.000,-15.237,626629,2.3120,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174449Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260715T174431Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260715T174431Z.log,weave,standard,690884
11,pronav,0.000,-12.000,13.633,6916,2.0180,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174556Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260715T174539Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260715T174539Z.log,weave,standard,832615
12,pronav,0.000,12.000,-14.554,470100,2.3450,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174644Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260715T174626Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260715T174626Z.log,weave,standard,228302
13,pronav,0.000,-12.000,12.806,46020,1.5850,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174736Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260715T174720Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260715T174720Z.log,weave,standard,148141
14,pronav,0.000,12.000,-15.222,149082,2.3260,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174830Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260715T174812Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260715T174812Z.log,weave,standard,944019
15,pronav,0.000,-12.000,12.879,950648,1.5850,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T174923Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260715T174905Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260715T174905Z.log,weave,standard,797021
