run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-30.051,372414,2.0200,1,1,7.427,23.525,14.29,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T181617Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T181600Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T181600Z.log,weave,standard,374747
1,pronav,0.000,-12.000,27.965,346785,1.5820,1,1,6.817,24.825,22.63,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T181723Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T181705Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T181705Z.log,weave,standard,714212
2,pronav,0.000,12.000,-28.146,513067,2.2030,1,1,6.548,23.768,23.90,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T181826Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T181808Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T181808Z.log,weave,standard,639125
3,pronav,0.000,-12.000,28.978,307980,1.2740,0,0,,,21.44,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T181928Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T181911Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T181911Z.log,weave,standard,22071
4,pronav,0.000,12.000,-28.522,504452,1.9170,0,0,,,13.13,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T182046Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T182029Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T182029Z.log,weave,standard,574927
5,pronav,0.000,-12.000,29.220,333961,0.8730,1,1,7.109,24.398,15.30,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T182204Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T182146Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T182146Z.log,weave,standard,27203
6,pronav,0.000,12.000,-28.921,773434,2.0810,1,1,3.170,26.180,13.85,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T182310Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T182252Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T182252Z.log,weave,standard,344839
7,pronav,0.000,-12.000,29.319,509289,1.1340,0,1,9.215,24.523,24.91,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T182418Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T182401Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T182401Z.log,weave,standard,395622
8,pronav,0.000,12.000,-29.958,916124,1.9580,1,1,7.427,25.579,13.10,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T182522Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260710T182504Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260710T182504Z.log,weave,standard,347153
9,pronav,0.000,-12.000,27.995,268317,1.2410,0,1,7.427,23.982,20.63,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T182626Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260710T182609Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260710T182609Z.log,weave,standard,355004
