t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
22.885,ENGAGE,pursuit,1,-1.0487,-0.6612,5.3468,5.4886,-0.19368,118.562,107.248,-21.710,5.4561,-1.6924,1.6924,-2.5651,0.0000,-0.8895,2.8651,-0.0070,107.4655,0.4930,1.4292,-0.7819,0.7183,6.5000,-1.9520,0.5000,5.2087
22.937,ENGAGE,pursuit,1,-1.0986,-0.5971,5.2308,5.3782,-0.20701,117.725,106.013,-23.422,5.3748,-1.6734,1.6734,-2.7363,0.0000,-0.8276,2.8836,-0.0090,105.8643,0.4910,1.5128,-0.8212,0.7168,6.5000,-1.9520,0.5000,5.1184
22.987,ENGAGE,pursuit,1,-1.1019,-0.5355,5.1467,5.2905,-0.21091,116.978,104.868,-23.117,5.2909,-1.6753,1.6753,-2.7036,0.0000,-0.7698,2.8996,-0.0130,104.8937,0.4870,1.5884,-0.8559,0.7155,6.5000,-1.8560,0.5000,5.0171
23.038,ENGAGE,pursuit,1,-1.1014,-0.4829,5.0498,5.1911,-0.21475,116.109,103.758,-22.576,5.1991,-1.7222,1.7222,-2.7145,0.0000,-0.7135,2.9139,-0.0140,103.8044,0.4860,1.6650,-0.8904,0.7144,6.5000,-1.8080,0.5000,4.9260
23.089,ENGAGE,pursuit,1,-1.1424,-0.4360,4.9325,5.0818,-0.22759,115.335,102.462,-24.559,5.0974,-1.8145,1.8145,-3.1110,0.0000,-0.6474,2.9293,-0.0180,102.2947,0.4820,1.7427,-0.9245,0.7135,6.5000,-1.7120,0.5000,4.8268
23.140,ENGAGE,pursuit,1,-1.1374,-0.3925,4.8373,4.9847,-0.23095,114.433,101.217,-24.756,4.9957,-1.8789,1.8789,-3.2473,0.0000,-0.5836,2.9427,-0.0190,101.2006,0.4810,1.8312,-0.9623,0.7126,6.5000,-1.6640,0.5000,4.7261
23.191,ENGAGE,pursuit,1,-1.1691,-0.3504,4.7191,4.8744,-0.24285,113.626,99.846,-26.353,4.8880,-1.9605,1.9605,-3.6070,0.0000,-0.5130,2.9558,-0.0220,99.7118,0.4780,1.8609,-0.9748,0.7123,6.5000,-1.6160,0.5000,4.6880
23.242,ENGAGE,pursuit,1,-1.1691,-0.3504,4.7191,4.8744,-0.24285,113.042,98.528,-26.353,4.7900,-1.9605,1.9605,-3.6070,0.0000,-0.4449,2.9668,-0.0220,99.1281,0.4780,1.9409,-1.0077,0.7116,6.5000,-1.5200,0.5000,4.5927
23.293,ENGAGE,pursuit,1,-1.1137,-0.3148,4.6433,4.7854,-0.23539,112.450,98.087,-21.180,4.7387,-1.8227,1.8227,-2.6952,0.0000,-0.4220,2.9702,-0.0240,98.9630,0.4760,1.9912,-1.0279,0.7113,6.5000,-1.5200,0.5000,4.5404
23.348,ENGAGE,pursuit,1,-1.1481,-0.2855,4.5346,4.6864,-0.24797,111.235,97.028,-21.182,4.6670,-1.7106,1.7106,-2.5297,0.0000,-0.3670,2.9775,-0.0250,97.0273,0.4750,2.0725,-1.0598,0.7109,6.5000,-1.4240,0.5000,4.4475
23.395,ENGAGE,pursuit,1,-1.1356,-0.2588,4.4464,4.5964,-0.25006,110.236,95.938,-21.535,4.5889,-1.6666,1.6666,-2.5055,0.0000,-0.3104,2.9839,-0.0250,95.9085,0.4750,2.1648,-1.0947,0.7105,6.5000,-1.3760,0.5000,4.3494
23.446,ENGAGE,pursuit,1,-1.1595,-0.2344,4.3318,4.4904,-0.26155,109.341,94.609,-24.545,4.4980,-1.7117,1.7117,-2.9331,0.0000,-0.2410,2.9903,-0.0260,94.3556,0.4740,2.2476,-1.1249,0.7103,6.5000,-1.3280,0.5000,4.2624
23.497,ENGAGE,pursuit,1,-1.1429,-0.2138,4.2395,4.3961,-0.26331,108.692,93.493,-23.233,4.4042,-1.7597,1.7597,-2.8542,0.0000,-0.1828,2.9944,-0.0260,93.6050,0.4740,2.2789,-1.1360,0.7103,6.5000,-1.2800,0.5000,4.2288
23.547,ENGAGE,pursuit,1,-1.1265,-0.1961,4.1552,4.3097,-0.26473,108.029,92.596,-20.088,4.3130,-1.7793,1.7793,-2.4953,0.0000,-0.1359,2.9969,-0.0260,92.8606,0.4740,2.3626,-1.1650,0.7102,6.5000,-1.2320,0.5000,4.1433
23.598,ENGAGE,pursuit,1,-1.1265,-0.1961,4.1552,4.3097,-0.26473,106.676,91.592,-20.088,4.2240,-1.7793,1.7793,-2.4953,0.0000,-0.0833,2.9988,-0.0260,91.5077,0.4740,2.4575,-1.1965,0.7102,6.5000,-1.1360,0.5000,4.0484
23.649,ENGAGE,pursuit,1,-1.1566,-0.1841,4.0569,4.2226,-0.27773,105.981,90.328,-21.620,4.1788,-1.6500,1.6500,-2.4905,0.0000,-0.0172,3.0000,-0.0250,90.0683,0.4750,2.5105,-1.2134,0.7102,6.5000,-1.0880,0.5000,3.9970
23.701,ENGAGE,pursuit,1,-1.1769,-0.1721,3.9486,4.1238,-0.28967,104.558,88.604,-28.984,4.1101,-1.5713,1.5713,-3.1795,0.0000,0.0731,2.9991,-0.0250,87.9612,0.4750,2.5958,-1.2396,0.7103,6.5000,-1.0400,0.5000,3.9149
23.752,ENGAGE,pursuit,1,-1.1589,-0.1607,3.8650,4.0382,-0.29132,103.390,86.927,-31.676,4.0349,-1.5514,1.5514,-3.4307,0.0000,0.1608,2.9957,-0.0240,86.6983,0.4760,2.6817,-1.2647,0.7104,6.5000,-0.9920,0.5000,3.8338
23.803,ENGAGE,pursuit,1,-1.1403,-0.1510,3.7816,3.9526,-0.29288,102.341,85.452,-30.389,3.9550,-1.5652,1.5652,-3.3206,0.0000,0.2379,2.9906,-0.0230,85.5607,0.4770,2.7680,-1.2886,0.7105,6.5000,-0.9440,0.5000,3.7538
23.853,ENGAGE,pursuit,1,-1.1215,-0.1423,3.6983,3.8672,-0.29444,100.799,83.931,-30.407,3.8720,-1.5934,1.5934,-3.3825,0.0000,0.3172,2.9832,-0.0220,83.9293,0.4780,2.8657,-1.3140,0.7107,6.5000,-0.8560,0.5000,3.6691
23.904,ENGAGE,pursuit,1,-1.1342,-0.1386,3.6001,3.7771,-0.30519,100.008,82.466,-29.744,3.7847,-1.6387,1.6387,-3.4027,0.0000,0.3933,2.9741,-0.0210,82.5220,0.4790,2.9530,-1.3352,0.7109,6.5000,-0.8080,0.5000,3.5922
23.955,ENGAGE,pursuit,1,-1.1635,-0.1387,3.5131,3.7034,-0.31982,98.716,80.686,-33.197,3.7031,-1.6367,1.6367,-3.7932,0.0000,0.4856,2.9604,-0.0210,80.3921,0.4790,2.9858,-1.3428,0.7110,6.5000,-0.7600,0.5000,3.5684
24.006,ENGAGE,pursuit,1,-1.1635,-0.1387,3.5131,3.7034,-0.31982,97.892,79.026,-33.197,3.6212,-1.6367,1.6367,-3.7932,0.0000,0.5711,2.9451,-0.0200,79.5673,0.4800,3.0736,-1.3622,0.7112,6.5000,-0.6640,0.5000,3.5032
24.058,ENGAGE,pursuit,1,-1.0975,-0.1291,3.4436,3.6166,-0.30854,96.714,78.201,-28.324,3.5780,-1.5241,1.5241,-3.0138,0.0000,0.6134,2.9366,-0.0190,79.0358,0.4810,3.1729,-1.3822,0.7114,6.5000,-0.6160,0.5000,3.4208
24.109,ENGAGE,pursuit,1,-1.1269,-0.1318,3.3584,3.5449,-0.32374,95.337,76.786,-28.305,3.5234,-1.3967,1.5000,-2.9641,0.0000,0.6858,2.9206,-0.0180,76.7879,0.4820,3.2282,-1.3926,0.7115,6.5000,-0.5680,0.5000,3.3808
24.162,ENGAGE,pursuit,1,-1.1502,-0.1352,3.2745,3.4732,-0.33780,94.104,75.060,-31.803,3.4634,-1.3412,1.5000,-3.3304,0.0000,0.7734,2.8986,-0.0170,74.7489,0.4830,3.3169,-1.4078,0.7118,6.5000,-0.5200,0.5000,3.3114
24.213,ENGAGE,pursuit,1,-1.1325,-0.1344,3.2010,3.3981,-0.34006,92.667,73.326,-33.497,3.3972,-1.3359,1.5000,-3.5078,0.0000,0.8608,2.8739,-0.0160,73.1825,0.4840,3.4059,-1.4215,0.7120,6.5000,-0.4720,0.5000,3.2435
24.266,ENGAGE,pursuit,1,-1.1159,-0.1340,3.1316,3.3272,-0.34231,91.385,71.711,-32.788,3.3288,-1.3454,1.5000,-3.4336,0.0000,0.9414,2.8485,-0.0140,71.7714,0.4860,3.4951,-1.4335,0.7122,6.5000,-0.3760,0.5000,3.1926
24.314,ENGAGE,pursuit,1,-1.0991,-0.1342,3.0617,3.2557,-0.34467,89.889,70.106,-32.384,3.2586,-1.3625,1.5000,-3.3912,0.0000,1.0208,2.8210,-0.0140,70.1404,0.4860,3.5958,-1.4450,0.7125,6.5000,-0.3280,0.5000,3.1189
24.366,ENGAGE,pursuit,1,-1.1228,-0.1420,2.9842,3.1916,-0.35986,88.555,68.212,-35.622,3.1910,-1.3595,1.5000,-3.7303,0.0000,1.1135,2.7857,-0.0130,67.9366,0.4870,3.6293,-1.4483,0.7125,6.5000,-0.2800,0.5000,3.1066
24.416,ENGAGE,pursuit,1,-1.1076,-0.1435,2.9213,3.1275,-0.36239,87.003,66.335,-36.752,3.1253,-1.3463,1.5000,-3.8486,0.0000,1.2042,2.7477,-0.0120,66.2393,0.4880,3.7190,-1.4559,0.7127,6.5000,-0.2320,0.5000,3.0458
24.467,ENGAGE,pursuit,1,-1.1076,-0.1435,2.9213,3.1275,-0.36239,86.017,64.497,-36.752,3.0580,-1.3463,1.5000,-3.8486,0.0000,1.2917,2.7077,-0.0110,65.2531,0.4890,3.8088,-1.4616,0.7129,6.5000,-0.1360,0.5000,3.0075
24.519,ENGAGE,pursuit,1,-1.1391,-0.1532,2.8569,3.0795,-0.37940,84.615,62.768,-36.115,3.0351,-1.2160,1.5000,-3.7820,0.0000,1.3728,2.6675,-0.0100,62.8767,0.4900,3.9098,-1.4658,0.7131,6.5000,-0.0960,0.5000,2.9378
24.569,ENGAGE,pursuit,1,-1.1252,-0.1551,2.7996,3.0212,-0.38217,82.981,61.023,-35.400,2.9977,-1.0777,1.5000,-3.7071,0.0000,1.4534,2.6244,-0.0090,61.0839,0.4910,3.9660,-1.4670,0.7133,6.5000,-0.0480,0.5000,2.9121
24.621,ENGAGE,pursuit,1,-1.1419,-0.1648,2.7361,2.9694,-0.39538,81.523,59.061,-37.667,2.9566,-1.0022,1.5000,-3.9445,0.0000,1.5424,2.5732,-0.0070,58.8697,0.4930,4.0558,-1.4674,0.7134,6.5000,0.0000,0.5000,2.8589
24.671,ENGAGE,pursuit,1,-1.1284,-0.1675,2.6831,2.9155,-0.39811,79.398,56.883,-41.172,2.9110,-0.9755,1.5000,-4.3115,0.0000,1.6390,2.5127,-0.0060,56.5882,0.4940,4.1455,-1.4657,0.7137,6.5000,0.0960,0.5000,2.8334
24.721,ENGAGE,pursuit,1,-1.1149,-0.1705,2.6307,2.8622,-0.40085,78.317,55.087,-38.038,2.8622,-0.9755,1.5000,-3.9833,0.0000,1.7170,2.4601,-0.0050,55.3502,0.4950,4.2351,-1.4619,0.7139,6.5000,0.1440,0.5000,2.7847
24.771,ENGAGE,pursuit,1,-1.1483,-0.1837,2.5880,2.8373,-0.41760,76.104,52.681,-44.024,2.8254,-0.9048,1.5000,-4.6102,0.0000,1.8187,2.3858,-0.0040,52.1775,0.4960,4.3357,-1.4550,0.7141,6.5000,0.2400,0.5000,2.7574
24.822,ENGAGE,pursuit,1,-1.1270,-0.1864,2.5343,2.7798,-0.41843,74.980,50.743,-40.891,2.7800,-0.9058,1.5000,-4.2820,0.0000,1.8984,2.3230,-0.0030,51.0061,0.4970,4.3691,-1.4521,0.7142,6.5000,0.2400,0.5000,2.7294
24.873,ENGAGE,pursuit,1,-1.1589,-0.2006,2.4987,2.7617,-0.43427,73.143,48.480,-43.437,2.7482,-0.8272,1.5000,-4.5487,0.0000,1.9887,2.2462,-0.0020,48.2610,0.4980,4.4581,-1.4427,0.7144,6.5000,0.2880,0.5000,2.6853
24.925,ENGAGE,pursuit,1,-1.1589,-0.2006,2.4987,2.7617,-0.43427,71.973,46.308,-43.437,2.7068,-0.8272,1.5000,-4.5487,0.0000,2.0723,2.1692,-0.0010,47.0912,0.4990,4.5135,-1.4357,0.7145,6.5000,0.3360,0.5000,2.6704
24.976,ENGAGE,pursuit,1,-1.1447,-0.2047,2.4565,2.7178,-0.43606,70.313,44.732,-39.961,2.6916,-0.7509,1.5000,-4.1847,0.0000,2.1312,2.1114,0.0000,45.3283,0.5000,4.6019,-1.4227,0.7147,6.5000,0.3840,0.5000,2.6292
25.030,ENGAGE,pursuit,1,-1.1740,-0.2195,2.4274,2.7054,-0.45049,67.872,42.398,-43.953,2.6797,-0.5989,1.5000,-4.6028,0.0000,2.2155,2.0228,0.0010,42.0609,0.5010,4.7007,-1.4051,0.7150,6.5000,0.4800,0.5000,2.6148
25.078,ENGAGE,pursuit,1,-1.1519,-0.2232,2.3858,2.6588,-0.44981,65.871,40.149,-44.548,2.6543,-0.5725,1.5000,-4.6651,0.0000,2.2931,1.9343,0.0020,40.0987,0.5020,4.7880,-1.3869,0.7153,6.5000,0.5280,0.5000,2.5776
25.128,ENGAGE,pursuit,1,-1.1360,-0.2278,2.3513,2.6213,-0.45007,64.082,38.108,-42.325,2.6235,-0.5855,1.5000,-4.4323,0.0000,2.3605,1.8514,0.0030,38.2944,0.5030,4.8746,-1.3663,0.7155,6.5000,0.5760,0.5000,2.5418
25.181,ENGAGE,pursuit,1,-1.1187,-0.2320,2.3169,2.5832,-0.44983,62.789,36.504,-36.403,2.5887,-0.6172,1.5000,-3.8121,0.0000,2.4115,1.7846,0.0040,37.0154,0.5040,4.9604,-1.3432,0.7158,6.5000,0.6720,0.5000,2.5451
25.231,ENGAGE,pursuit,1,-1.1022,-0.2363,2.2879,2.5506,-0.44892,60.679,34.820,-34.793,2.5542,-0.6386,1.5000,-3.6435,0.0000,2.4628,1.7130,0.0040,34.9575,0.5040,5.0030,-1.3306,0.7159,6.5000,0.7200,0.5000,2.5481
25.282,ENGAGE,pursuit,1,-1.1189,-0.2515,2.2750,2.5477,-0.45710,58.797,32.844,-37.582,2.5350,-0.5637,1.5000,-3.9356,0.0000,2.5205,1.6271,0.0060,32.6072,0.5060,5.0876,-1.3037,0.7162,6.5000,0.7680,0.5000,2.5167
25.334,ENGAGE,pursuit,1,-1.1189,-0.2515,2.2750,2.5477,-0.45710,57.439,30.965,-37.582,2.5068,-0.5637,1.5000,-3.9356,0.0000,2.5724,1.5435,0.0060,31.2491,0.5060,5.1399,-1.2856,0.7163,6.5000,0.8160,0.5000,2.5126
25.388,ENGAGE,pursuit,1,-1.0995,-0.2551,2.2498,2.5171,-0.45459,55.231,29.135,-37.297,2.4978,-0.5084,1.5000,-3.9057,0.0000,2.6204,1.4606,0.0070,29.1850,0.5070,5.2229,-1.2545,0.7165,6.5000,0.8640,0.5000,2.4832
25.437,ENGAGE,pursuit,1,-1.1202,-0.2711,2.2518,2.5296,-0.46161,52.434,26.628,-44.843,2.5010,-0.3404,1.5000,-4.6959,0.0000,2.6818,1.3446,0.0080,25.9852,0.5080,5.3047,-1.2209,0.7167,6.5000,0.9120,0.5000,2.4546
25.488,ENGAGE,pursuit,1,-1.0986,-0.2736,2.2316,2.5023,-0.45748,51.014,24.594,-42.375,2.4932,-0.2862,1.5000,-4.4375,0.0000,2.7278,1.2486,0.0090,24.8028,0.5090,5.3953,-1.1800,0.7168,6.5000,1.0080,0.5000,2.4606
25.539,ENGAGE,pursuit,1,-1.0687,-0.2741,2.2073,2.4677,-0.45089,49.586,23.114,-34.806,2.4733,-0.3194,1.5000,-3.6449,0.0000,2.7592,1.1777,0.0090,23.7517,0.5090,5.4252,-1.1657,0.7168,6.5000,1.0560,0.5000,2.4775
25.590,ENGAGE,pursuit,1,-1.0687,-0.2741,2.2073,2.4677,-0.45089,48.148,21.373,-34.806,2.4573,-0.3194,1.5000,-3.6449,0.0000,2.7937,1.0933,0.0100,22.3146,0.5100,5.4745,-1.1410,0.7168,6.5000,1.0960,0.5000,2.4704
25.641,ENGAGE,pursuit,1,-1.0836,-0.2886,2.2206,2.4877,-0.45399,46.119,19.870,-33.416,2.4645,-0.2514,1.5000,-3.4994,0.0000,2.8214,1.0197,0.0110,20.1069,0.5110,5.5524,-1.0994,0.7168,6.5000,1.0960,0.5000,2.4010
25.692,ENGAGE,pursuit,1,-1.0836,-0.2886,2.2206,2.4877,-0.45399,45.241,18.199,-33.416,2.4519,-0.2514,1.5000,-3.4994,0.0000,2.8499,0.9370,0.0110,19.2297,0.5110,5.5812,-1.0832,0.7168,6.5000,1.1440,0.5000,2.4190
25.743,ENGAGE,pursuit,1,-1.0892,-0.3003,2.2322,2.5019,-0.45394,43.191,16.855,-31.481,2.4706,-0.1589,1.5000,-3.2967,0.0000,2.8711,0.8699,0.0120,17.1822,0.5120,5.6288,-1.0554,0.7168,6.5000,1.1920,0.5000,2.4201
25.794,ENGAGE,pursuit,0,,,,,,40.832,15.281,-31.481,2.4627,-0.1589,1.5000,-3.2967,0.0000,2.8711,0.8699,0.0120,17.1822,0.5120,5.7129,-1.0028,0.7168,6.5000,1.2400,0.5000,2.3868
25.845,ENGAGE,pursuit,1,-1.0258,-0.2981,2.2004,2.4460,-0.43623,40.238,14.476,-26.978,2.4504,-0.1717,1.5000,-2.8252,0.0000,2.9048,0.7499,0.0120,15.2441,0.5120,5.7405,-0.9846,0.7168,6.5000,1.2880,0.5000,2.4060
25.898,ENGAGE,pursuit,1,-1.0258,-0.2981,2.2004,2.4460,-0.43623,38.756,13.127,-26.978,2.4418,-0.1717,1.5000,-2.8252,0.0000,2.9216,0.6813,0.0120,13.7620,0.5120,5.7860,-0.9535,0.7167,6.5000,1.3360,0.5000,2.4081
25.948,ENGAGE,pursuit,1,-0.9953,-0.2965,2.1852,2.4195,-0.42737,35.797,11.544,-28.335,2.4263,-0.1917,1.5000,-2.9672,0.0000,2.9393,0.6004,0.0130,11.3103,0.5130,5.8574,-0.9018,0.7166,6.5000,1.3840,0.5000,2.3843
25.999,ENGAGE,pursuit,1,-0.9930,-0.3071,2.2032,2.4361,-0.42345,34.906,10.386,-25.291,2.4264,-0.1347,1.5000,-2.6484,0.0000,2.9508,0.5408,0.0130,10.6445,0.5130,5.8837,-0.8818,0.7165,6.5000,1.4320,0.5000,2.4043
26.050,ENGAGE,pursuit,1,-0.9930,-0.3071,2.2032,2.4361,-0.42345,33.424,9.121,-25.291,2.4197,-0.1347,1.5000,-2.6484,0.0000,2.9621,0.4756,0.0130,9.1619,0.5130,5.9270,-0.8478,0.7164,6.5000,1.4320,0.5000,2.3606
26.103,ENGAGE,pursuit,1,-0.9904,-0.3185,2.2299,2.4606,-0.41796,31.360,7.635,-26.598,2.4368,-0.0645,1.5000,-2.7854,0.0000,2.9734,0.3986,0.0130,7.4128,0.5130,6.0032,-0.7842,0.7162,6.5000,1.5280,0.5000,2.3748
26.152,ENGAGE,pursuit,1,-0.9487,-0.3131,2.2144,2.4294,-0.40477,28.999,6.056,-29.536,2.4314,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5130,6.0689,-0.7252,0.7159,6.5000,1.5760,0.5000,2.3512
26.203,ENGAGE,pursuit,0,,,,,,28.412,4.579,-29.536,2.4276,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5130,6.0930,-0.7026,0.7158,6.5000,1.6240,0.5000,2.3717
26.254,ENGAGE,pursuit,0,,,,,,26.078,3.102,-29.536,2.4238,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5130,6.1326,-0.6641,0.7156,6.5000,1.6720,0.5000,2.3746
26.304,ENGAGE,pursuit,0,,,,,,24.047,1.626,-29.536,2.4199,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5120,6.1944,-0.6008,0.7153,6.5000,1.7200,0.5000,2.3507
26.356,ENGAGE,pursuit,0,,,,,,22.613,0.149,-29.536,2.4161,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5120,6.2245,-0.5684,0.7151,6.5000,1.7680,0.5000,2.3624
26.406,ENGAGE,pursuit,0,,,,,,21.195,-1.328,-29.536,2.4122,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5120,6.2615,-0.5271,0.7148,6.5000,1.7680,0.5000,2.3175
26.459,ENGAGE,pursuit,0,,,,,,18.956,-2.805,-29.536,2.4084,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5110,6.3190,-0.4595,0.7142,6.5000,1.8640,0.5000,2.3404
26.508,ENGAGE,pursuit,0,,,,,,17.049,-4.282,-29.536,2.4045,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5100,6.3745,-0.3899,0.7136,6.5000,1.9040,0.5000,2.3073
26.559,ENGAGE,pursuit,0,,,,,,17.049,-5.758,-29.536,2.4007,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5100,6.3948,-0.3634,0.7134,6.5000,1.9520,0.5000,2.3276
26.609,ENGAGE,pursuit,0,,,,,,14.408,-7.235,-29.536,2.3968,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5080,6.4280,-0.3185,0.7130,6.5000,2.0000,0.5000,2.3294
26.659,ENGAGE,pursuit,0,,,,,,12.391,-8.712,-29.536,2.3930,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5070,6.4860,-0.2360,0.7122,6.5000,2.0480,0.5000,2.2939
26.711,ENGAGE,pursuit,0,,,,,,11.902,-10.189,-29.536,2.3892,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5060,6.5048,-0.2080,0.7119,6.5000,2.0960,0.5000,2.3138
26.762,ENGAGE,pursuit,0,,,,,,10.701,-11.666,-29.536,2.3853,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5050,6.5356,-0.1609,0.7115,6.5000,2.1440,0.5000,2.3148
26.814,ENGAGE,pursuit,0,,,,,,8.871,-13.142,-29.536,2.3815,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5030,6.5835,-0.0840,0.7109,6.5000,2.1440,0.5000,2.2396
26.865,ENGAGE,pursuit,0,,,,,,7.366,-14.619,-29.536,2.3776,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5010,6.6298,-0.0056,0.7103,6.5000,2.2400,0.5000,2.2592
26.916,ENGAGE,pursuit,0,,,,,,6.751,-16.096,-29.536,2.3738,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.5010,6.6524,0.0342,0.7101,6.5000,2.2880,0.5000,2.2687
26.967,ENGAGE,pursuit,0,,,,,,5.388,-17.573,-29.536,2.3699,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.4980,6.6801,0.0844,0.7098,6.5000,2.3360,0.5000,2.2685
27.018,ENGAGE,pursuit,0,,,,,,3.959,-19.050,-29.536,2.3661,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.4970,6.7234,0.1660,0.7095,6.5000,2.3840,0.5000,2.2391
27.068,ENGAGE,pursuit,0,,,,,,3.136,-20.526,-29.536,2.3622,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.4960,6.7393,0.1970,0.7095,6.5000,2.4320,0.5000,2.2576
27.120,ENGAGE,pursuit,0,,,,,,2.824,-22.003,-29.536,2.3584,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.4950,6.7654,0.2490,0.7094,6.5000,2.4320,0.5000,2.2090
27.170,ENGAGE,pursuit,0,,,,,,1.400,-23.480,-29.536,2.3545,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.4920,6.8063,0.3333,0.7094,6.5000,2.4800,0.5000,2.1786
27.222,BREAKOFF,pursuit,0,,,,,,0.776,-24.957,-29.536,2.3507,-0.0769,1.5000,-3.0930,0.0000,2.9833,0.3165,0.0130,5.8070,0.4910,6.8511,0.4296,0.7096,6.5000,2.5760,0.5000,2.1850
27.275,BREAKOFF,pursuit,0,,,,,,0.430,-26.434,-29.536,2.3469,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4910,6.8657,0.4620,0.7096,6.5000,2.6240,0.5000,2.2027
27.324,BREAKOFF,pursuit,0,,,,,,-0.294,-27.910,-29.536,2.3430,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4890,6.8899,0.5165,0.7099,6.5000,2.6720,0.5000,2.2005
27.375,BREAKOFF,pursuit,0,,,,,,-1.072,-29.387,-29.536,2.3392,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4880,6.9276,0.6047,0.7126,6.5000,2.6720,0.5000,2.1217
27.426,BREAKOFF,pursuit,0,,,,,,-1.554,-30.864,-29.536,2.3353,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4870,6.9415,0.6381,0.7146,6.5000,2.7680,0.5000,2.1857
27.477,BREAKOFF,pursuit,0,,,,,,-1.982,-32.341,-29.536,2.3315,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4870,6.9643,0.6940,0.7189,6.5000,2.7680,0.5000,2.1366
27.528,BREAKOFF,pursuit,0,,,,,,-2.467,-33.818,-29.536,2.3276,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4890,7.0043,0.7947,0.7293,6.5000,2.8640,0.5000,2.1421
27.579,BREAKOFF,pursuit,0,,,,,,-2.923,-35.294,-29.536,2.3238,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.4960,7.0388,0.8840,0.7415,6.5000,2.9120,0.5000,2.1123
27.630,BREAKOFF,pursuit,0,,,,,,-3.103,-36.771,-29.536,2.3199,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.5030,7.0723,0.9723,0.7566,6.5000,2.9600,0.5000,2.0843
27.681,BREAKOFF,pursuit,0,,,,,,-3.147,-38.248,-29.536,2.3161,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.5190,7.1048,1.0592,0.7748,6.5000,3.0560,0.5000,2.1044
27.732,BREAKOFF,pursuit,0,,,,,,-3.072,-39.725,-29.536,2.3123,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.5270,7.1402,1.1545,0.7990,6.5000,3.0960,0.5000,2.0661
27.782,BREAKOFF,pursuit,0,,,,,,-2.895,-41.202,-29.536,2.3084,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.5520,7.1704,1.2365,0.8232,6.5000,3.1440,0.5000,2.0476
27.834,BREAKOFF,pursuit,0,,,,,,-2.706,-42.678,-29.536,2.3046,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.5690,7.1815,1.2665,0.8329,6.5000,3.1920,0.5000,2.0695
