t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
5.852,12.128,TAKEOFF,pronav,0,,,,,,,96.504,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
6.053,12.212,TAKEOFF,pronav,0,,,,,,,96.504,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
6.254,12.344,TAKEOFF,pronav,0,,,,,,,96.508,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
6.456,12.460,TAKEOFF,pronav,0,,,,,,,96.510,,,,,,,0.0000,,,,,-0.0170,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
6.657,12.584,TAKEOFF,pronav,0,,,,,,,96.509,,,,,,,0.0000,,,,,-0.0200,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
6.867,12.708,TAKEOFF,pronav,0,,,,,,,96.511,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
7.068,12.808,TAKEOFF,pronav,0,,,,,,,96.512,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
7.269,12.940,TAKEOFF,pronav,0,,,,,,,96.514,,,,,,,0.0000,,,,,-0.0050,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
7.470,13.068,TAKEOFF,pronav,0,,,,,,,96.514,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
7.671,13.188,TAKEOFF,pronav,0,,,,,,,96.515,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
7.872,13.300,TAKEOFF,pronav,0,,,,,,,96.515,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
8.073,13.408,TAKEOFF,pronav,0,,,,,,,96.516,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
8.275,13.532,TAKEOFF,pronav,0,,,,,,,96.518,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
8.476,13.664,TAKEOFF,pronav,0,,,,,,,96.517,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
8.677,13.788,TAKEOFF,pronav,0,,,,,,,96.521,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
8.882,13.884,TAKEOFF,pronav,0,,,,,,,96.521,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
9.084,14.004,TAKEOFF,pronav,0,,,,,,,96.522,,,,,,,0.0000,,,,,-0.0040,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
9.286,14.128,TAKEOFF,pronav,0,,,,,,,96.527,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
9.488,14.260,TAKEOFF,pronav,0,,,,,,,96.534,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
9.689,14.384,TAKEOFF,pronav,0,,,,,,,96.540,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
9.892,14.472,TAKEOFF,pronav,0,,,,,,,96.544,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
10.094,14.588,TAKEOFF,pronav,0,,,,,,,96.547,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
10.295,14.720,TAKEOFF,pronav,0,,,,,,,96.550,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
10.496,14.848,TAKEOFF,pronav,0,,,,,,,96.549,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
10.698,14.964,TAKEOFF,pronav,0,,,,,,,96.547,,,,,,,0.0000,,,,,-0.0050,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
10.899,15.072,TAKEOFF,pronav,0,,,,,,,96.544,,,,,,,0.0000,,,,,-0.0080,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
11.101,15.192,TAKEOFF,pronav,0,,,,,,,96.545,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
11.302,15.316,TAKEOFF,pronav,0,,,,,,,96.543,,,,,,,0.0000,,,,,-0.0150,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
11.503,15.448,TAKEOFF,pronav,0,,,,,,,96.543,,,,,,,0.0000,,,,,-0.0190,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
11.704,15.548,TAKEOFF,pronav,0,,,,,,,96.542,,,,,,,0.0000,,,,,-0.0230,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
11.906,15.676,TAKEOFF,pronav,0,,,,,,,96.538,,,,,,,0.0000,,,,,-0.0270,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
12.107,15.808,TAKEOFF,pronav,0,,,,,,,96.537,,,,,,,0.0000,,,,,-0.0330,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
12.308,15.932,TAKEOFF,pronav,0,,,,,,,96.537,,,,,,,0.0000,,,,,-0.0390,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
12.509,16.040,TAKEOFF,pronav,0,,,,,,,96.539,,,,,,,0.0000,,,,,-0.0420,0.1200,0.0300,0.2290,6.5000,-28.7060,0.5000,29.4370,,,,,,,,,,,,,,,,,,,,
12.710,16.168,TAKEOFF,pronav,0,,,,,,,96.539,,,,,,,0.0000,,,,,-0.0450,0.1200,0.0308,0.2294,6.5000,-28.7060,0.5000,29.4378,,,,,,,,,,,,,,,,,,,,
12.911,16.288,TAKEOFF,pronav,0,,,,,,,96.539,,,,,,,0.0000,,,,,-0.0440,0.1200,0.0328,0.2303,6.5000,-28.7060,0.5000,29.4397,,,,,,,,,,,,,,,,,,,,
13.112,16.404,TAKEOFF,pronav,0,,,,,,,96.560,,,,,,,0.0000,,,,,-0.0410,0.1200,0.0370,0.2321,6.5000,-28.7060,0.5000,29.4438,,,,,,,,,,,,,,,,,,,,
13.313,16.528,TAKEOFF,pronav,0,,,,,,,96.602,,,,,,,0.0000,,,,,-0.0350,0.1201,0.0443,0.2347,6.5000,-28.7060,0.5000,29.4509,,,,,,,,,,,,,,,,,,,,
13.514,16.648,TAKEOFF,pronav,0,,,,,,,96.613,,,,,,,0.0000,,,,,-0.0260,0.1207,0.0592,0.2406,6.5000,-28.7060,0.5000,29.4653,,,,,,,,,,,,,,,,,,,,
13.715,16.768,TAKEOFF,pronav,0,,,,,,,96.596,,,,,,,0.0000,,,,,-0.0130,0.1218,0.0775,0.2490,6.5000,-28.7060,0.5000,29.4828,,,,,,,,,,,,,,,,,,,,
13.917,16.900,TAKEOFF,pronav,0,,,,,,,96.561,,,,,,,0.0000,,,,,0.0000,0.1237,0.1012,0.2614,6.5000,-28.7060,0.5000,29.5054,,,,,,,,,,,,,,,,,,,,
14.117,17.020,TAKEOFF,pronav,0,,,,,,,96.530,,,,,,,0.0000,,,,,0.0180,0.1263,0.1276,0.2778,6.5000,-28.7060,0.5000,29.5305,,,,,,,,,,,,,,,,,,,,
14.321,17.104,TAKEOFF,pronav,0,,,,,,,96.501,,,,,,,0.0000,,,,,0.0350,0.1280,0.1426,0.2886,6.5000,-28.7060,0.5000,29.5447,,,,,,,,,,,,,,,,,,,,
14.523,17.228,TAKEOFF,pronav,0,,,,,,,96.466,,,,,,,0.0000,,,,,0.0550,0.1308,0.1632,0.3061,6.5000,-28.7060,0.5000,29.5641,,,,,,,,,,,,,,,,,,,,
14.725,17.360,TAKEOFF,pronav,0,,,,,,,96.433,,,,,,,0.0000,,,,,0.0780,0.1341,0.1821,0.3267,6.5000,-28.7060,0.5000,29.5817,,,,,,,,,,,,,,,,,,,,
14.926,17.492,TAKEOFF,pronav,0,,,,,,,96.435,,,,,,,0.0000,,,,,0.1040,0.1374,0.1962,0.3482,6.5000,-28.7060,0.5000,29.5947,,,,,,,,,,,,,,,,,,,,
15.127,17.612,TAKEOFF,pronav,0,,,,,,,96.483,,,,,,,0.0000,,,,,0.1270,0.1403,0.2042,0.3668,6.5000,-28.7060,0.5000,29.6017,,,,,,,,,,,,,,,,,,,,
15.328,17.700,TAKEOFF,pronav,0,,,,,,,96.517,,,,,,,0.0000,,,,,0.1420,0.1429,0.2081,0.3837,6.5000,-28.7060,0.5000,29.6049,,,,,,,,,,,,,,,,,,,,
15.529,17.824,TAKEOFF,pronav,0,,,,,,,96.549,,,,,,,0.0000,,,,,0.1700,0.1460,0.2092,0.4035,6.5000,-28.7060,0.5000,29.6053,,,,,,,,,,,,,,,,,,,,
15.731,17.956,TAKEOFF,pronav,0,,,,,,,96.521,,,,,,,0.0000,,,,,0.1920,0.1493,0.2062,0.4261,6.5000,-28.7060,0.5000,29.6016,,,,,,,,,,,,,,,,,,,,
15.935,18.084,TAKEOFF,pronav,0,,,,,,,96.407,,,,,,,0.0000,,,,,0.2160,0.1522,0.1995,0.4487,6.5000,-28.7060,0.5000,29.5943,,,,,,,,,,,,,,,,,,,,
16.142,18.184,TAKEOFF,pronav,0,,,,,,,96.303,,,,,,,0.0000,,,,,0.2330,0.1541,0.1923,0.4659,6.5000,-28.7060,0.5000,29.5869,,,,,,,,,,,,,,,,,,,,
16.346,18.316,TAKEOFF,pronav,0,,,,,,,96.197,,,,,,,0.0000,,,,,0.2530,0.1558,0.1806,0.4885,6.5000,-28.7060,0.5000,29.5750,,,,,,,,,,,,,,,,,,,,
16.547,18.436,TAKEOFF,pronav,0,,,,,,,96.144,,,,,,,0.0000,,,,,0.2730,0.1564,0.1691,0.5076,6.5000,-28.7060,0.5000,29.5637,,,,,,,,,,,,,,,,,,,,
16.751,18.548,TAKEOFF,pronav,0,,,,,,,96.143,,,,,,,0.0000,,,,,0.2910,0.1562,0.1559,0.5259,6.5000,-28.7060,0.5000,29.5509,,,,,,,,,,,,,,,,,,,,
16.953,18.672,TAKEOFF,pronav,0,,,,,,,96.144,,,,,,,0.0000,,,,,0.3010,0.1550,0.1431,0.5352,6.5000,-28.7060,0.5000,29.5387,,,,,,,,,,,,,,,,,,,,
17.155,18.788,TAKEOFF,pronav,0,,,,,,,96.097,,,,,,,0.0000,,,,,0.2950,0.1526,0.1282,0.5323,6.5000,-28.7060,0.5000,29.5246,,,,,,,,,,,,,,,,,,,,
17.357,18.892,TAKEOFF,pronav,0,,,,,,,96.023,,,,,,,0.0000,,,,,0.2850,0.1501,0.1172,0.5252,6.5000,-28.7060,0.5000,29.5144,,,,,,,,,,,,,,,,,,,,
17.558,19.008,TAKEOFF,pronav,0,,,,,,,95.964,,,,,,,0.0000,,,,,0.2740,0.1464,0.1054,0.5191,6.5000,-28.7060,0.5000,29.5036,,,,,,,,,,,,,,,,,,,,
17.759,19.124,TAKEOFF,pronav,0,,,,,,,95.996,,,,,,,0.0000,,,,,0.2710,0.1422,0.0951,0.5188,6.5000,-28.7060,0.5000,29.4945,,,,,,,,,,,,,,,,,,,,
17.960,19.244,TAKEOFF,pronav,0,,,,,,,96.088,,,,,,,0.0000,,,,,0.2750,0.1367,0.0846,0.5243,6.5000,-28.7060,0.5000,29.4855,,,,,,,,,,,,,,,,,,,,
18.162,19.372,TAKEOFF,pronav,0,,,,,,,96.191,,,,,,,0.0000,,,,,0.2840,0.1313,0.0768,0.5324,6.5000,-28.7060,0.5000,29.4790,,,,,,,,,,,,,,,,,,,,
18.362,19.472,TAKEOFF,pronav,0,,,,,,,96.241,,,,,,,0.0000,,,,,0.2940,0.1268,0.0714,0.5404,6.5000,-28.7060,0.5000,29.4747,,,,,,,,,,,,,,,,,,,,
18.563,19.588,TAKEOFF,pronav,0,,,,,,,96.271,,,,,,,0.0000,,,,,0.3050,0.1218,0.0665,0.5499,6.5000,-28.7060,0.5000,29.4710,,,,,,,,,,,,,,,,,,,,
18.764,19.712,TAKEOFF,pronav,0,,,,,,,96.283,,,,,,,0.0000,,,,,0.3150,0.1161,0.0621,0.5612,6.5000,-28.7060,0.5000,29.4680,,,,,,,,,,,,,,,,,,,,
18.965,19.836,TAKEOFF,pronav,0,,,,,,,96.281,,,,,,,0.0000,,,,,0.3230,0.1113,0.0592,0.5714,6.5000,-28.7060,0.5000,29.4662,,,,,,,,,,,,,,,,,,,,
19.166,19.964,TAKEOFF,pronav,0,,,,,,,96.270,,,,,,,0.0000,,,,,0.3310,0.1066,0.0570,0.5825,6.5000,-28.7060,0.5000,29.4651,,,,,,,,,,,,,,,,,,,,
19.368,20.052,TAKEOFF,pronav,0,,,,,,,96.259,,,,,,,0.0000,,,,,0.3350,0.1042,0.0562,0.5890,6.5000,-28.7060,0.5000,29.4648,,,,,,,,,,,,,,,,,,,,
19.568,20.172,TAKEOFF,pronav,0,,,,,,,96.253,,,,,,,0.0000,,,,,0.3420,0.1006,0.0551,0.6003,6.5000,-28.7060,0.5000,29.4646,,,,,,,,,,,,,,,,,,,,
19.771,20.296,TAKEOFF,pronav,0,,,,,,,96.250,,,,,,,0.0000,,,,,0.3490,0.0979,0.0546,0.6108,6.5000,-28.7060,0.5000,29.4647,,,,,,,,,,,,,,,,,,,,
19.971,20.428,TAKEOFF,pronav,0,,,,,,,96.240,,,,,,,0.0000,,,,,0.3580,0.0957,0.0542,0.6225,6.5000,-28.7060,0.5000,29.4649,,,,,,,,,,,,,,,,,,,,
20.173,20.528,TAKEOFF,pronav,0,,,,,,,96.229,,,,,,,0.0000,,,,,0.3650,0.0946,0.0541,0.6309,6.5000,-28.7060,0.5000,29.4650,,,,,,,,,,,,,,,,,,,,
20.375,20.628,TAKEOFF,pronav,0,,,,,,,96.220,,,,,,,0.0000,,,,,0.3730,0.0937,0.0539,0.6399,6.5000,-28.7060,0.5000,29.4651,,,,,,,,,,,,,,,,,,,,
20.578,20.756,TAKEOFF,pronav,0,,,,,,,96.206,,,,,,,0.0000,,,,,0.3820,0.0931,0.0533,0.6510,6.5000,-28.7060,0.5000,29.4647,,,,,,,,,,,,,,,,,,,,
20.779,20.872,TAKEOFF,pronav,0,,,,,,,96.194,,,,,,,0.0000,,,,,0.3910,0.0930,0.0525,0.6599,6.5000,-28.7060,0.5000,29.4640,,,,,,,,,,,,,,,,,,,,
20.981,20.992,TAKEOFF,pronav,0,,,,,,,96.194,,,,,,,0.0000,,,,,0.3990,0.0932,0.0512,0.6686,6.5000,-28.7060,0.5000,29.4627,,,,,,,,,,,,,,,,,,,,
21.183,21.088,TAKEOFF,pronav,0,,,,,,,96.196,,,,,,,0.0000,,,,,0.4050,0.0936,0.0495,0.6758,6.5000,-28.7060,0.5000,29.4610,,,,,,,,,,,,,,,,,,,,
21.200,21.096,CUE_WAIT,pronav,0,,,,,,,96.197,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,96.1971,0.4050,0.0937,0.0493,0.6766,6.5000,-28.7060,0.5000,29.4608,,,,0,,,,,,,,,,,,,,,,
21.252,21.132,CUE_WAIT,pronav,0,,,,,,,96.200,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.1997,0.4070,0.0939,0.0486,0.6791,6.5000,-28.7060,0.5000,29.4601,,,,0,,,,,,,,,,,,,,,,
21.303,21.160,CUE_WAIT,pronav,0,,,,,,,96.203,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,96.2032,0.4080,0.0941,0.0479,0.6812,6.5000,-28.7060,0.5000,29.4594,,,,0,,,,,,,,,,,,,,,,
21.356,21.188,CUE_WAIT,pronav,0,,,,,,,96.207,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,96.2072,0.4110,0.0942,0.0474,0.6826,6.5000,-28.7060,0.5000,29.4589,,,,0,,,,,,,,,,,,,,,,
21.406,21.220,CUE_WAIT,pronav,0,,,,,,,96.211,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,96.2113,0.4110,0.0944,0.0467,0.6847,6.5000,-28.7060,0.5000,29.4581,,,,0,,,,,,,,,,,,,,,,
21.456,21.256,CUE_WAIT,pronav,0,,,,,,,96.217,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,96.2173,0.4140,0.0946,0.0459,0.6869,6.5000,-28.7060,0.5000,29.4573,,,,0,,,,,,,,,,,,,,,,
21.509,21.288,CUE_WAIT,pronav,0,,,,,,,96.222,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,167.1884,0.4160,0.0948,0.0450,0.6890,6.5000,-28.7060,0.5000,29.4565,-28.7191,6.5230,1.0177,1,-28.7191,6.5230,0.8324,-0.0810,0.1160,,,,,,,,,,,
21.559,21.320,CUE_WAIT,pronav,0,,,,,,,96.226,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,167.1784,0.4170,0.0950,0.0441,0.6913,6.5000,-28.7060,0.5000,29.4555,,,,0,-28.6775,6.5189,0.8324,-0.0810,,,,,,,,,,,,
21.613,21.352,CUE_WAIT,pronav,0,,,,,,,96.334,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,167.1685,0.4190,0.0953,0.0430,0.6936,6.5000,-28.7060,0.5000,29.4544,,,,0,-28.6359,6.5149,0.8324,-0.0810,,,,,,,,,,,,
21.664,21.388,CUE_WAIT,pronav,0,,,,,,,96.667,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,167.2542,0.4220,0.0956,0.0415,0.6965,6.5000,-28.7060,0.5000,29.4529,-28.6649,6.4432,1.0516,1,-28.6366,6.4702,0.2749,-1.5688,0.1040,,,,,,,,,,,
21.717,21.420,CUE_WAIT,pronav,0,,,,,,,97.208,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0770,167.3984,0.4230,0.0962,0.0390,0.6997,6.5000,-28.7060,0.5000,29.4504,,,,0,-28.6229,6.3918,0.2749,-1.5688,,,,,,,,,,,,
21.769,21.452,CUE_WAIT,pronav,0,,,,,,,98.400,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0740,167.5431,0.4260,0.0968,0.0360,0.7016,6.5000,-28.7060,0.5000,29.4473,,,,0,-28.6091,6.3133,0.2749,-1.5688,,,,,,,,,,,,
21.818,21.484,CUE_WAIT,pronav,0,,,,,,,99.701,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0730,167.6884,0.4270,0.0975,0.0323,0.7025,6.5000,-28.7060,0.5000,29.4436,,,,0,-28.5954,6.2349,0.2749,-1.5688,,,,,,,,,,,,
21.880,21.516,CUE_WAIT,pronav,0,,,,,,,101.085,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0730,167.8340,0.4270,0.0983,0.0278,0.7024,6.5000,-28.7060,0.5000,29.4390,,,,0,-28.5817,6.1565,0.2749,-1.5688,,,,,,,,,,,,
21.921,21.520,CUE_WAIT,pronav,0,,,,,,,101.085,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0730,167.9787,0.4270,0.0985,0.0266,0.7022,6.5000,-28.7060,0.5000,29.4378,,,,0,-28.5679,6.0780,0.2749,-1.5688,,,,,,,,,,,,
21.970,21.532,CUE_WAIT,pronav,0,,,,,,,102.213,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0740,167.6270,0.4260,0.0987,0.0253,0.7019,6.5000,-28.7060,0.5000,29.4365,-28.6403,6.4512,1.0014,1,-28.6058,6.2705,0.1046,-0.1733,0.1520,,,,,,,,,,,
22.020,21.556,CUE_WAIT,pronav,0,,,,,,,103.455,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0750,167.6413,0.4250,0.0995,0.0196,0.7004,6.5000,-28.7060,0.5000,29.4308,,,,0,-28.6006,6.2619,0.1046,-0.1733,,,,,,,,,,,,
22.071,21.584,CUE_WAIT,pronav,0,,,,,,,105.676,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0790,167.6569,0.4210,0.0999,0.0157,0.6990,6.5000,-28.7060,0.5000,29.4268,,,,0,-28.5954,6.2532,0.1046,-0.1733,,,,,,,,,,,,
22.126,21.616,CUE_WAIT,pronav,0,,,,,,,107.853,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,167.4762,0.4190,0.1005,0.0087,0.6962,6.5000,-28.7060,0.5000,29.4199,-28.7025,6.4405,1.0371,1,-28.6576,6.3621,1.2521,0.4612,0.1320,,,,,,,,,,,
22.174,21.644,CUE_WAIT,pronav,0,,,,,,,109.537,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,167.4065,0.4160,0.1009,0.0010,0.6926,6.5000,-28.7060,0.5000,29.4122,,,,0,-28.5950,6.3852,1.2521,0.4612,,,,,,,,,,,,
22.224,21.664,CUE_WAIT,pronav,0,,,,,,,112.455,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,167.3364,0.4100,0.1010,-0.0032,0.6906,6.5000,-28.7060,0.5000,29.4081,,,,0,-28.5324,6.4083,1.2521,0.4612,,,,,,,,,,,,
22.277,21.684,CUE_WAIT,pronav,0,,,,,,,114.411,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,167.2653,0.4070,0.1010,-0.0086,0.6879,6.5000,-28.7060,0.5000,29.4027,,,,0,-28.4698,6.4313,1.2521,0.4612,,,,,,,,,,,,
22.332,21.716,DASH,pronav,0,,,,,,,117.299,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,167.2649,0.4030,0.1006,-0.0179,0.6833,6.5000,-28.7060,0.5000,29.3937,-28.7108,6.4618,0.9469,1,-28.5893,6.4588,0.5381,-0.8631,0.1360,,,,,,,,,,,
22.379,21.748,DASH,pronav,0,,,,,,,120.795,,,,,4.5000,0.0000,0.0000,-15.7535,2.7977,-0.1050,167.3358,0.3950,0.0997,-0.0278,0.6790,6.5000,-28.7060,0.5000,29.3842,,,,0,-28.5624,6.4157,0.5381,-0.8631,,,,,,,,,,,,
22.431,21.772,DASH,pronav,0,,,,,,,123.065,,,,,4.5000,0.0000,0.0000,-15.7571,2.7773,-0.1080,167.4067,0.3920,0.0982,-0.0382,0.6757,6.5000,-28.7060,0.5000,29.3744,,,,0,-28.5355,6.3725,0.5381,-0.8631,,,,,,,,,,,,
