run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,1.9990,1,1,2.202,26.670,13.82,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041002Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260711T040943Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260711T040943Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,0.6430,0,1,8.886,27.490,21.27,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041111Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260711T041053Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260711T041053Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,2.0250,0,0,,,14.22,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041217Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260711T041159Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260711T041159Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,1.6470,0,1,8.158,29.558,20.66,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041334Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260711T041316Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260711T041316Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,1.8850,0,1,6.725,26.135,12.44,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041443Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260711T041425Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260711T041425Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,0.8130,0,1,7.009,27.032,21.11,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041548Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260711T041530Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260711T041530Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,2.0340,1,1,3.385,25.952,12.76,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041700Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260711T041642Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260711T041642Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,1.1700,0,1,8.886,26.809,15.55,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T041808Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260711T041750Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260711T041750Z.log,weave,standard,325326
