t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
21.055,ACQUIRE,pronav,1,-0.5282,0.1922,7.6683,7.6889,-0.06878,132.639,128.379,3.973,7.6905,0.0108,1.5000,0.4161,0.0000,0.0000,0.0000,-0.0200,128.6985,0.4800,0.1666,-0.0403,0.6787,6.5000,-4.0000,0.5000,7.4715
21.107,ACQUIRE,pronav,1,-0.5282,0.1922,7.6683,7.6889,-0.06878,131.888,128.578,3.973,7.6910,0.0108,1.5000,0.4161,0.0000,0.0000,0.0000,-0.0200,127.9476,0.4800,0.1685,-0.0370,0.6783,6.5000,-4.0000,0.5000,7.4716
21.158,ACQUIRE,pronav,1,-0.4085,0.1917,7.6759,7.6892,-0.05317,131.036,128.383,1.683,7.6904,0.0074,1.5000,0.1763,0.0000,0.0000,0.0000,-0.0210,127.9896,0.4790,0.1695,-0.0352,0.6780,6.5000,-4.0000,0.5000,7.4717
21.209,ACQUIRE,pronav,1,-0.2747,0.1919,7.6885,7.6958,-0.03571,130.298,128.360,0.417,7.6933,0.0224,1.5000,0.0436,0.0000,0.0000,0.0000,-0.0210,128.2519,0.4790,0.1710,-0.0325,0.6775,6.5000,-4.0000,0.5000,7.4719
21.261,ACQUIRE,pronav,1,-0.1590,0.1897,7.6729,7.6769,-0.02072,129.482,128.338,-0.074,7.6857,-0.0279,1.5000,-0.0077,0.0000,0.0000,0.0000,-0.0210,128.2952,0.4790,0.1723,-0.0300,0.6771,6.5000,-4.0000,0.5000,7.4721
21.313,ENGAGE,pronav,1,-0.0487,0.1894,7.6971,7.6996,-0.00633,128.785,128.378,0.447,7.6919,0.0173,1.5000,0.0468,0.0000,0.0000,0.0000,-0.0220,128.4223,0.4780,0.1735,-0.0277,0.6766,6.5000,-4.0000,0.5000,7.4723
21.362,ENGAGE,pronav,1,0.0568,0.1876,7.6921,7.6946,0.00739,128.031,128.427,0.766,7.6937,0.0227,1.5000,0.0802,0.0040,-1.8677,2.3477,-0.0220,128.4541,0.4780,0.1747,-0.0253,0.6761,6.5000,-4.0000,0.5000,7.4725
21.413,ENGAGE,pronav,1,0.1693,0.1852,7.6828,7.6869,0.02203,127.580,128.654,2.975,7.6909,-0.0005,1.5000,0.3115,0.0196,-1.8891,2.3306,-0.0230,128.8425,0.4770,0.1751,-0.0246,0.6759,6.5000,-4.0000,0.5000,7.4726
21.464,ENGAGE,pronav,1,0.2582,0.1821,7.6536,7.6601,0.03372,126.973,128.854,3.575,7.6755,-0.0909,1.5000,0.3744,0.0383,-1.9118,2.3122,-0.0230,128.9049,0.4770,0.1759,-0.0229,0.6742,6.5000,-4.0000,0.5000,7.4728
21.514,ENGAGE,pronav,1,0.2582,0.1821,7.6536,7.6601,0.03372,126.717,129.033,3.575,7.6709,-0.0909,1.5000,0.3744,0.0570,-1.9336,2.2944,-0.0230,128.6491,0.4770,0.1759,-0.0229,0.6742,6.5000,-4.0000,0.5000,7.4728
21.565,ENGAGE,pronav,1,0.2582,0.1821,7.6536,7.6601,0.03372,126.717,129.211,3.575,7.6664,-0.0909,1.5000,0.3744,0.0757,-1.9552,2.2766,-0.0230,128.6491,0.4770,0.1759,-0.0229,0.6742,6.5000,-4.0000,0.5000,7.4728
21.616,ENGAGE,pronav,1,0.3447,0.1063,7.6857,7.6942,0.04482,125.723,128.841,1.407,7.6780,-0.0590,1.5000,0.1473,0.0831,-1.9462,2.2846,-0.0200,128.2909,0.4800,0.1774,-0.0204,0.6675,6.5000,-4.0000,0.5000,7.4727
21.668,ENGAGE,pronav,1,0.4211,-0.2568,7.6739,7.6897,0.05483,125.132,128.592,-2.333,7.6824,-0.0161,1.5000,-0.2443,0.0709,-1.9267,2.3006,-0.0170,128.2733,0.4830,0.1786,-0.0201,0.6667,6.5000,-4.0000,0.5000,7.4718
21.721,ENGAGE,pronav,1,0.4916,-0.7505,7.6190,7.6716,0.06443,124.663,128.415,-3.023,7.6766,-0.0445,1.5000,-0.3165,0.0551,-1.9072,2.3164,-0.0090,128.3546,0.4910,0.1812,-0.0209,0.6676,6.5000,-4.0000,0.5000,7.4692
21.771,ENGAGE,pronav,1,0.5437,-1.1714,7.5761,7.6854,0.07164,124.194,128.281,-2.816,7.6799,-0.0118,1.5000,-0.2949,0.0403,-1.8902,2.3300,-0.0030,128.2987,0.4970,0.1856,-0.0232,0.6702,6.5000,-3.9040,0.5000,7.4136
21.822,ENGAGE,pronav,1,0.5855,-1.5491,7.5055,7.6861,0.07786,123.942,128.272,-1.280,7.6827,0.0081,1.5000,-0.1340,0.0336,-1.8846,2.3344,0.0010,128.4025,0.5010,0.1877,-0.0245,0.6716,6.5000,-3.9040,0.5000,7.4111
21.873,ENGAGE,pronav,1,0.5855,-1.5491,7.5055,7.6861,0.07786,123.639,128.208,-1.280,7.6831,0.0081,1.5000,-0.1340,0.0269,-1.8767,2.3407,0.0130,128.0999,0.5130,0.1963,-0.0299,0.6763,6.5000,-3.8080,0.5000,7.3513
21.925,ENGAGE,pronav,1,0.5285,-1.8478,7.3821,7.6282,0.07147,123.462,127.850,-2.982,7.6558,-0.0722,1.5000,-0.3123,0.0113,-1.8497,2.3619,0.0200,127.5568,0.5200,0.2025,-0.0340,0.6793,6.5000,-3.8080,0.5000,7.3440
21.978,ENGAGE,pronav,1,0.4647,-2.1003,7.2504,7.5628,0.06401,123.227,127.298,-7.585,7.6075,-0.3273,1.5000,-0.7943,-0.0284,-1.7953,2.4037,0.0310,126.8941,0.5310,0.2147,-0.0421,0.6842,6.5000,-3.7600,0.5000,7.3049
22.028,ENGAGE,pronav,1,0.4758,-2.2732,7.1773,7.5437,0.06619,123.172,126.941,-7.313,7.5674,-0.4680,1.5000,-0.7659,-0.0667,-1.7497,2.4378,0.0350,126.9641,0.5350,0.2298,-0.0522,0.6890,6.5000,-3.6640,0.5000,7.2385
22.079,ENGAGE,pronav,1,0.4758,-2.2732,7.1773,7.5437,0.06619,123.144,126.576,-7.313,7.5440,-0.4680,1.5000,-0.7659,-0.1050,-1.7033,2.4718,0.0410,126.9368,0.5410,0.2362,-0.0565,0.6907,6.5000,-3.6160,0.5000,7.2071
22.130,ENGAGE,pronav,1,0.3935,-2.3785,7.0849,7.4839,0.05548,123.179,126.284,-6.872,7.5022,-0.5228,1.5000,-0.7197,-0.1410,-1.6617,2.5017,0.0440,126.3579,0.5440,0.2478,-0.0644,0.6934,6.5000,-3.6160,0.5000,7.1932
22.179,ENGAGE,pronav,1,0.3479,-2.4357,6.9869,7.4074,0.04975,123.360,126.076,-5.259,7.4418,-0.7275,1.5000,-0.5508,-0.1685,-1.6304,2.5240,0.0520,126.2108,0.5520,0.2716,-0.0805,0.6978,6.5000,-3.5200,0.5000,7.1177
22.231,ENGAGE,pronav,1,0.2572,-2.4655,6.9253,7.3556,0.03713,123.430,125.685,-6.753,7.3805,-0.8733,1.5000,-0.7072,-0.2039,-1.5844,2.5556,0.0520,125.5576,0.5520,0.2804,-0.0864,0.6991,6.5000,-3.4720,0.5000,7.0841
22.282,ENGAGE,pronav,1,0.2572,-2.4655,6.9253,7.3556,0.03713,123.606,125.347,-6.753,7.3368,-0.8733,1.5000,-0.7072,-0.2392,-1.5405,2.5854,0.0560,125.7329,0.5560,0.2960,-0.0969,0.7010,6.5000,-3.4240,0.5000,7.0427
22.333,ENGAGE,pronav,1,0.2068,-2.4546,6.8518,7.2812,0.03017,123.921,125.330,-4.878,7.2872,-0.8909,1.5000,-0.5108,-0.2648,-1.5188,2.6006,0.0600,125.6493,0.5600,0.3234,-0.1152,0.7036,6.5000,-3.3840,0.5000,6.9912
22.384,ENGAGE,pronav,1,0.1127,-2.4231,6.8061,7.2255,0.01656,124.149,125.092,-4.806,7.2340,-0.9413,1.5000,-0.5033,-0.2899,-1.4874,2.6214,0.0620,125.0979,0.5620,0.3538,-0.1353,0.7055,6.5000,-3.3360,0.5000,6.9327
22.435,ENGAGE,pronav,1,0.1127,-2.4231,6.8061,7.2255,0.01656,124.372,124.851,-4.806,7.1870,-0.9413,1.5000,-0.5033,-0.3151,-1.4558,2.6420,0.0630,125.3210,0.5630,0.3701,-0.1459,0.7061,6.5000,-3.2880,0.5000,6.8913
22.486,ENGAGE,pronav,1,0.0695,-2.3665,6.7367,7.1406,0.01032,124.715,124.959,-2.761,7.1403,-0.9403,1.5000,-0.2892,-0.3296,-1.4489,2.6475,0.0640,125.3059,0.5640,0.3916,-0.1599,0.7068,6.5000,-3.2880,0.5000,6.8659
22.537,ENGAGE,pronav,1,0.0196,-2.2979,6.7022,7.0852,0.00293,124.983,124.986,-0.811,7.0892,-0.9641,1.5000,-0.0849,-0.3338,-1.4466,2.6493,0.0640,125.1511,0.5640,0.4283,-0.1834,0.7073,6.5000,-3.1920,0.5000,6.7794
22.587,ENGAGE,pronav,1,-0.0294,-2.2253,6.6793,7.0402,-0.00439,125.089,124.891,-1.454,7.0406,-0.9664,1.5000,-0.1523,-0.3414,-1.4360,2.6560,0.0640,124.8369,0.5640,0.4428,-0.1926,0.7074,6.5000,-3.1440,0.5000,6.7412
22.642,ENGAGE,pronav,1,-0.0294,-2.2253,6.6793,7.0402,-0.00439,125.243,124.818,-1.454,6.9923,-0.9664,1.5000,-0.1523,-0.3490,-1.4264,2.6622,0.0640,124.9915,0.5640,0.4679,-0.2083,0.7073,6.5000,-3.0960,0.5000,6.6909
22.694,ENGAGE,pronav,1,-0.1215,-2.1360,6.6267,6.9635,-0.01834,125.466,124.580,-2.387,6.9537,-0.9388,1.5000,-0.2500,-0.3615,-1.4050,2.6752,0.0620,124.4153,0.5620,0.5103,-0.2345,0.7068,6.5000,-3.0960,0.5000,6.6413
22.744,ENGAGE,pronav,1,-0.2130,-2.0252,6.5292,6.8394,-0.03262,125.530,124.061,-7.143,6.8731,-1.1392,1.5000,-0.7480,-0.3989,-1.3498,2.7087,0.0610,123.6616,0.5610,0.5326,-0.2480,0.7064,6.5000,-3.0000,0.5000,6.5746
22.795,ENGAGE,pronav,1,-0.2130,-2.0252,6.5292,6.8394,-0.03262,125.544,123.704,-7.143,6.8161,-1.1392,1.5000,-0.7480,-0.4363,-1.3017,2.7379,0.0590,123.6757,0.5590,0.5615,-0.2652,0.7057,6.5000,-3.0000,0.5000,6.5412
22.847,ENGAGE,pronav,1,-0.2632,-1.9163,6.4757,6.7584,-0.04062,125.555,123.287,-7.493,6.7588,-1.1404,1.5000,-0.7847,-0.4756,-1.2490,2.7688,0.0580,123.2273,0.5580,0.6099,-0.2935,0.7044,6.5000,-2.9520,0.5000,6.4655
22.896,ENGAGE,pronav,1,-0.3133,-1.8178,6.4287,6.6881,-0.04870,125.506,122.814,-8.667,6.6949,-1.1812,1.5000,-0.9076,-0.5209,-1.1879,2.8036,0.0540,122.7157,0.5540,0.6609,-0.3226,0.7028,6.5000,-2.8560,0.5000,6.3682
22.947,ENGAGE,pronav,1,-0.4082,-1.7136,6.3531,6.5928,-0.06417,125.425,122.064,-12.408,6.6143,-1.3086,1.5000,-1.2994,-0.5859,-1.0961,2.8534,0.0510,121.7482,0.5510,0.7145,-0.3524,0.7010,6.5000,-2.8080,0.5000,6.2883
22.998,ENGAGE,pronav,1,-0.4573,-1.6154,6.3031,6.5229,-0.07242,125.228,121.261,-14.590,6.5359,-1.3863,1.5000,-1.5279,-0.6623,-0.9907,2.9081,0.0490,121.0788,0.5490,0.7422,-0.3675,0.7001,6.5000,-2.7600,0.5000,6.2383
23.049,ENGAGE,pronav,1,-0.4573,-1.6154,6.3031,6.5229,-0.07242,125.060,120.532,-14.590,6.4666,-1.3863,1.5000,-1.5279,-0.7387,-0.8878,2.9593,0.0460,120.9112,0.5460,0.7778,-0.3865,0.6988,6.5000,-2.7600,0.5000,6.1981
23.100,ENGAGE,pronav,1,-0.5468,-1.4969,6.1999,6.4014,-0.08796,124.773,119.768,-14.793,6.3993,-1.3802,1.5000,-1.5491,-0.8162,-0.7810,3.0093,0.0400,119.7333,0.5400,0.8366,-0.4172,0.6967,6.5000,-2.6640,0.5000,6.0960
23.151,ENGAGE,pronav,1,-0.5887,-1.3942,6.1156,6.3001,-0.09597,124.366,118.948,-15.743,6.3152,-1.4694,1.5000,-1.6486,-0.8986,-0.6657,3.0601,0.0380,118.8670,0.5380,0.8977,-0.4482,0.6946,6.5000,-2.6160,0.5000,6.0103
23.202,ENGAGE,pronav,1,-0.6282,-1.2989,6.0439,6.2137,-0.10357,124.074,118.150,-15.864,6.2277,-1.5520,1.5520,-1.7189,-0.9845,-0.5473,3.1096,0.0340,118.1399,0.5340,0.9212,-0.4598,0.6938,6.5000,-2.5680,0.5000,5.9670
23.252,ENGAGE,pronav,1,-0.6282,-1.2989,6.0439,6.2137,-0.10357,123.748,117.357,-15.864,6.1501,-1.5520,1.5520,-1.7189,-1.0705,-0.4279,3.1564,0.0320,117.8140,0.5320,0.9610,-0.4792,0.6925,6.5000,-2.5680,0.5000,5.9229
23.303,ENGAGE,pronav,1,-0.6620,-1.2059,5.9653,6.1219,-0.11052,123.254,116.743,-14.807,6.0972,-1.4791,1.5000,-1.5506,-1.1480,-0.3248,3.1957,0.0260,116.9218,0.5260,1.0348,-0.5140,0.6903,6.5000,-2.4720,0.5000,5.8085
23.353,ENGAGE,pronav,1,-0.7328,-1.1042,5.8534,6.0015,-0.12454,122.471,115.669,-18.796,6.0124,-1.5441,1.5441,-2.0263,-1.2493,-0.1735,3.2451,0.0230,115.3355,0.5230,1.1026,-0.5448,0.6885,6.5000,-2.3840,0.5000,5.7053
23.404,ENGAGE,pronav,1,-0.7574,-1.0205,5.7745,5.9127,-0.13042,122.225,114.741,-18.660,5.9239,-1.6108,1.6108,-2.0985,-1.3542,-0.0256,3.2914,0.0210,114.7521,0.5210,1.1286,-0.5562,0.6879,6.5000,-2.3840,0.5000,5.6770
23.455,ENGAGE,pronav,1,-0.7574,-1.0205,5.7745,5.9127,-0.13042,121.801,113.808,-18.660,5.8434,-1.6108,1.6108,-2.0985,-1.4592,0.1240,3.3337,0.0170,114.3284,0.5170,1.1724,-0.5750,0.6869,6.5000,-2.3360,0.5000,5.6142
23.510,ENGAGE,pronav,1,-0.8128,-0.9407,5.6688,5.8036,-0.14241,121.181,112.948,-18.237,5.7832,-1.5522,1.5522,-1.9763,-1.5580,0.2650,3.3700,0.0130,113.0214,0.5130,1.2442,-0.6047,0.6856,6.5000,-2.2880,0.5000,5.5219
23.559,ENGAGE,pronav,1,-0.8278,-0.8650,5.5767,5.7037,-0.14737,120.242,111.917,-19.634,5.7047,-1.5577,1.5577,-2.1352,-1.6647,0.4246,3.4046,0.0080,111.7986,0.5080,1.3272,-0.6371,0.6844,6.5000,-2.1920,0.5000,5.4046
23.610,ENGAGE,pronav,1,-0.8781,-0.7888,5.4579,5.5841,-0.15952,119.451,110.623,-23.317,5.6054,-1.6836,1.6836,-2.7405,-1.8018,0.6296,3.4424,0.0070,110.3110,0.5070,1.4029,-0.6648,0.6838,6.5000,-2.1440,0.5000,5.3106
23.663,ENGAGE,pronav,1,-0.8846,-0.7234,5.3701,5.4904,-0.16326,118.734,109.419,-23.772,5.5058,-1.7743,1.7743,-2.9446,-1.9490,0.8407,3.4773,0.0040,109.3801,0.5040,1.4804,-0.6912,0.6835,6.5000,-2.0960,0.5000,5.2157
23.712,ENGAGE,pronav,1,-0.8878,-0.6626,5.2820,5.3969,-0.16652,118.211,108.450,-21.169,5.4070,-1.8341,1.8341,-2.7107,-2.0845,1.0280,3.5055,0.0020,108.6696,0.5020,1.5596,-0.7162,0.6836,6.5000,-2.0000,0.5000,5.1077
23.762,ENGAGE,pronav,1,-0.9300,-0.6114,5.1695,5.2880,-0.17800,117.119,107.156,-23.982,5.3016,-1.9156,1.9156,-3.2073,-2.2449,1.2601,3.5287,0.0010,106.9202,0.5010,1.5999,-0.7281,0.6838,6.5000,-1.9520,0.5000,5.0540
23.813,ENGAGE,pronav,1,-0.9162,-0.5498,5.0584,5.1700,-0.17919,116.559,106.125,-21.991,5.1879,-2.0218,2.0218,-3.1041,-2.4001,1.4725,3.5486,0.0000,106.2926,0.5000,1.6817,-0.7505,0.6845,6.5000,-1.9040,0.5000,4.9579
23.864,ENGAGE,pronav,1,-0.9162,-0.5498,5.0584,5.1700,-0.17919,115.982,105.025,-21.991,5.0868,-2.0218,2.0218,-3.1041,-2.5553,1.6902,3.5599,0.0000,105.7158,0.5000,1.7336,-0.7635,0.6852,6.5000,-1.8560,0.5000,4.8935
23.915,ENGAGE,pronav,1,-0.9067,-0.5002,4.9638,5.0706,-0.18067,115.049,104.311,-19.717,5.0282,-1.8968,1.8968,-2.6109,-2.6859,1.8486,3.5472,0.0000,104.6970,0.5000,1.8179,-0.7825,0.6865,6.5000,-1.8080,0.5000,4.7967
23.965,ENGAGE,pronav,1,-0.9364,-0.4618,4.8466,4.9578,-0.19085,113.828,103.109,-22.300,4.9456,-1.8239,1.8239,-2.8394,-2.8278,2.0120,3.4571,0.0000,102.8929,0.5000,1.9038,-0.7992,0.6884,6.5000,-1.7600,0.5000,4.6993
24.015,ENGAGE,pronav,1,-0.9199,-0.4182,4.7541,4.8603,-0.19112,112.944,101.994,-22.303,4.8573,-1.8064,1.8064,-2.8126,-2.9685,2.1612,3.3659,0.0020,101.9936,0.5020,2.0023,-0.8148,0.6911,6.5000,-1.6640,0.5000,4.5812
24.068,ENGAGE,pronav,1,-0.8903,-0.3682,4.6485,4.7473,-0.18922,112.299,101.168,-18.973,4.7572,-1.8630,1.8630,-2.4677,-3.0000,2.2270,3.3227,0.0030,101.4575,0.5030,2.0914,-0.8257,0.6941,6.5000,-1.6160,0.5000,4.4831
24.118,ENGAGE,pronav,1,-0.9091,-0.3377,4.5351,4.6377,-0.19783,111.223,100.054,-20.952,4.6508,-1.9417,1.9417,-2.8401,-3.0000,2.2912,3.2788,0.0040,99.8880,0.5040,2.1251,-0.8289,0.6953,6.5000,-1.5680,0.5000,4.4411
24.168,ENGAGE,pronav,1,-0.8802,-0.2931,4.4316,4.5277,-0.19607,110.519,99.146,-19.285,4.5407,-2.0196,2.0196,-2.7191,-3.0000,2.3429,3.2420,0.0060,99.2854,0.5060,2.2161,-0.8355,0.6988,6.5000,-1.5200,0.5000,4.3428
24.219,ENGAGE,pronav,1,-0.8802,-0.2931,4.4316,4.5277,-0.19607,109.514,98.182,-19.285,4.4397,-2.0196,2.0196,-2.7191,-3.0000,2.3971,3.2022,0.0090,98.2799,0.5090,2.3199,-0.8390,0.7028,6.5000,-1.4240,0.5000,4.2257
24.271,ENGAGE,pronav,1,-0.8953,-0.2595,4.3273,4.4266,-0.20402,108.342,96.935,-20.937,4.3827,-1.8910,1.8910,-2.7640,-3.0000,2.4662,3.1493,0.0100,96.6530,0.5100,2.3782,-0.8391,0.7050,6.5000,-1.3840,0.5000,4.1628
24.323,ENGAGE,pronav,1,-0.8537,-0.2018,4.2228,4.3129,-0.19947,107.302,95.881,-21.024,4.3005,-1.8185,1.8185,-2.6691,-3.0000,2.5237,3.1033,0.0140,95.8733,0.5140,2.4722,-0.8364,0.7084,6.5000,-1.3840,0.5000,4.0702
24.373,ENGAGE,pronav,1,-0.8549,-0.1665,4.1122,4.2034,-0.20496,105.813,94.449,-25.507,4.2065,-1.8367,1.8367,-3.2707,-3.0000,2.6005,3.0393,0.0170,94.0693,0.5170,2.5671,-0.8302,0.7114,6.5000,-1.2880,0.5000,3.9651
24.423,ENGAGE,pronav,1,-0.8193,-0.1211,4.0220,4.1064,-0.20096,104.623,93.141,-25.894,4.1106,-1.8611,1.8611,-3.3643,-3.0000,2.6692,2.9792,0.0180,93.1087,0.5180,2.6628,-0.8204,0.7140,6.5000,-1.2400,0.5000,3.8660
24.474,ENGAGE,pronav,1,-0.8226,-0.0953,3.9086,3.9953,-0.20744,103.885,91.923,-24.990,4.0064,-1.9268,1.9268,-3.3615,-3.0000,2.7319,2.9217,0.0190,91.9992,0.5190,2.7713,-0.8052,0.7164,6.5000,-1.1440,0.5000,3.7503
24.525,ENGAGE,pronav,1,-0.7706,-0.0492,3.8042,3.8818,-0.19985,102.841,91.032,-20.720,3.8959,-2.0110,2.0110,-2.9090,-3.0000,2.7770,2.8789,0.0210,91.3900,0.5210,2.8076,-0.7991,0.7171,6.5000,-1.0960,0.5000,3.7106
24.575,ENGAGE,pronav,1,-0.7706,-0.0492,3.8042,3.8818,-0.19985,102.091,89.996,-20.720,3.7954,-2.0110,2.0110,-2.9090,-3.0000,2.8286,2.8282,0.0220,90.6407,0.5220,2.9048,-0.7805,0.7187,6.5000,-1.0480,0.5000,3.6117
24.626,ENGAGE,pronav,1,-0.7273,-0.0124,3.7105,3.7812,-0.19357,100.891,89.380,-18.229,3.7380,-1.8831,1.8831,-2.3964,-3.0000,2.8589,2.7976,0.0220,89.7999,0.5220,2.9658,-0.7670,0.7194,6.5000,-1.0480,0.5000,3.5522
24.679,ENGAGE,pronav,1,-0.7246,0.0056,3.6030,3.6751,-0.19846,99.837,88.467,-18.241,3.6595,-1.7946,1.7946,-2.2853,-3.0000,2.9031,2.7518,0.0220,88.4663,0.5220,3.0636,-0.7426,0.7204,6.5000,-0.9520,0.5000,3.4498
24.729,ENGAGE,pronav,1,-0.6761,0.0394,3.5074,3.5722,-0.19043,98.330,87.487,-19.052,3.5710,-1.7873,1.7873,-2.3772,-3.0000,2.9497,2.7017,0.0220,87.4192,0.5220,3.1739,-0.7110,0.7210,6.5000,-0.9040,0.5000,3.3390
24.780,ENGAGE,pronav,1,-0.6574,0.0611,3.3863,3.4501,-0.19174,97.138,86.344,-21.277,3.4658,-1.8792,1.8792,-2.7914,-3.0000,3.0030,2.6423,0.0220,86.1524,0.5220,3.2721,-0.6792,0.7211,6.5000,-0.8080,0.5000,3.2380
24.831,ENGAGE,pronav,1,-0.5609,0.1058,3.3038,3.3527,-0.16818,96.107,85.875,-14.272,3.3623,-1.9355,1.9355,-1.9284,-3.0000,3.0246,2.6176,0.0210,86.4704,0.5210,3.3704,-0.6442,0.7208,6.5000,-0.7600,0.5000,3.1395
24.882,ENGAGE,pronav,1,-0.5521,0.1140,3.1996,3.2489,-0.17087,95.377,85.374,-11.761,3.2572,-1.9845,1.9845,-1.6295,-3.0000,3.0473,2.5911,0.0200,85.5874,0.5200,3.4073,-0.6302,0.7206,6.5000,-0.7120,0.5000,3.1017
24.933,ENGAGE,pronav,1,-0.4976,0.1359,3.1052,3.1477,-0.15891,94.214,84.948,-9.847,3.1528,-2.0149,2.0149,-1.3851,-3.0000,3.0665,2.5684,0.0190,85.1091,0.5190,3.5178,-0.5855,0.7199,6.5000,-0.6640,0.5000,2.9913
24.984,ENGAGE,pronav,1,-0.4976,0.1359,3.1052,3.1477,-0.15891,93.491,84.455,-9.847,3.0521,-2.0149,2.0149,-1.3851,-3.0000,3.0885,2.5419,0.0190,84.3864,0.5190,3.6159,-0.5424,0.7189,6.5000,-0.5680,0.5000,2.8925
25.036,ENGAGE,pronav,1,-0.4744,0.1446,2.9908,3.0316,-0.15731,92.496,83.723,-11.254,2.9915,-1.8973,1.8973,-1.4906,-3.0000,3.1207,2.5022,0.0160,83.4830,0.5160,3.6772,-0.5139,0.7182,6.5000,-0.5680,0.5000,2.8318
25.086,ENGAGE,pronav,1,-0.4182,0.1620,2.8973,2.9318,-0.14334,91.380,83.164,-11.214,2.9142,-1.7928,1.7928,-1.4035,-3.0000,3.1450,2.4716,0.0150,83.1671,0.5150,3.7750,-0.4660,0.7168,6.5000,-0.4720,0.5000,2.7336
25.138,ENGAGE,pronav,1,-0.3614,0.1769,2.8023,2.8310,-0.12827,90.420,82.837,-8.504,2.8278,-1.7742,1.7742,-1.0534,-3.0000,3.1590,2.4537,0.0130,83.0712,0.5130,3.8604,-0.4216,0.7155,6.5000,-0.4240,0.5000,2.6484
25.189,ENGAGE,pronav,1,-0.3510,0.1750,2.7016,2.7299,-0.12919,89.348,82.179,-11.260,2.7345,-1.8014,1.8014,-1.4160,-3.0000,3.1870,2.4172,0.0120,81.9454,0.5120,3.9820,-0.3546,0.7134,6.5000,-0.3840,0.5000,2.5272
25.239,ENGAGE,pronav,1,-0.3214,0.1776,2.5933,2.6192,-0.12330,88.429,81.490,-12.742,2.6318,-1.8757,1.8757,-1.6685,-3.0000,3.2158,2.3787,0.0100,81.3643,0.5100,4.0184,-0.3337,0.7128,6.5000,-0.3360,0.5000,2.4907
25.289,ENGAGE,pronav,1,-0.3214,0.1776,2.5933,2.6192,-0.12330,87.790,80.853,-12.742,2.5380,-1.8757,1.8757,-1.6685,-3.0000,3.2421,2.3428,0.0080,80.7251,0.5080,4.1152,-0.2760,0.7109,6.5000,-0.2400,0.5000,2.3944
25.340,ENGAGE,pronav,1,-0.2659,0.1875,2.4993,2.5204,-0.10600,87.162,80.652,-10.134,2.4823,-1.7620,1.7620,-1.2466,-3.0000,3.2503,2.3315,0.0070,81.0890,0.5070,4.1755,-0.2387,0.7098,6.5000,-0.2400,0.5000,2.3339
25.392,ENGAGE,pronav,1,-0.2114,0.1958,2.4058,2.4230,-0.08763,85.939,80.532,-5.662,2.4086,-1.6787,1.6787,-0.6636,-3.0000,3.2552,2.3246,0.0050,80.9181,0.5050,4.2717,-0.1771,0.7079,6.5000,-0.1440,0.5000,2.2382
25.443,ENGAGE,pronav,1,-0.1577,0.2035,2.3105,2.3248,-0.06815,85.001,80.672,-0.705,2.3247,-1.6785,1.6785,-0.0826,-3.0000,3.2495,2.3326,0.0040,81.0957,0.5040,4.3795,-0.1048,0.7058,6.5000,-0.0960,0.5000,2.1305
25.494,ENGAGE,pronav,1,-0.1404,0.2016,2.2039,2.2176,-0.06360,84.213,80.603,-1.107,2.2292,-1.7470,1.7470,-0.1350,-3.0000,3.2523,2.3287,0.0010,80.5689,0.5010,4.4749,-0.0383,0.7039,6.5000,-0.0480,0.5000,2.0354
25.545,ENGAGE,pronav,1,-0.0893,0.2087,2.1090,2.1211,-0.04231,83.157,80.640,-0.016,2.1315,-1.8078,1.8078,-0.0020,-3.0000,3.2508,2.3308,-0.0010,80.7334,0.4990,4.5698,0.0305,0.7020,6.5000,0.0480,0.5000,1.9408
25.597,ENGAGE,pronav,1,-0.0869,0.2031,2.0124,2.0244,-0.04315,82.370,80.269,-4.341,2.0328,-1.8564,1.8564,-0.5626,-3.0000,3.2658,2.3096,-0.0020,79.8974,0.4980,4.6644,0.1012,0.7001,6.5000,0.0960,0.5000,1.8465
25.647,ENGAGE,pronav,1,-0.0389,0.2078,1.9172,1.9289,-0.02028,81.728,80.309,-1.284,1.9344,-1.8893,1.8893,-0.1694,-3.0000,3.2658,2.3096,-0.0040,80.5662,0.4960,4.7702,0.1831,0.6979,6.5000,0.1920,0.5000,1.7411
25.698,ENGAGE,pronav,1,-0.0276,0.2023,1.8112,1.8227,-0.01525,80.878,80.124,-2.693,1.8313,-1.9397,1.9397,-0.3647,-3.0000,3.2658,2.3096,-0.0060,80.0038,0.4940,4.8989,0.2863,0.6953,6.5000,0.2880,0.5000,1.6130
25.750,ENGAGE,pronav,1,0.0170,0.2051,1.7153,1.7276,0.00992,80.261,80.409,2.202,1.7309,-1.9595,1.9595,0.3012,-3.0000,3.2658,2.3096,-0.0070,80.8287,0.4930,4.9920,0.3634,0.6935,6.5000,0.3360,0.5000,1.5206
