run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-15.407,669098,0.4890,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T052644Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T052622Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T052622Z.log,line,standard,147389
1,pronav,0.000,-9.000,13.950,140230,0.4290,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T052813Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T052749Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T052749Z.log,line,standard,703747
2,pronav,0.000,9.000,-15.670,325568,0.5590,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T052951Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T052926Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T052926Z.log,line,standard,785984
3,pronav,0.000,-9.000,15.424,610178,0.3560,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T053134Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T053111Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T053111Z.log,line,standard,549665
4,pronav,0.000,9.000,-15.277,635891,0.4690,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T053317Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T053252Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T053252Z.log,line,standard,161961
5,pronav,0.000,-9.000,14.845,319193,0.2910,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T053459Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T053437Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T053437Z.log,line,standard,630554
6,pronav,0.000,9.000,-15.769,321921,0.4390,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T053638Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T053616Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T053616Z.log,line,standard,233240
7,pronav,0.000,-9.000,16.739,674435,0.5130,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T053817Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T053755Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T053755Z.log,line,standard,605388
