run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,2.9840,0,1,1.030,26.134,18.00,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T110435Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T110418Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T110418Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,0.2550,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T110539Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T110521Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T110521Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,3.5260,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T110658Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T110640Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T110640Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,0.7150,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T110815Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T110757Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T110757Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.1670,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T110931Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T110914Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T110914Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,0.3140,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111049Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T111031Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T111031Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,3.2870,1,1,0.667,29.006,14.59,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111208Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T111150Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T111150Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,0.5440,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111322Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T111304Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T111304Z.log,weave,standard,325326
8,pronav,0.000,12.000,-30.720,208497,3.5890,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111443Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260710T111425Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260710T111425Z.log,weave,standard,343059
9,pronav,0.000,-12.000,29.948,735393,0.2780,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111603Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260710T111545Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260710T111545Z.log,weave,standard,435173
10,pronav,0.000,12.000,-29.165,231149,2.6500,1,1,0.753,28.802,0.74,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111719Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260710T111701Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260710T111701Z.log,weave,standard,728420
11,pronav,0.000,-12.000,29.148,291705,0.3670,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111835Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260710T111817Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260710T111817Z.log,weave,standard,544317
12,pronav,0.000,12.000,-28.372,6815,2.1790,1,1,0.860,28.375,17.49,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T111955Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260710T111937Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260710T111937Z.log,weave,standard,91499
13,pronav,0.000,-12.000,30.076,167415,0.1640,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T112110Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260710T112052Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260710T112052Z.log,weave,standard,289338
14,pronav,0.000,12.000,-28.706,356779,2.3430,1,1,0.799,27.599,0.77,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T112228Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260710T112210Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260710T112210Z.log,weave,standard,118488
15,pronav,0.000,-12.000,28.634,225773,0.3350,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T112335Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260710T112317Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260710T112317Z.log,weave,standard,377930
