t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
7.250,12.640,TAKEOFF,pronav,0,,,,,,,96.533,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
7.451,12.740,TAKEOFF,pronav,0,,,,,,,96.538,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
7.652,12.872,TAKEOFF,pronav,0,,,,,,,96.548,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
7.858,12.972,TAKEOFF,pronav,0,,,,,,,96.560,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
8.059,13.076,TAKEOFF,pronav,0,,,,,,,96.568,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
8.264,13.204,TAKEOFF,pronav,0,,,,,,,96.576,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
8.465,13.332,TAKEOFF,pronav,0,,,,,,,96.582,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
8.666,13.448,TAKEOFF,pronav,0,,,,,,,96.585,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
8.868,13.540,TAKEOFF,pronav,0,,,,,,,96.588,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
9.072,13.664,TAKEOFF,pronav,0,,,,,,,96.590,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
9.273,13.796,TAKEOFF,pronav,0,,,,,,,96.592,,,,,,,0.0000,,,,,-0.0040,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
9.474,13.912,TAKEOFF,pronav,0,,,,,,,96.594,,,,,,,0.0000,,,,,-0.0050,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
9.675,13.996,TAKEOFF,pronav,0,,,,,,,96.595,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
9.876,14.128,TAKEOFF,pronav,0,,,,,,,96.598,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
10.077,14.248,TAKEOFF,pronav,0,,,,,,,96.599,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
10.278,14.364,TAKEOFF,pronav,0,,,,,,,96.601,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
10.479,14.488,TAKEOFF,pronav,0,,,,,,,96.611,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
10.680,14.588,TAKEOFF,pronav,0,,,,,,,96.621,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
10.880,14.708,TAKEOFF,pronav,0,,,,,,,96.631,,,,,,,0.0000,,,,,-0.0100,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
11.081,14.824,TAKEOFF,pronav,0,,,,,,,96.638,,,,,,,0.0000,,,,,-0.0110,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
11.284,14.952,TAKEOFF,pronav,0,,,,,,,96.648,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
11.485,15.052,TAKEOFF,pronav,0,,,,,,,96.656,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
11.685,15.164,TAKEOFF,pronav,0,,,,,,,96.665,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
11.888,15.280,TAKEOFF,pronav,0,,,,,,,96.676,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
12.089,15.412,TAKEOFF,pronav,0,,,,,,,96.685,,,,,,,0.0000,,,,,-0.0140,0.1201,0.0300,0.2290,6.5000,30.0250,0.5000,30.6672,,,,,,,,,,,,,,,,,,,,
12.290,15.540,TAKEOFF,pronav,0,,,,,,,96.710,,,,,,,0.0000,,,,,-0.0130,0.1208,0.0302,0.2291,6.5000,30.0250,0.5000,30.6668,,,,,,,,,,,,,,,,,,,,
12.491,15.628,TAKEOFF,pronav,0,,,,,,,96.674,,,,,,,0.0000,,,,,-0.0120,0.1216,0.0309,0.2295,6.5000,30.0250,0.5000,30.6659,,,,,,,,,,,,,,,,,,,,
12.693,15.744,TAKEOFF,pronav,0,,,,,,,96.506,,,,,,,0.0000,,,,,-0.0090,0.1238,0.0332,0.2307,6.5000,30.0250,0.5000,30.6633,,,,,,,,,,,,,,,,,,,,
12.897,15.876,TAKEOFF,pronav,0,,,,,,,96.366,,,,,,,0.0000,,,,,-0.0030,0.1281,0.0381,0.2350,6.5000,30.0250,0.5000,30.6576,,,,,,,,,,,,,,,,,,,,
13.098,16.004,TAKEOFF,pronav,0,,,,,,,96.279,,,,,,,0.0000,,,,,0.0030,0.1346,0.0465,0.2434,6.5000,30.0250,0.5000,30.6479,,,,,,,,,,,,,,,,,,,,
13.299,16.116,TAKEOFF,pronav,0,,,,,,,96.212,,,,,,,0.0000,,,,,0.0130,0.1413,0.0563,0.2536,6.5000,30.0250,0.5000,30.6368,,,,,,,,,,,,,,,,,,,,
13.503,16.204,TAKEOFF,pronav,0,,,,,,,96.157,,,,,,,0.0000,,,,,0.0260,0.1467,0.0648,0.2628,6.5000,30.0250,0.5000,30.6274,,,,,,,,,,,,,,,,,,,,
13.704,16.332,TAKEOFF,pronav,0,,,,,,,96.070,,,,,,,0.0000,,,,,0.0440,0.1550,0.0789,0.2793,6.5000,30.0250,0.5000,30.6117,,,,,,,,,,,,,,,,,,,,
13.906,16.444,TAKEOFF,pronav,0,,,,,,,95.982,,,,,,,0.0000,,,,,0.0600,0.1616,0.0907,0.2947,6.5000,30.0250,0.5000,30.5987,,,,,,,,,,,,,,,,,,,,
14.109,16.568,TAKEOFF,pronav,0,,,,,,,95.872,,,,,,,0.0000,,,,,0.0850,0.1677,0.1024,0.3120,6.5000,30.0250,0.5000,30.5858,,,,,,,,,,,,,,,,,,,,
14.311,16.672,TAKEOFF,pronav,0,,,,,,,95.819,,,,,,,0.0000,,,,,0.1020,0.1720,0.1110,0.3270,6.5000,30.0250,0.5000,30.5765,,,,,,,,,,,,,,,,,,,,
14.513,16.800,TAKEOFF,pronav,0,,,,,,,95.799,,,,,,,0.0000,,,,,0.1230,0.1765,0.1201,0.3474,6.5000,30.0250,0.5000,30.5666,,,,,,,,,,,,,,,,,,,,
14.715,16.920,TAKEOFF,pronav,0,,,,,,,95.812,,,,,,,0.0000,,,,,0.1450,0.1793,0.1257,0.3650,6.5000,30.0250,0.5000,30.5604,,,,,,,,,,,,,,,,,,,,
14.916,17.036,TAKEOFF,pronav,0,,,,,,,95.853,,,,,,,0.0000,,,,,0.1650,0.1815,0.1298,0.3861,6.5000,30.0250,0.5000,30.5558,,,,,,,,,,,,,,,,,,,,
15.118,17.128,TAKEOFF,pronav,0,,,,,,,95.897,,,,,,,0.0000,,,,,0.1820,0.1825,0.1310,0.3995,6.5000,30.0250,0.5000,30.5544,,,,,,,,,,,,,,,,,,,,
15.319,17.248,TAKEOFF,pronav,0,,,,,,,95.949,,,,,,,0.0000,,,,,0.2020,0.1834,0.1309,0.4176,6.5000,30.0250,0.5000,30.5542,,,,,,,,,,,,,,,,,,,,
15.522,17.360,TAKEOFF,pronav,0,,,,,,,95.996,,,,,,,0.0000,,,,,0.2180,0.1838,0.1288,0.4371,6.5000,30.0250,0.5000,30.5562,,,,,,,,,,,,,,,,,,,,
15.728,17.492,TAKEOFF,pronav,0,,,,,,,96.036,,,,,,,0.0000,,,,,0.2400,0.1840,0.1244,0.4584,6.5000,30.0250,0.5000,30.5604,,,,,,,,,,,,,,,,,,,,
15.929,17.604,TAKEOFF,pronav,0,,,,,,,96.044,,,,,,,0.0000,,,,,0.2550,0.1838,0.1191,0.4762,6.5000,30.0250,0.5000,30.5656,,,,,,,,,,,,,,,,,,,,
16.130,17.692,TAKEOFF,pronav,0,,,,,,,96.021,,,,,,,0.0000,,,,,0.2710,0.1836,0.1145,0.4893,6.5000,30.0250,0.5000,30.5701,,,,,,,,,,,,,,,,,,,,
16.333,17.824,TAKEOFF,pronav,0,,,,,,,95.982,,,,,,,0.0000,,,,,0.2880,0.1830,0.1064,0.5050,6.5000,30.0250,0.5000,30.5782,,,,,,,,,,,,,,,,,,,,
16.534,17.936,TAKEOFF,pronav,0,,,,,,,95.966,,,,,,,0.0000,,,,,0.2900,0.1824,0.0990,0.5078,6.5000,30.0250,0.5000,30.5856,,,,,,,,,,,,,,,,,,,,
16.737,18.056,TAKEOFF,pronav,0,,,,,,,95.963,,,,,,,0.0000,,,,,0.2810,0.1813,0.0899,0.4999,6.5000,30.0250,0.5000,30.5947,,,,,,,,,,,,,,,,,,,,
16.941,18.184,TAKEOFF,pronav,0,,,,,,,95.945,,,,,,,0.0000,,,,,0.2680,0.1800,0.0816,0.4916,6.5000,30.0250,0.5000,30.6031,,,,,,,,,,,,,,,,,,,,
17.142,18.284,TAKEOFF,pronav,0,,,,,,,95.918,,,,,,,0.0000,,,,,0.2640,0.1787,0.0747,0.4889,6.5000,30.0250,0.5000,30.6101,,,,,,,,,,,,,,,,,,,,
17.343,18.396,TAKEOFF,pronav,0,,,,,,,95.873,,,,,,,0.0000,,,,,0.2650,0.1770,0.0672,0.4906,6.5000,30.0250,0.5000,30.6178,,,,,,,,,,,,,,,,,,,,
17.544,18.516,TAKEOFF,pronav,0,,,,,,,95.831,,,,,,,0.0000,,,,,0.2710,0.1749,0.0597,0.4959,6.5000,30.0250,0.5000,30.6256,,,,,,,,,,,,,,,,,,,,
17.745,18.616,TAKEOFF,pronav,0,,,,,,,95.821,,,,,,,0.0000,,,,,0.2780,0.1728,0.0536,0.5023,6.5000,30.0250,0.5000,30.6320,,,,,,,,,,,,,,,,,,,,
17.946,18.724,TAKEOFF,pronav,0,,,,,,,95.819,,,,,,,0.0000,,,,,0.2880,0.1703,0.0480,0.5095,6.5000,30.0250,0.5000,30.6380,,,,,,,,,,,,,,,,,,,,
18.147,18.844,TAKEOFF,pronav,0,,,,,,,95.816,,,,,,,0.0000,,,,,0.2990,0.1670,0.0421,0.5181,6.5000,30.0250,0.5000,30.6445,,,,,,,,,,,,,,,,,,,,
18.348,18.976,TAKEOFF,pronav,0,,,,,,,95.823,,,,,,,0.0000,,,,,0.3090,0.1627,0.0361,0.5275,6.5000,30.0250,0.5000,30.6512,,,,,,,,,,,,,,,,,,,,
18.549,19.092,TAKEOFF,pronav,0,,,,,,,95.838,,,,,,,0.0000,,,,,0.3190,0.1586,0.0315,0.5352,6.5000,30.0250,0.5000,30.6566,,,,,,,,,,,,,,,,,,,,
18.750,19.176,TAKEOFF,pronav,0,,,,,,,95.850,,,,,,,0.0000,,,,,0.3240,0.1550,0.0281,0.5410,6.5000,30.0250,0.5000,30.6607,,,,,,,,,,,,,,,,,,,,
18.953,19.308,TAKEOFF,pronav,0,,,,,,,95.855,,,,,,,0.0000,,,,,0.3320,0.1493,0.0232,0.5494,6.5000,30.0250,0.5000,30.6666,,,,,,,,,,,,,,,,,,,,
19.153,19.428,TAKEOFF,pronav,0,,,,,,,95.843,,,,,,,0.0000,,,,,0.3390,0.1441,0.0194,0.5563,6.5000,30.0250,0.5000,30.6715,,,,,,,,,,,,,,,,,,,,
19.354,19.540,TAKEOFF,pronav,0,,,,,,,95.819,,,,,,,0.0000,,,,,0.3430,0.1381,0.0153,0.5642,6.5000,30.0250,0.5000,30.6767,,,,,,,,,,,,,,,,,,,,
19.556,19.636,TAKEOFF,pronav,0,,,,,,,95.796,,,,,,,0.0000,,,,,0.3480,0.1339,0.0127,0.5696,6.5000,30.0250,0.5000,30.6801,,,,,,,,,,,,,,,,,,,,
19.757,19.752,TAKEOFF,pronav,0,,,,,,,95.773,,,,,,,0.0000,,,,,0.3550,0.1288,0.0097,0.5764,6.5000,30.0250,0.5000,30.6842,,,,,,,,,,,,,,,,,,,,
19.959,19.868,TAKEOFF,pronav,0,,,,,,,95.759,,,,,,,0.0000,,,,,0.3620,0.1235,0.0069,0.5837,6.5000,30.0250,0.5000,30.6880,,,,,,,,,,,,,,,,,,,,
20.160,20.000,TAKEOFF,pronav,0,,,,,,,95.741,,,,,,,0.0000,,,,,0.3690,0.1181,0.0046,0.5914,6.5000,30.0250,0.5000,30.6914,,,,,,,,,,,,,,,,,,,,
20.361,20.080,TAKEOFF,pronav,0,,,,,,,95.730,,,,,,,0.0000,,,,,0.3740,0.1150,0.0036,0.5960,6.5000,30.0250,0.5000,30.6930,,,,,,,,,,,,,,,,,,,,
20.562,20.200,TAKEOFF,pronav,0,,,,,,,95.710,,,,,,,0.0000,,,,,0.3810,0.1110,0.0027,0.6024,6.5000,30.0250,0.5000,30.6948,,,,,,,,,,,,,,,,,,,,
20.763,20.328,TAKEOFF,pronav,0,,,,,,,95.693,,,,,,,0.0000,,,,,0.3890,0.1071,0.0024,0.6091,6.5000,30.0250,0.5000,30.6959,,,,,,,,,,,,,,,,,,,,
20.963,20.440,TAKEOFF,pronav,0,,,,,,,95.682,,,,,,,0.0000,,,,,0.3940,0.1043,0.0027,0.6145,6.5000,30.0250,0.5000,30.6962,,,,,,,,,,,,,,,,,,,,
21.164,20.560,TAKEOFF,pronav,0,,,,,,,95.680,,,,,,,0.0000,,,,,0.3990,0.1021,0.0036,0.6198,6.5000,30.0250,0.5000,30.6958,,,,,,,,,,,,,,,,,,,,
21.366,20.660,TAKEOFF,pronav,0,,,,,,,95.688,,,,,,,0.0000,,,,,0.4020,0.1005,0.0047,0.6243,6.5000,30.0250,0.5000,30.6951,,,,,,,,,,,,,,,,,,,,
21.393,20.668,CUE_WAIT,pronav,0,,,,,,,95.690,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,95.6897,0.4020,0.1004,0.0048,0.6248,6.5000,30.0250,0.5000,30.6950,,,,0,,,,,,,,,,,,,,,,
21.444,20.692,CUE_WAIT,pronav,0,,,,,,,95.693,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,95.6928,0.4040,0.1002,0.0050,0.6257,6.5000,30.0250,0.5000,30.6948,,,,0,,,,,,,,,,,,,,,,
21.494,20.728,CUE_WAIT,pronav,0,,,,,,,95.697,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,95.6968,0.4050,0.0998,0.0054,0.6270,6.5000,30.0250,0.5000,30.6945,,,,0,,,,,,,,,,,,,,,,
21.549,20.760,CUE_WAIT,pronav,0,,,,,,,95.699,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,95.6988,0.4060,0.0995,0.0059,0.6287,6.5000,30.0250,0.5000,30.6941,,,,0,,,,,,,,,,,,,,,,
21.599,20.792,CUE_WAIT,pronav,0,,,,,,,95.699,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,95.6987,0.4070,0.0992,0.0063,0.6302,6.5000,30.0250,0.5000,30.6938,,,,0,,,,,,,,,,,,,,,,
21.649,20.824,CUE_WAIT,pronav,0,,,,,,,95.697,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,95.6972,0.4090,0.0990,0.0067,0.6319,6.5000,30.0250,0.5000,30.6934,,,,0,,,,,,,,,,,,,,,,
21.703,20.860,CUE_WAIT,pronav,0,,,,,,,95.695,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,95.6947,0.4100,0.0988,0.0072,0.6336,6.5000,30.0250,0.5000,30.6931,,,,0,,,,,,,,,,,,,,,,
21.753,20.892,CUE_WAIT,pronav,0,,,,,,,95.690,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,12.6185,0.4110,0.0985,0.0076,0.6356,6.5000,30.0250,0.5000,30.6927,30.0554,6.7024,0.0420,1,30.0554,6.7024,-0.4204,-0.0930,0.1480,,,,,,,,,,,
21.815,20.924,CUE_WAIT,pronav,0,,,,,,,95.688,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,12.6186,0.4120,0.0983,0.0081,0.6375,6.5000,30.0250,0.5000,30.6923,,,,0,30.0343,6.6978,-0.4204,-0.0930,,,,,,,,,,,,
21.856,20.924,CUE_WAIT,pronav,0,,,,,,,95.682,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,12.5054,0.4130,0.0983,0.0082,0.6379,6.5000,30.0250,0.5000,30.6922,30.0214,6.5909,0.0015,1,30.0181,6.6318,-0.1377,0.1103,0.0800,,,,,,,,,,,
21.910,20.956,CUE_WAIT,pronav,0,,,,,,,95.603,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,12.5182,0.4140,0.0981,0.0086,0.6395,6.5000,30.0250,0.5000,30.6918,,,,0,30.0113,6.6373,-0.1377,0.1103,,,,,,,,,,,,
21.961,20.992,CUE_WAIT,pronav,0,,,,,,,95.179,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,12.5311,0.4160,0.0977,0.0096,0.6422,6.5000,30.0250,0.5000,30.6909,,,,0,30.0044,6.6428,-0.1377,0.1103,,,,,,,,,,,,
22.011,21.024,CUE_WAIT,pronav,0,,,,,,,94.500,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,12.5439,0.4190,0.0971,0.0115,0.6449,6.5000,30.0250,0.5000,30.6892,,,,0,29.9975,6.6483,-0.1377,0.1103,,,,,,,,,,,,
22.064,21.056,CUE_WAIT,pronav,0,,,,,,,93.653,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,12.5568,0.4200,0.0963,0.0139,0.6463,6.5000,30.0250,0.5000,30.6870,,,,0,29.9906,6.6539,-0.1377,0.1103,,,,,,,,,,,,
22.112,21.088,CUE_WAIT,pronav,0,,,,,,,92.403,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,12.5696,0.4200,0.0954,0.0170,0.6467,6.5000,30.0250,0.5000,30.6842,,,,0,29.9837,6.6594,-0.1377,0.1103,,,,,,,,,,,,
22.164,21.116,CUE_WAIT,pronav,0,,,,,,,91.068,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,12.5825,0.4200,0.0942,0.0207,0.6461,6.5000,30.0250,0.5000,30.6808,,,,0,29.9768,6.6649,-0.1377,0.1103,,,,,,,,,,,,
22.214,21.124,CUE_WAIT,pronav,0,,,,,,,90.428,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,12.4248,0.4190,0.0942,0.0207,0.6461,6.5000,30.0250,0.5000,30.6808,30.0512,6.5322,0.0225,1,30.0187,6.5875,0.0475,-1.1099,0.1680,,,,,,,,,,,
22.265,21.156,CUE_WAIT,pronav,0,,,,,,,88.775,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,12.3229,0.4170,0.0924,0.0258,0.6443,6.5000,30.0250,0.5000,30.6762,,,,0,30.0211,6.5320,0.0475,-1.1099,,,,,,,,,,,,
22.317,21.188,CUE_WAIT,pronav,0,,,,,,,86.620,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,12.3839,0.4130,0.0905,0.0310,0.6417,6.5000,30.0250,0.5000,30.6715,30.0399,6.6291,-0.0338,1,30.0333,6.5680,-0.2848,0.3462,0.1320,,,,,,,,,,,
22.367,21.220,CUE_WAIT,pronav,0,,,,,,,84.509,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,12.4214,0.4100,0.0881,0.0369,0.6384,6.5000,30.0250,0.5000,30.6662,,,,0,30.0191,6.5854,-0.2848,0.3462,,,,,,,,,,,,
22.422,21.220,CUE_WAIT,pronav,0,,,,,,,84.509,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,12.4586,0.4100,0.0881,0.0369,0.6384,6.5000,30.0250,0.5000,30.6662,,,,0,30.0049,6.6027,-0.2848,0.3462,,,,,,,,,,,,
