t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
14.706,17.184,TAKEOFF,pronav,0,,,,,,,96.578,,,,,,,0.0000,,,,,0.1650,0.1244,0.0191,0.3670,6.5000,30.0760,0.5000,30.7260,,,,,,,,,,,,,,,,,,,,
14.907,17.296,TAKEOFF,pronav,0,,,,,,,96.588,,,,,,,0.0000,,,,,0.1860,0.1245,0.0167,0.3828,6.5000,30.0760,0.5000,30.7282,,,,,,,,,,,,,,,,,,,,
15.107,17.416,TAKEOFF,pronav,0,,,,,,,96.606,,,,,,,0.0000,,,,,0.2060,0.1246,0.0135,0.4026,6.5000,30.0760,0.5000,30.7313,,,,,,,,,,,,,,,,,,,,
15.311,17.524,TAKEOFF,pronav,0,,,,,,,96.616,,,,,,,0.0000,,,,,0.2230,0.1246,0.0109,0.4173,6.5000,30.0760,0.5000,30.7338,,,,,,,,,,,,,,,,,,,,
15.513,17.648,TAKEOFF,pronav,0,,,,,,,96.613,,,,,,,0.0000,,,,,0.2430,0.1247,0.0078,0.4335,6.5000,30.0760,0.5000,30.7367,,,,,,,,,,,,,,,,,,,,
15.714,17.764,TAKEOFF,pronav,0,,,,,,,96.600,,,,,,,0.0000,,,,,0.2610,0.1250,0.0039,0.4518,6.5000,30.0760,0.5000,30.7404,,,,,,,,,,,,,,,,,,,,
15.915,17.888,TAKEOFF,pronav,0,,,,,,,96.584,,,,,,,0.0000,,,,,0.2740,0.1252,0.0002,0.4637,6.5000,30.0760,0.5000,30.7440,,,,,,,,,,,,,,,,,,,,
16.118,18.012,TAKEOFF,pronav,0,,,,,,,96.575,,,,,,,0.0000,,,,,0.2750,0.1255,-0.0041,0.4630,6.5000,30.0760,0.5000,30.7481,,,,,,,,,,,,,,,,,,,,
16.320,18.128,TAKEOFF,pronav,0,,,,,,,96.573,,,,,,,0.0000,,,,,0.2620,0.1256,-0.0079,0.4540,6.5000,30.0760,0.5000,30.7519,,,,,,,,,,,,,,,,,,,,
16.521,18.252,TAKEOFF,pronav,0,,,,,,,96.569,,,,,,,0.0000,,,,,0.2470,0.1256,-0.0122,0.4450,6.5000,30.0760,0.5000,30.7561,,,,,,,,,,,,,,,,,,,,
16.721,18.384,TAKEOFF,pronav,0,,,,,,,96.566,,,,,,,0.0000,,,,,0.2390,0.1254,-0.0170,0.4426,6.5000,30.0760,0.5000,30.7608,,,,,,,,,,,,,,,,,,,,
16.923,18.496,TAKEOFF,pronav,0,,,,,,,96.559,,,,,,,0.0000,,,,,0.2410,0.1252,-0.0209,0.4457,6.5000,30.0760,0.5000,30.7647,,,,,,,,,,,,,,,,,,,,
17.124,18.580,TAKEOFF,pronav,0,,,,,,,96.554,,,,,,,0.0000,,,,,0.2460,0.1250,-0.0237,0.4500,6.5000,30.0760,0.5000,30.7674,,,,,,,,,,,,,,,,,,,,
17.327,18.712,TAKEOFF,pronav,0,,,,,,,96.539,,,,,,,0.0000,,,,,0.2550,0.1244,-0.0276,0.4586,6.5000,30.0760,0.5000,30.7714,,,,,,,,,,,,,,,,,,,,
17.528,18.836,TAKEOFF,pronav,0,,,,,,,96.519,,,,,,,0.0000,,,,,0.2650,0.1238,-0.0305,0.4668,6.5000,30.0760,0.5000,30.7743,,,,,,,,,,,,,,,,,,,,
17.729,18.952,TAKEOFF,pronav,0,,,,,,,96.503,,,,,,,0.0000,,,,,0.2750,0.1228,-0.0330,0.4769,6.5000,30.0760,0.5000,30.7770,,,,,,,,,,,,,,,,,,,,
17.931,19.076,TAKEOFF,pronav,0,,,,,,,96.487,,,,,,,0.0000,,,,,0.2870,0.1216,-0.0344,0.4853,6.5000,30.0760,0.5000,30.7786,,,,,,,,,,,,,,,,,,,,
18.131,19.176,TAKEOFF,pronav,0,,,,,,,96.475,,,,,,,0.0000,,,,,0.2950,0.1201,-0.0350,0.4932,6.5000,30.0760,0.5000,30.7795,,,,,,,,,,,,,,,,,,,,
18.332,19.304,TAKEOFF,pronav,0,,,,,,,96.457,,,,,,,0.0000,,,,,0.3050,0.1178,-0.0349,0.5024,6.5000,30.0760,0.5000,30.7798,,,,,,,,,,,,,,,,,,,,
18.533,19.424,TAKEOFF,pronav,0,,,,,,,96.446,,,,,,,0.0000,,,,,0.3140,0.1156,-0.0341,0.5098,6.5000,30.0760,0.5000,30.7795,,,,,,,,,,,,,,,,,,,,
18.734,19.544,TAKEOFF,pronav,0,,,,,,,96.442,,,,,,,0.0000,,,,,0.3230,0.1126,-0.0324,0.5180,6.5000,30.0760,0.5000,30.7785,,,,,,,,,,,,,,,,,,,,
18.936,19.636,TAKEOFF,pronav,0,,,,,,,96.439,,,,,,,0.0000,,,,,0.3300,0.1105,-0.0308,0.5235,6.5000,30.0760,0.5000,30.7774,,,,,,,,,,,,,,,,,,,,
19.141,19.768,TAKEOFF,pronav,0,,,,,,,96.427,,,,,,,0.0000,,,,,0.3370,0.1074,-0.0283,0.5304,6.5000,30.0760,0.5000,30.7756,,,,,,,,,,,,,,,,,,,,
19.343,19.900,TAKEOFF,pronav,0,,,,,,,96.404,,,,,,,0.0000,,,,,0.3450,0.1041,-0.0254,0.5374,6.5000,30.0760,0.5000,30.7734,,,,,,,,,,,,,,,,,,,,
19.544,20.024,TAKEOFF,pronav,0,,,,,,,96.383,,,,,,,0.0000,,,,,0.3520,0.1009,-0.0225,0.5441,6.5000,30.0760,0.5000,30.7712,,,,,,,,,,,,,,,,,,,,
19.745,20.144,TAKEOFF,pronav,0,,,,,,,96.370,,,,,,,0.0000,,,,,0.3600,0.0982,-0.0201,0.5496,6.5000,30.0760,0.5000,30.7695,,,,,,,,,,,,,,,,,,,,
19.948,20.240,TAKEOFF,pronav,0,,,,,,,96.360,,,,,,,0.0000,,,,,0.3660,0.0959,-0.0180,0.5541,6.5000,30.0760,0.5000,30.7679,,,,,,,,,,,,,,,,,,,,
20.151,20.364,TAKEOFF,pronav,0,,,,,,,96.341,,,,,,,0.0000,,,,,0.3740,0.0933,-0.0157,0.5591,6.5000,30.0760,0.5000,30.7662,,,,,,,,,,,,,,,,,,,,
20.353,20.496,TAKEOFF,pronav,0,,,,,,,96.327,,,,,,,0.0000,,,,,0.3830,0.0906,-0.0132,0.5639,6.5000,30.0760,0.5000,30.7644,,,,,,,,,,,,,,,,,,,,
20.554,20.620,TAKEOFF,pronav,0,,,,,,,96.317,,,,,,,0.0000,,,,,0.3900,0.0882,-0.0108,0.5681,6.5000,30.0760,0.5000,30.7625,,,,,,,,,,,,,,,,,,,,
20.756,20.736,TAKEOFF,pronav,0,,,,,,,96.312,,,,,,,0.0000,,,,,0.3950,0.0865,-0.0089,0.5711,6.5000,30.0760,0.5000,30.7610,,,,,,,,,,,,,,,,,,,,
20.958,20.828,TAKEOFF,pronav,0,,,,,,,96.311,,,,,,,0.0000,,,,,0.3980,0.0853,-0.0072,0.5733,6.5000,30.0760,0.5000,30.7596,,,,,,,,,,,,,,,,,,,,
21.160,20.956,TAKEOFF,pronav,0,,,,,,,96.311,,,,,,,0.0000,,,,,0.4010,0.0840,-0.0053,0.5758,6.5000,30.0760,0.5000,30.7580,,,,,,,,,,,,,,,,,,,,
21.178,20.968,CUE_WAIT,pronav,0,,,,,,,96.311,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0990,96.3111,0.4010,0.0839,-0.0051,0.5760,6.5000,30.0760,0.5000,30.7579,,,,0,,,,,,,,,,,,,,,,
21.231,21.000,CUE_WAIT,pronav,0,,,,,,,96.312,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,96.3117,0.4020,0.0836,-0.0046,0.5767,6.5000,30.0760,0.5000,30.7574,,,,0,,,,,,,,,,,,,,,,
21.279,21.024,CUE_WAIT,pronav,0,,,,,,,96.313,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,96.3132,0.4020,0.0834,-0.0043,0.5771,6.5000,30.0760,0.5000,30.7572,,,,0,,,,,,,,,,,,,,,,
21.331,21.056,CUE_WAIT,pronav,0,,,,,,,96.314,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,96.3144,0.4030,0.0832,-0.0038,0.5777,6.5000,30.0760,0.5000,30.7568,,,,0,,,,,,,,,,,,,,,,
21.384,21.088,CUE_WAIT,pronav,0,,,,,,,96.316,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,96.3165,0.4040,0.0830,-0.0034,0.5786,6.5000,30.0760,0.5000,30.7564,,,,0,,,,,,,,,,,,,,,,
21.437,21.124,CUE_WAIT,pronav,0,,,,,,,96.319,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,96.3189,0.4060,0.0828,-0.0030,0.5796,6.5000,30.0760,0.5000,30.7560,,,,0,,,,,,,,,,,,,,,,
21.488,21.156,CUE_WAIT,pronav,0,,,,,,,96.322,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.3218,0.4070,0.0826,-0.0025,0.5810,6.5000,30.0760,0.5000,30.7556,,,,0,,,,,,,,,,,,,,,,
21.540,21.188,CUE_WAIT,pronav,0,,,,,,,96.324,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,11.8235,0.4080,0.0825,-0.0021,0.5823,6.5000,30.0760,0.5000,30.7552,30.5428,6.3449,0.5870,1,30.5428,6.3449,-0.8058,-0.4075,0.1440,,,,,,,,,,,
21.593,21.220,CUE_WAIT,pronav,0,,,,,,,96.326,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,11.8018,0.4100,0.0823,-0.0017,0.5838,6.5000,30.0760,0.5000,30.7549,,,,0,30.5025,6.3245,-0.8058,-0.4075,,,,,,,,,,,,
21.648,21.256,CUE_WAIT,pronav,0,,,,,,,96.226,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,11.7802,0.4130,0.0821,-0.0012,0.5855,6.5000,30.0760,0.5000,30.7544,,,,0,30.4622,6.3041,-0.8058,-0.4075,,,,,,,,,,,,
21.699,21.288,CUE_WAIT,pronav,0,,,,,,,95.950,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,11.7674,0.4150,0.0816,0.0004,0.5888,6.5000,30.0760,0.5000,30.7530,30.5138,6.3109,0.6662,1,30.4770,6.3001,0.1681,0.6592,0.1000,,,,,,,,,,,
21.750,21.288,CUE_WAIT,pronav,0,,,,,,,95.950,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,11.8235,0.4150,0.0816,0.0004,0.5888,6.5000,30.0760,0.5000,30.7530,,,,0,30.4854,6.3330,0.1681,0.6592,,,,,,,,,,,,
21.801,21.320,CUE_WAIT,pronav,0,,,,,,,95.351,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,11.8797,0.4180,0.0812,0.0017,0.5903,6.5000,30.0760,0.5000,30.7518,,,,0,30.4939,6.3660,0.1681,0.6592,,,,,,,,,,,,
21.851,21.348,CUE_WAIT,pronav,0,,,,,,,94.570,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,11.9358,0.4200,0.0805,0.0041,0.5914,6.5000,30.0760,0.5000,30.7496,,,,0,30.5023,6.3989,0.1681,0.6592,,,,,,,,,,,,
21.901,21.376,CUE_WAIT,pronav,0,,,,,,,93.392,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0790,11.9919,0.4210,0.0796,0.0072,0.5915,6.5000,30.0760,0.5000,30.7468,,,,0,30.5107,6.4319,0.1681,0.6592,,,,,,,,,,,,
21.953,21.412,CUE_WAIT,pronav,0,,,,,,,92.117,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0790,11.9251,0.4210,0.0790,0.0090,0.5912,6.5000,30.0760,0.5000,30.7451,30.5095,6.3488,0.7131,1,30.5133,6.3952,-0.5748,1.1597,0.1520,,,,,,,,,,,
22.003,21.420,CUE_WAIT,pronav,0,,,,,,,91.501,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0790,12.0404,0.4210,0.0783,0.0115,0.5904,6.5000,30.0760,0.5000,30.7428,,,,0,30.4846,6.4532,-0.5748,1.1597,,,,,,,,,,,,
22.053,21.452,CUE_WAIT,pronav,0,,,,,,,89.906,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,12.1561,0.4200,0.0768,0.0161,0.5885,6.5000,30.0760,0.5000,30.7386,,,,0,30.4558,6.5112,-0.5748,1.1597,,,,,,,,,,,,
22.107,21.484,CUE_WAIT,pronav,0,,,,,,,87.248,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,12.2720,0.4160,0.0749,0.0214,0.5856,6.5000,30.0760,0.5000,30.7338,,,,0,30.4271,6.5691,-0.5748,1.1597,,,,,,,,,,,,
22.155,21.512,CUE_WAIT,pronav,0,,,,,,,85.754,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,11.9259,0.4150,0.0725,0.0275,0.5820,6.5000,30.0760,0.5000,30.7284,30.5555,6.2331,0.6456,1,30.4926,6.3907,0.4790,0.4138,0.1600,,,,,,,,,,,
22.205,21.536,CUE_WAIT,pronav,0,,,,,,,84.152,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,11.9545,0.4110,0.0712,0.0307,0.5799,6.5000,30.0760,0.5000,30.7255,,,,0,30.5166,6.4114,0.4790,0.4138,,,,,,,,,,,,
