t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
11.966,15.464,TAKEOFF,pronav,0,,,,,,,96.535,,,,,,,0.0000,,,,,0.0280,0.1213,0.0300,0.2290,6.5000,-29.1650,0.5000,29.8849,,,,,,,,,,,,,,,,,,,,
12.167,15.580,TAKEOFF,pronav,0,,,,,,,96.535,,,,,,,0.0000,,,,,0.0290,0.1236,0.0300,0.2291,6.5000,-29.1650,0.5000,29.8845,,,,,,,,,,,,,,,,,,,,
12.368,15.692,TAKEOFF,pronav,0,,,,,,,96.470,,,,,,,0.0000,,,,,0.0310,0.1266,0.0302,0.2295,6.5000,-29.1650,0.5000,29.8839,,,,,,,,,,,,,,,,,,,,
12.570,15.816,TAKEOFF,pronav,0,,,,,,,96.437,,,,,,,0.0000,,,,,0.0330,0.1339,0.0307,0.2327,6.5000,-29.1650,0.5000,29.8829,,,,,,,,,,,,,,,,,,,,
12.771,15.932,TAKEOFF,pronav,0,,,,,,,96.445,,,,,,,0.0000,,,,,0.0390,0.1417,0.0317,0.2378,6.5000,-29.1650,0.5000,29.8821,,,,,,,,,,,,,,,,,,,,
12.972,16.048,TAKEOFF,pronav,0,,,,,,,96.480,,,,,,,0.0000,,,,,0.0480,0.1542,0.0338,0.2480,6.5000,-29.1650,0.5000,29.8815,,,,,,,,,,,,,,,,,,,,
13.172,16.160,TAKEOFF,pronav,0,,,,,,,96.528,,,,,,,0.0000,,,,,0.0580,0.1642,0.0360,0.2579,6.5000,-29.1650,0.5000,29.8814,,,,,,,,,,,,,,,,,,,,
13.374,16.272,TAKEOFF,pronav,0,,,,,,,96.576,,,,,,,0.0000,,,,,0.0730,0.1761,0.0390,0.2718,6.5000,-29.1650,0.5000,29.8817,,,,,,,,,,,,,,,,,,,,
13.575,16.372,TAKEOFF,pronav,0,,,,,,,96.590,,,,,,,0.0000,,,,,0.0860,0.1858,0.0419,0.2859,6.5000,-29.1650,0.5000,29.8824,,,,,,,,,,,,,,,,,,,,
13.776,16.500,TAKEOFF,pronav,0,,,,,,,96.554,,,,,,,0.0000,,,,,0.1060,0.1947,0.0450,0.3028,6.5000,-29.1650,0.5000,29.8834,,,,,,,,,,,,,,,,,,,,
13.977,16.620,TAKEOFF,pronav,0,,,,,,,96.478,,,,,,,0.0000,,,,,0.1270,0.2010,0.0477,0.3193,6.5000,-29.1650,0.5000,29.8847,,,,,,,,,,,,,,,,,,,,
14.178,16.736,TAKEOFF,pronav,0,,,,,,,96.400,,,,,,,0.0000,,,,,0.1500,0.2055,0.0505,0.3391,6.5000,-29.1650,0.5000,29.8863,,,,,,,,,,,,,,,,,,,,
14.379,16.832,TAKEOFF,pronav,0,,,,,,,96.356,,,,,,,0.0000,,,,,0.1700,0.2068,0.0519,0.3518,6.5000,-29.1650,0.5000,29.8874,,,,,,,,,,,,,,,,,,,,
14.580,16.964,TAKEOFF,pronav,0,,,,,,,96.333,,,,,,,0.0000,,,,,0.1950,0.2065,0.0535,0.3725,6.5000,-29.1650,0.5000,29.8888,,,,,,,,,,,,,,,,,,,,
14.781,17.088,TAKEOFF,pronav,0,,,,,,,96.334,,,,,,,0.0000,,,,,0.2170,0.2044,0.0539,0.3894,6.5000,-29.1650,0.5000,29.8896,,,,,,,,,,,,,,,,,,,,
14.982,17.208,TAKEOFF,pronav,0,,,,,,,96.356,,,,,,,0.0000,,,,,0.2390,0.2001,0.0533,0.4092,6.5000,-29.1650,0.5000,29.8899,,,,,,,,,,,,,,,,,,,,
15.183,17.328,TAKEOFF,pronav,0,,,,,,,96.385,,,,,,,0.0000,,,,,0.2610,0.1949,0.0518,0.4267,6.5000,-29.1650,0.5000,29.8895,,,,,,,,,,,,,,,,,,,,
15.384,17.428,TAKEOFF,pronav,0,,,,,,,96.413,,,,,,,0.0000,,,,,0.2790,0.1901,0.0499,0.4405,6.5000,-29.1650,0.5000,29.8886,,,,,,,,,,,,,,,,,,,,
15.586,17.556,TAKEOFF,pronav,0,,,,,,,96.466,,,,,,,0.0000,,,,,0.2990,0.1829,0.0464,0.4577,6.5000,-29.1650,0.5000,29.8866,,,,,,,,,,,,,,,,,,,,
15.786,17.676,TAKEOFF,pronav,0,,,,,,,96.506,,,,,,,0.0000,,,,,0.3120,0.1765,0.0426,0.4653,6.5000,-29.1650,0.5000,29.8843,,,,,,,,,,,,,,,,,,,,
15.988,17.788,TAKEOFF,pronav,0,,,,,,,96.489,,,,,,,0.0000,,,,,0.3090,0.1696,0.0379,0.4610,6.5000,-29.1650,0.5000,29.8811,,,,,,,,,,,,,,,,,,,,
16.189,17.920,TAKEOFF,pronav,0,,,,,,,96.425,,,,,,,0.0000,,,,,0.2960,0.1621,0.0318,0.4483,6.5000,-29.1650,0.5000,29.8769,,,,,,,,,,,,,,,,,,,,
16.390,18.020,TAKEOFF,pronav,0,,,,,,,96.362,,,,,,,0.0000,,,,,0.2880,0.1566,0.0268,0.4401,6.5000,-29.1650,0.5000,29.8731,,,,,,,,,,,,,,,,,,,,
16.591,18.136,TAKEOFF,pronav,0,,,,,,,96.302,,,,,,,0.0000,,,,,0.2840,0.1509,0.0209,0.4361,6.5000,-29.1650,0.5000,29.8685,,,,,,,,,,,,,,,,,,,,
16.792,18.256,TAKEOFF,pronav,0,,,,,,,96.250,,,,,,,0.0000,,,,,0.2870,0.1448,0.0138,0.4370,6.5000,-29.1650,0.5000,29.8629,,,,,,,,,,,,,,,,,,,,
16.995,18.384,TAKEOFF,pronav,0,,,,,,,96.202,,,,,,,0.0000,,,,,0.2970,0.1399,0.0075,0.4410,6.5000,-29.1650,0.5000,29.8578,,,,,,,,,,,,,,,,,,,,
17.197,18.480,TAKEOFF,pronav,0,,,,,,,96.180,,,,,,,0.0000,,,,,0.3030,0.1365,0.0028,0.4452,6.5000,-29.1650,0.5000,29.8539,,,,,,,,,,,,,,,,,,,,
17.398,18.600,TAKEOFF,pronav,0,,,,,,,96.168,,,,,,,0.0000,,,,,0.3130,0.1328,-0.0023,0.4507,6.5000,-29.1650,0.5000,29.8497,,,,,,,,,,,,,,,,,,,,
17.600,18.724,TAKEOFF,pronav,0,,,,,,,96.171,,,,,,,0.0000,,,,,0.3220,0.1291,-0.0076,0.4574,6.5000,-29.1650,0.5000,29.8454,,,,,,,,,,,,,,,,,,,,
17.801,18.844,TAKEOFF,pronav,0,,,,,,,96.176,,,,,,,0.0000,,,,,0.3290,0.1261,-0.0115,0.4636,6.5000,-29.1650,0.5000,29.8421,,,,,,,,,,,,,,,,,,,,
18.002,18.960,TAKEOFF,pronav,0,,,,,,,96.180,,,,,,,0.0000,,,,,0.3330,0.1237,-0.0145,0.4694,6.5000,-29.1650,0.5000,29.8397,,,,,,,,,,,,,,,,,,,,
18.203,19.056,TAKEOFF,pronav,0,,,,,,,96.186,,,,,,,0.0000,,,,,0.3370,0.1219,-0.0165,0.4749,6.5000,-29.1650,0.5000,29.8381,,,,,,,,,,,,,,,,,,,,
18.405,19.176,TAKEOFF,pronav,0,,,,,,,96.191,,,,,,,0.0000,,,,,0.3430,0.1200,-0.0182,0.4818,6.5000,-29.1650,0.5000,29.8369,,,,,,,,,,,,,,,,,,,,
18.606,19.308,TAKEOFF,pronav,0,,,,,,,96.192,,,,,,,0.0000,,,,,0.3520,0.1183,-0.0192,0.4896,6.5000,-29.1650,0.5000,29.8363,,,,,,,,,,,,,,,,,,,,
18.807,19.432,TAKEOFF,pronav,0,,,,,,,96.189,,,,,,,0.0000,,,,,0.3590,0.1169,-0.0191,0.4975,6.5000,-29.1650,0.5000,29.8367,,,,,,,,,,,,,,,,,,,,
19.008,19.532,TAKEOFF,pronav,0,,,,,,,96.182,,,,,,,0.0000,,,,,0.3650,0.1162,-0.0185,0.5030,6.5000,-29.1650,0.5000,29.8374,,,,,,,,,,,,,,,,,,,,
19.209,19.636,TAKEOFF,pronav,0,,,,,,,96.168,,,,,,,0.0000,,,,,0.3700,0.1155,-0.0173,0.5091,6.5000,-29.1650,0.5000,29.8387,,,,,,,,,,,,,,,,,,,,
19.411,19.768,TAKEOFF,pronav,0,,,,,,,96.142,,,,,,,0.0000,,,,,0.3760,0.1149,-0.0151,0.5168,6.5000,-29.1650,0.5000,29.8410,,,,,,,,,,,,,,,,,,,,
19.612,19.892,TAKEOFF,pronav,0,,,,,,,96.107,,,,,,,0.0000,,,,,0.3810,0.1146,-0.0128,0.5233,6.5000,-29.1650,0.5000,29.8433,,,,,,,,,,,,,,,,,,,,
19.813,20.000,TAKEOFF,pronav,0,,,,,,,96.078,,,,,,,0.0000,,,,,0.3860,0.1145,-0.0102,0.5299,6.5000,-29.1650,0.5000,29.8459,,,,,,,,,,,,,,,,,,,,
20.014,20.112,TAKEOFF,pronav,0,,,,,,,96.048,,,,,,,0.0000,,,,,0.3910,0.1146,-0.0072,0.5368,6.5000,-29.1650,0.5000,29.8488,,,,,,,,,,,,,,,,,,,,
20.216,20.232,TAKEOFF,pronav,0,,,,,,,96.025,,,,,,,0.0000,,,,,0.3960,0.1148,-0.0042,0.5437,6.5000,-29.1650,0.5000,29.8518,,,,,,,,,,,,,,,,,,,,
20.419,20.364,TAKEOFF,pronav,0,,,,,,,96.018,,,,,,,0.0000,,,,,0.4010,0.1152,-0.0009,0.5513,6.5000,-29.1650,0.5000,29.8548,,,,,,,,,,,,,,,,,,,,
20.455,20.380,CUE_WAIT,pronav,0,,,,,,,96.018,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0990,96.0175,0.4010,0.1153,-0.0004,0.5524,6.5000,-29.1650,0.5000,29.8553,,,,0,,,,,,,,,,,,,,,,
20.507,20.396,CUE_WAIT,pronav,0,,,,,,,96.017,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,96.0173,0.4020,0.1154,0.0000,0.5536,6.5000,-29.1650,0.5000,29.8557,,,,0,,,,,,,,,,,,,,,,
20.556,20.416,CUE_WAIT,pronav,0,,,,,,,96.017,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,96.0169,0.4030,0.1154,0.0001,0.5538,6.5000,-29.1650,0.5000,29.8558,,,,0,,,,,,,,,,,,,,,,
20.606,20.440,CUE_WAIT,pronav,0,,,,,,,96.017,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,96.0171,0.4040,0.1156,0.0009,0.5556,6.5000,-29.1650,0.5000,29.8565,,,,0,,,,,,,,,,,,,,,,
20.657,20.476,CUE_WAIT,pronav,0,,,,,,,96.017,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,96.0171,0.4050,0.1158,0.0017,0.5577,6.5000,-29.1650,0.5000,29.8573,,,,0,,,,,,,,,,,,,,,,
20.708,20.508,CUE_WAIT,pronav,0,,,,,,,96.018,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.0177,0.4070,0.1159,0.0025,0.5596,6.5000,-29.1650,0.5000,29.8580,,,,0,,,,,,,,,,,,,,,,
20.759,20.536,CUE_WAIT,pronav,0,,,,,,,96.020,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.0197,0.4070,0.1161,0.0032,0.5614,6.5000,-29.1650,0.5000,29.8587,,,,0,,,,,,,,,,,,,,,,
20.812,20.568,CUE_WAIT,pronav,0,,,,,,,96.022,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,96.0218,0.4090,0.1163,0.0039,0.5633,6.5000,-29.1650,0.5000,29.8593,,,,0,,,,,,,,,,,,,,,,
20.863,20.600,CUE_WAIT,pronav,0,,,,,,,96.024,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,166.5524,0.4100,0.1164,0.0047,0.5653,6.5000,-29.1650,0.5000,29.8601,-29.0252,6.9486,0.2699,1,-29.0252,6.9486,0.2129,-0.3284,0.1400,,,,,,,,,,,
20.915,20.628,CUE_WAIT,pronav,0,,,,,,,96.027,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,166.5799,0.4110,0.1165,0.0051,0.5664,6.5000,-29.1650,0.5000,29.8605,,,,0,-29.0146,6.9322,0.2129,-0.3284,,,,,,,,,,,,
20.964,20.660,CUE_WAIT,pronav,0,,,,,,,96.074,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,166.6075,0.4120,0.1167,0.0056,0.5683,6.5000,-29.1650,0.5000,29.8609,,,,0,-29.0039,6.9158,0.2129,-0.3284,,,,,,,,,,,,
21.021,20.692,CUE_WAIT,pronav,0,,,,,,,96.403,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,166.6351,0.4140,0.1169,0.0057,0.5709,6.5000,-29.1650,0.5000,29.8610,,,,0,-28.9933,6.8994,0.2129,-0.3284,,,,,,,,,,,,
21.070,20.728,CUE_WAIT,pronav,0,,,,,,,96.998,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,166.6627,0.4170,0.1173,0.0051,0.5736,6.5000,-29.1650,0.5000,29.8604,,,,0,-28.9826,6.8830,0.2129,-0.3284,,,,,,,,,,,,
21.121,20.760,CUE_WAIT,pronav,0,,,,,,,97.777,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,166.6691,0.4180,0.1179,0.0036,0.5757,6.5000,-29.1650,0.5000,29.8588,-29.1051,6.9170,0.2198,1,-29.0518,6.8968,-0.2604,-0.1388,0.1920,,,,,,,,,,,
21.173,20.792,CUE_WAIT,pronav,0,,,,,,,99.301,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,166.6897,0.4200,0.1185,0.0015,0.5765,6.5000,-29.1650,0.5000,29.8566,,,,0,-29.0649,6.8899,-0.2604,-0.1388,,,,,,,,,,,,
21.222,20.824,CUE_WAIT,pronav,0,,,,,,,100.861,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,166.7100,0.4190,0.1192,-0.0014,0.5763,6.5000,-29.1650,0.5000,29.8536,,,,0,-29.0779,6.8829,-0.2604,-0.1388,,,,,,,,,,,,
21.272,20.836,CUE_WAIT,pronav,0,,,,,,,101.297,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,166.7652,0.4190,0.1195,-0.0027,0.5759,6.5000,-29.1650,0.5000,29.8523,-29.1273,6.8520,0.1715,1,-29.1127,6.8616,0.6975,0.3543,0.1680,,,,,,,,,,,
21.324,20.860,CUE_WAIT,pronav,0,,,,,,,102.469,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,166.7184,0.4190,0.1199,-0.0051,0.5751,6.5000,-29.1650,0.5000,29.8498,,,,0,-29.0778,6.8793,0.6975,0.3543,,,,,,,,,,,,
21.374,20.892,CUE_WAIT,pronav,0,,,,,,,105.152,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,166.6564,0.4160,0.1207,-0.0102,0.5727,6.5000,-29.1650,0.5000,29.8446,-29.1201,6.9288,0.1471,1,-29.0893,6.9161,0.6957,-0.6119,0.1280,,,,,,,,,,,
21.431,20.924,CUE_WAIT,pronav,0,,,,,,,106.660,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,166.6999,0.4130,0.1212,-0.0150,0.5702,6.5000,-29.1650,0.5000,29.8399,,,,0,-29.0545,6.8855,0.6957,-0.6119,,,,,,,,,,,,
21.480,20.924,CUE_WAIT,pronav,0,,,,,,,107.619,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,166.7418,0.4110,0.1212,-0.0150,0.5702,6.5000,-29.1650,0.5000,29.8399,,,,0,-29.0197,6.8549,0.6957,-0.6119,,,,,,,,,,,,
21.527,20.948,CUE_WAIT,pronav,0,,,,,,,109.302,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,166.7856,0.4080,0.1216,-0.0220,0.5661,6.5000,-29.1650,0.5000,29.8329,,,,0,-28.9849,6.8243,0.6957,-0.6119,,,,,,,,,,,,
21.578,20.972,CUE_WAIT,pronav,0,,,,,,,111.092,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,166.8277,0.4050,0.1217,-0.0245,0.5645,6.5000,-29.1650,0.5000,29.8304,,,,0,-28.9501,6.7937,0.6957,-0.6119,,,,,,,,,,,,
