t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
16.704,17.748,TAKEOFF,pronav,0,,,,,,,96.763,,,,,,,0.0000,,,,,0.2250,0.1862,0.1652,0.4703,6.5000,-30.7200,0.5000,31.5240,,,,,,,,,,,,,,,,,,,,
16.905,17.868,TAKEOFF,pronav,0,,,,,,,96.711,,,,,,,0.0000,,,,,0.2420,0.1846,0.1512,0.4890,6.5000,-30.7200,0.5000,31.5105,,,,,,,,,,,,,,,,,,,,
17.106,17.988,TAKEOFF,pronav,0,,,,,,,96.642,,,,,,,0.0000,,,,,0.2580,0.1825,0.1353,0.5084,6.5000,-30.7200,0.5000,31.4954,,,,,,,,,,,,,,,,,,,,
17.308,18.092,TAKEOFF,pronav,0,,,,,,,96.581,,,,,,,0.0000,,,,,0.2690,0.1802,0.1203,0.5222,6.5000,-30.7200,0.5000,31.4812,,,,,,,,,,,,,,,,,,,,
17.511,18.220,TAKEOFF,pronav,0,,,,,,,96.535,,,,,,,0.0000,,,,,0.2710,0.1774,0.1050,0.5258,6.5000,-30.7200,0.5000,31.4667,,,,,,,,,,,,,,,,,,,,
17.713,18.352,TAKEOFF,pronav,0,,,,,,,96.497,,,,,,,0.0000,,,,,0.2580,0.1740,0.0882,0.5193,6.5000,-30.7200,0.5000,31.4510,,,,,,,,,,,,,,,,,,,,
17.915,18.476,TAKEOFF,pronav,0,,,,,,,96.433,,,,,,,0.0000,,,,,0.2450,0.1704,0.0726,0.5129,6.5000,-30.7200,0.5000,31.4364,,,,,,,,,,,,,,,,,,,,
18.116,18.568,TAKEOFF,pronav,0,,,,,,,96.375,,,,,,,0.0000,,,,,0.2400,0.1682,0.0639,0.5128,6.5000,-30.7200,0.5000,31.4283,,,,,,,,,,,,,,,,,,,,
18.317,18.688,TAKEOFF,pronav,0,,,,,,,96.309,,,,,,,0.0000,,,,,0.2440,0.1646,0.0510,0.5183,6.5000,-30.7200,0.5000,31.4165,,,,,,,,,,,,,,,,,,,,
18.517,18.812,TAKEOFF,pronav,0,,,,,,,96.283,,,,,,,0.0000,,,,,0.2530,0.1613,0.0411,0.5270,6.5000,-30.7200,0.5000,31.4074,,,,,,,,,,,,,,,,,,,,
18.718,18.944,TAKEOFF,pronav,0,,,,,,,96.285,,,,,,,0.0000,,,,,0.2670,0.1578,0.0320,0.5384,6.5000,-30.7200,0.5000,31.3992,,,,,,,,,,,,,,,,,,,,
18.920,19.060,TAKEOFF,pronav,0,,,,,,,96.288,,,,,,,0.0000,,,,,0.2790,0.1549,0.0258,0.5483,6.5000,-30.7200,0.5000,31.3938,,,,,,,,,,,,,,,,,,,,
19.121,19.156,TAKEOFF,pronav,0,,,,,,,96.286,,,,,,,0.0000,,,,,0.2890,0.1522,0.0213,0.5570,6.5000,-30.7200,0.5000,31.3899,,,,,,,,,,,,,,,,,,,,
19.323,19.276,TAKEOFF,pronav,0,,,,,,,96.278,,,,,,,0.0000,,,,,0.3010,0.1491,0.0173,0.5666,6.5000,-30.7200,0.5000,31.3866,,,,,,,,,,,,,,,,,,,,
19.524,19.408,TAKEOFF,pronav,0,,,,,,,96.272,,,,,,,0.0000,,,,,0.3150,0.1457,0.0140,0.5767,6.5000,-30.7200,0.5000,31.3841,,,,,,,,,,,,,,,,,,,,
19.724,19.532,TAKEOFF,pronav,0,,,,,,,96.261,,,,,,,0.0000,,,,,0.3250,0.1424,0.0120,0.5859,6.5000,-30.7200,0.5000,31.3828,,,,,,,,,,,,,,,,,,,,
19.927,19.636,TAKEOFF,pronav,0,,,,,,,96.253,,,,,,,0.0000,,,,,0.3320,0.1397,0.0110,0.5928,6.5000,-30.7200,0.5000,31.3824,,,,,,,,,,,,,,,,,,,,
20.128,19.752,TAKEOFF,pronav,0,,,,,,,96.242,,,,,,,0.0000,,,,,0.3410,0.1373,0.0104,0.5990,6.5000,-30.7200,0.5000,31.3824,,,,,,,,,,,,,,,,,,,,
20.330,19.868,TAKEOFF,pronav,0,,,,,,,96.227,,,,,,,0.0000,,,,,0.3490,0.1348,0.0102,0.6055,6.5000,-30.7200,0.5000,31.3827,,,,,,,,,,,,,,,,,,,,
20.530,20.000,TAKEOFF,pronav,0,,,,,,,96.217,,,,,,,0.0000,,,,,0.3570,0.1320,0.0102,0.6125,6.5000,-30.7200,0.5000,31.3833,,,,,,,,,,,,,,,,,,,,
20.731,20.100,TAKEOFF,pronav,0,,,,,,,96.215,,,,,,,0.0000,,,,,0.3630,0.1301,0.0104,0.6172,6.5000,-30.7200,0.5000,31.3838,,,,,,,,,,,,,,,,,,,,
20.935,20.232,TAKEOFF,pronav,0,,,,,,,96.201,,,,,,,0.0000,,,,,0.3700,0.1279,0.0106,0.6230,6.5000,-30.7200,0.5000,31.3845,,,,,,,,,,,,,,,,,,,,
21.136,20.332,TAKEOFF,pronav,0,,,,,,,96.192,,,,,,,0.0000,,,,,0.3740,0.1264,0.0107,0.6270,6.5000,-30.7200,0.5000,31.3850,,,,,,,,,,,,,,,,,,,,
21.339,20.464,TAKEOFF,pronav,0,,,,,,,96.183,,,,,,,0.0000,,,,,0.3790,0.1247,0.0109,0.6322,6.5000,-30.7200,0.5000,31.3856,,,,,,,,,,,,,,,,,,,,
21.541,20.588,TAKEOFF,pronav,0,,,,,,,96.158,,,,,,,0.0000,,,,,0.3820,0.1232,0.0112,0.6373,6.5000,-30.7200,0.5000,31.3861,,,,,,,,,,,,,,,,,,,,
21.743,20.708,TAKEOFF,pronav,0,,,,,,,96.117,,,,,,,0.0000,,,,,0.3870,0.1220,0.0115,0.6415,6.5000,-30.7200,0.5000,31.3867,,,,,,,,,,,,,,,,,,,,
21.945,20.804,TAKEOFF,pronav,0,,,,,,,96.084,,,,,,,0.0000,,,,,0.3900,0.1212,0.0119,0.6451,6.5000,-30.7200,0.5000,31.3872,,,,,,,,,,,,,,,,,,,,
22.146,20.924,TAKEOFF,pronav,0,,,,,,,96.048,,,,,,,0.0000,,,,,0.3920,0.1203,0.0124,0.6494,6.5000,-30.7200,0.5000,31.3880,,,,,,,,,,,,,,,,,,,,
22.348,21.052,TAKEOFF,pronav,0,,,,,,,96.022,,,,,,,0.0000,,,,,0.3940,0.1195,0.0131,0.6541,6.5000,-30.7200,0.5000,31.3888,,,,,,,,,,,,,,,,,,,,
22.549,21.172,TAKEOFF,pronav,0,,,,,,,96.000,,,,,,,0.0000,,,,,0.3980,0.1190,0.0137,0.6581,6.5000,-30.7200,0.5000,31.3896,,,,,,,,,,,,,,,,,,,,
22.750,21.288,TAKEOFF,pronav,0,,,,,,,95.994,,,,,,,0.0000,,,,,0.4020,0.1186,0.0143,0.6622,6.5000,-30.7200,0.5000,31.3902,,,,,,,,,,,,,,,,,,,,
22.807,21.296,CUE_WAIT,pronav,0,,,,,,,95.994,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,95.9936,0.4020,0.1186,0.0143,0.6627,6.5000,-30.7200,0.5000,31.3903,,,,0,,,,,,,,,,,,,,,,
22.858,21.320,CUE_WAIT,pronav,0,,,,,,,95.994,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,95.9941,0.4020,0.1185,0.0144,0.6634,6.5000,-30.7200,0.5000,31.3904,,,,0,,,,,,,,,,,,,,,,
22.909,21.352,CUE_WAIT,pronav,0,,,,,,,95.996,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,95.9955,0.4030,0.1184,0.0146,0.6645,6.5000,-30.7200,0.5000,31.3905,,,,0,,,,,,,,,,,,,,,,
22.963,21.388,CUE_WAIT,pronav,0,,,,,,,95.997,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,95.9972,0.4050,0.1183,0.0147,0.6657,6.5000,-30.7200,0.5000,31.3907,,,,0,,,,,,,,,,,,,,,,
23.015,21.420,CUE_WAIT,pronav,0,,,,,,,95.998,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,95.9980,0.4060,0.1182,0.0148,0.6673,6.5000,-30.7200,0.5000,31.3908,,,,0,,,,,,,,,,,,,,,,
23.065,21.452,CUE_WAIT,pronav,0,,,,,,,95.999,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,168.5451,0.4080,0.1181,0.0149,0.6689,6.5000,-30.7200,0.5000,31.3909,-31.1621,6.3213,0.2675,1,-31.1621,6.3213,-0.0837,-0.8015,0.0920,,,,,,,,,,,
23.120,21.484,CUE_WAIT,pronav,0,,,,,,,95.999,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,168.6176,0.4100,0.1180,0.0150,0.6707,6.5000,-30.7200,0.5000,31.3911,,,,0,-31.1663,6.2813,-0.0837,-0.8015,,,,,,,,,,,,
23.169,21.520,CUE_WAIT,pronav,0,,,,,,,96.056,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,168.6899,0.4110,0.1180,0.0149,0.6728,6.5000,-30.7200,0.5000,31.3910,,,,0,-31.1705,6.2412,-0.0837,-0.8015,,,,,,,,,,,,
23.220,21.552,CUE_WAIT,pronav,0,,,,,,,96.427,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,168.7621,0.4140,0.1181,0.0142,0.6760,6.5000,-30.7200,0.5000,31.3903,,,,0,-31.1747,6.2011,-0.0837,-0.8015,,,,,,,,,,,,
23.272,21.584,CUE_WAIT,pronav,0,,,,,,,97.064,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,168.8342,0.4180,0.1183,0.0129,0.6787,6.5000,-30.7200,0.5000,31.3890,,,,0,-31.1789,6.1610,-0.0837,-0.8015,,,,,,,,,,,,
23.324,21.616,CUE_WAIT,pronav,0,,,,,,,97.876,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,168.6755,0.4200,0.1187,0.0108,0.6805,6.5000,-30.7200,0.5000,31.3869,-31.1473,6.3311,0.4134,1,-31.1616,6.2471,-0.4507,-0.2471,0.1520,,,,,,,,,,,
23.373,21.648,CUE_WAIT,pronav,0,,,,,,,99.093,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,168.7049,0.4220,0.1191,0.0080,0.6813,6.5000,-30.7200,0.5000,31.3840,,,,0,-31.1841,6.2347,-0.4507,-0.2471,,,,,,,,,,,,
23.424,21.680,CUE_WAIT,pronav,0,,,,,,,100.405,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,168.7342,0.4220,0.1197,0.0044,0.6812,6.5000,-30.7200,0.5000,31.3804,,,,0,-31.2067,6.2224,-0.4507,-0.2471,,,,,,,,,,,,
23.475,21.684,CUE_WAIT,pronav,0,,,,,,,101.037,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,168.5939,0.4220,0.1197,0.0044,0.6812,6.5000,-30.7200,0.5000,31.3804,-31.1677,6.3582,0.3440,1,-31.1923,6.2989,0.4687,-0.3940,0.1160,,,,,,,,,,,
23.527,21.716,CUE_WAIT,pronav,0,,,,,,,102.671,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0790,168.6198,0.4210,0.1204,-0.0006,0.6798,6.5000,-30.7200,0.5000,31.3754,,,,0,-31.1689,6.2792,0.4687,-0.3940,,,,,,,,,,,,
