run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-16.686,91422,0.9740,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T092744Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T092727Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T092727Z.log,line,standard,601392
1,pronav,0.000,-9.000,16.150,279502,4.3980,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T092843Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T092826Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T092826Z.log,line,standard,978171
2,pronav,0.000,9.000,-16.520,944976,0.9050,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T092938Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T092920Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T092920Z.log,line,standard,478640
3,pronav,0.000,-9.000,16.467,397541,2.7680,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T093046Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T093029Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T093029Z.log,line,standard,199622
4,pronav,0.000,9.000,-15.234,348335,0.5650,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T093142Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T093124Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T093124Z.log,line,standard,917239
5,pronav,0.000,-9.000,14.865,54423,4.5250,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T093241Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T093223Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T093223Z.log,line,standard,222819
6,pronav,0.000,9.000,-16.364,353598,0.7140,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T093342Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T093324Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T093324Z.log,line,standard,364784
7,pronav,0.000,-9.000,15.526,735776,1.2250,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T093455Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T093437Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T093437Z.log,line,standard,368635
