run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pursuit,0.000,9.000,-28.882,26226,0.9270,1,1,4.866,21.354,5.51,0.046,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T022417Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260708T022359Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260708T022359Z.log,line,standard,857665
1,pursuit,0.000,-9.000,30.025,256788,1.2490,1,1,4.510,23.091,5.35,0.013,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T022518Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260708T022501Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260708T022501Z.log,line,standard,778181
2,pursuit,0.000,9.000,-30.130,772247,0.9360,1,1,4.876,21.893,5.52,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T022626Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260708T022608Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260708T022608Z.log,line,standard,832313
3,pursuit,0.000,-9.000,28.107,776647,1.4860,1,1,5.149,22.898,5.72,0.032,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T022731Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260708T022714Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260708T022714Z.log,line,standard,447246
4,pursuit,0.000,9.000,-28.123,91162,1.0930,1,1,4.857,21.021,5.47,0.046,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T022835Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260708T022817Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260708T022817Z.log,line,standard,791817
5,pursuit,0.000,-9.000,29.571,33327,0.7480,1,1,4.190,22.788,4.81,0.047,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T022937Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260708T022920Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260708T022920Z.log,line,standard,102230
6,pursuit,0.000,9.000,-30.711,229259,0.9230,1,1,4.492,22.731,5.14,0.039,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T023038Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260708T023021Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260708T023021Z.log,line,standard,955711
7,pursuit,0.000,-9.000,28.498,631263,1.0350,1,1,4.452,22.035,5.26,0.038,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T023142Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260708T023124Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260708T023124Z.log,line,standard,325326
8,pronav,0.000,9.000,-30.720,208497,1.1320,1,1,5.195,21.279,5.87,0.040,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023244Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260708T023227Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260708T023227Z.log,line,standard,343059
9,pronav,0.000,-9.000,29.948,735393,0.7670,1,1,3.618,22.347,4.50,0.030,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023345Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260708T023328Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260708T023328Z.log,line,standard,435173
10,pronav,0.000,9.000,-29.165,231149,0.8100,1,1,3.710,21.698,4.36,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023450Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260708T023433Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260708T023433Z.log,line,standard,728420
