t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
8.722,13.572,TAKEOFF,pronav,0,,,,,,,96.455,,,,,,,0.0000,,,,,0.0250,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
8.923,13.680,TAKEOFF,pronav,0,,,,,,,96.457,,,,,,,0.0000,,,,,0.0280,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
9.126,13.796,TAKEOFF,pronav,0,,,,,,,96.457,,,,,,,0.0000,,,,,0.0310,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
9.328,13.908,TAKEOFF,pronav,0,,,,,,,96.458,,,,,,,0.0000,,,,,0.0330,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
9.529,14.028,TAKEOFF,pronav,0,,,,,,,96.459,,,,,,,0.0000,,,,,0.0350,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
9.732,14.160,TAKEOFF,pronav,0,,,,,,,96.459,,,,,,,0.0000,,,,,0.0350,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
9.932,14.260,TAKEOFF,pronav,0,,,,,,,96.458,,,,,,,0.0000,,,,,0.0350,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
10.133,14.384,TAKEOFF,pronav,0,,,,,,,96.456,,,,,,,0.0000,,,,,0.0340,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
10.334,14.500,TAKEOFF,pronav,0,,,,,,,96.452,,,,,,,0.0000,,,,,0.0330,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
10.535,14.592,TAKEOFF,pronav,0,,,,,,,96.451,,,,,,,0.0000,,,,,0.0310,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
10.737,14.720,TAKEOFF,pronav,0,,,,,,,96.448,,,,,,,0.0000,,,,,0.0300,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
10.939,14.848,TAKEOFF,pronav,0,,,,,,,96.449,,,,,,,0.0000,,,,,0.0280,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
11.140,14.964,TAKEOFF,pronav,0,,,,,,,96.454,,,,,,,0.0000,,,,,0.0270,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
11.341,15.052,TAKEOFF,pronav,0,,,,,,,96.457,,,,,,,0.0000,,,,,0.0260,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
11.543,15.180,TAKEOFF,pronav,0,,,,,,,96.460,,,,,,,0.0000,,,,,0.0250,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
11.744,15.288,TAKEOFF,pronav,0,,,,,,,96.463,,,,,,,0.0000,,,,,0.0230,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
11.946,15.412,TAKEOFF,pronav,0,,,,,,,96.464,,,,,,,0.0000,,,,,0.0220,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
12.148,15.544,TAKEOFF,pronav,0,,,,,,,96.464,,,,,,,0.0000,,,,,0.0200,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
12.351,15.628,TAKEOFF,pronav,0,,,,,,,96.464,,,,,,,0.0000,,,,,0.0180,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
12.551,15.744,TAKEOFF,pronav,0,,,,,,,96.461,,,,,,,0.0000,,,,,0.0150,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
12.753,15.876,TAKEOFF,pronav,0,,,,,,,96.459,,,,,,,0.0000,,,,,0.0120,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
12.954,15.996,TAKEOFF,pronav,0,,,,,,,96.461,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
13.155,16.100,TAKEOFF,pronav,0,,,,,,,96.460,,,,,,,0.0000,,,,,0.0090,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
13.356,16.204,TAKEOFF,pronav,0,,,,,,,96.462,,,,,,,0.0000,,,,,0.0080,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
13.556,16.320,TAKEOFF,pronav,0,,,,,,,96.465,,,,,,,0.0000,,,,,0.0080,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
13.757,16.436,TAKEOFF,pronav,0,,,,,,,96.467,,,,,,,0.0000,,,,,0.0080,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
13.958,16.568,TAKEOFF,pronav,0,,,,,,,96.471,,,,,,,0.0000,,,,,0.0090,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
14.159,16.668,TAKEOFF,pronav,0,,,,,,,96.475,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
14.360,16.780,TAKEOFF,pronav,0,,,,,,,96.476,,,,,,,0.0000,,,,,0.0110,0.1201,0.0300,0.2290,6.5000,28.1070,0.5000,28.7940,,,,,,,,,,,,,,,,,,,,
14.561,16.900,TAKEOFF,pronav,0,,,,,,,96.477,,,,,,,0.0000,,,,,0.0120,0.1207,0.0300,0.2290,6.5000,28.1070,0.5000,28.7939,,,,,,,,,,,,,,,,,,,,
14.762,17.032,TAKEOFF,pronav,0,,,,,,,96.485,,,,,,,0.0000,,,,,0.0150,0.1223,0.0301,0.2291,6.5000,28.1070,0.5000,28.7934,,,,,,,,,,,,,,,,,,,,
14.963,17.148,TAKEOFF,pronav,0,,,,,,,96.284,,,,,,,0.0000,,,,,0.0190,0.1246,0.0310,0.2295,6.5000,28.1070,0.5000,28.7920,,,,,,,,,,,,,,,,,,,,
15.164,17.240,TAKEOFF,pronav,0,,,,,,,95.948,,,,,,,0.0000,,,,,0.0220,0.1278,0.0328,0.2305,6.5000,28.1070,0.5000,28.7896,,,,,,,,,,,,,,,,,,,,
15.364,17.360,TAKEOFF,pronav,0,,,,,,,95.670,,,,,,,0.0000,,,,,0.0260,0.1346,0.0364,0.2336,6.5000,28.1070,0.5000,28.7845,,,,,,,,,,,,,,,,,,,,
15.568,17.492,TAKEOFF,pronav,0,,,,,,,95.531,,,,,,,0.0000,,,,,0.0310,0.1453,0.0433,0.2405,6.5000,28.1070,0.5000,28.7753,,,,,,,,,,,,,,,,,,,,
15.769,17.620,TAKEOFF,pronav,0,,,,,,,95.460,,,,,,,0.0000,,,,,0.0390,0.1579,0.0531,0.2511,6.5000,28.1070,0.5000,28.7629,,,,,,,,,,,,,,,,,,,,
15.971,17.724,TAKEOFF,pronav,0,,,,,,,95.435,,,,,,,0.0000,,,,,0.0510,0.1680,0.0616,0.2610,6.5000,28.1070,0.5000,28.7523,,,,,,,,,,,,,,,,,,,,
16.172,17.840,TAKEOFF,pronav,0,,,,,,,95.434,,,,,,,0.0000,,,,,0.0630,0.1789,0.0716,0.2738,6.5000,28.1070,0.5000,28.7401,,,,,,,,,,,,,,,,,,,,
16.374,17.956,TAKEOFF,pronav,0,,,,,,,95.466,,,,,,,0.0000,,,,,0.0790,0.1890,0.0815,0.2883,6.5000,28.1070,0.5000,28.7281,,,,,,,,,,,,,,,,,,,,
16.575,18.064,TAKEOFF,pronav,0,,,,,,,95.509,,,,,,,0.0000,,,,,0.0960,0.1973,0.0900,0.3032,6.5000,28.1070,0.5000,28.7179,,,,,,,,,,,,,,,,,,,,
16.776,18.184,TAKEOFF,pronav,0,,,,,,,95.575,,,,,,,0.0000,,,,,0.1140,0.2040,0.0973,0.3199,6.5000,28.1070,0.5000,28.7091,,,,,,,,,,,,,,,,,,,,
16.977,18.316,TAKEOFF,pronav,0,,,,,,,95.675,,,,,,,0.0000,,,,,0.1330,0.2086,0.1029,0.3386,6.5000,28.1070,0.5000,28.7026,,,,,,,,,,,,,,,,,,,,
17.178,18.416,TAKEOFF,pronav,0,,,,,,,95.762,,,,,,,0.0000,,,,,0.1480,0.2101,0.1051,0.3530,6.5000,28.1070,0.5000,28.7000,,,,,,,,,,,,,,,,,,,,
17.378,18.548,TAKEOFF,pronav,0,,,,,,,95.877,,,,,,,0.0000,,,,,0.1720,0.2096,0.1055,0.3718,6.5000,28.1070,0.5000,28.6996,,,,,,,,,,,,,,,,,,,,
17.580,18.648,TAKEOFF,pronav,0,,,,,,,95.950,,,,,,,0.0000,,,,,0.1880,0.2077,0.1041,0.3853,6.5000,28.1070,0.5000,28.7013,,,,,,,,,,,,,,,,,,,,
17.780,18.776,TAKEOFF,pronav,0,,,,,,,96.017,,,,,,,0.0000,,,,,0.2080,0.2031,0.1001,0.4040,6.5000,28.1070,0.5000,28.7062,,,,,,,,,,,,,,,,,,,,
17.982,18.892,TAKEOFF,pronav,0,,,,,,,96.056,,,,,,,0.0000,,,,,0.2270,0.1980,0.0954,0.4189,6.5000,28.1070,0.5000,28.7119,,,,,,,,,,,,,,,,,,,,
18.183,19.012,TAKEOFF,pronav,0,,,,,,,96.084,,,,,,,0.0000,,,,,0.2460,0.1918,0.0895,0.4338,6.5000,28.1070,0.5000,28.7189,,,,,,,,,,,,,,,,,,,,
18.384,19.120,TAKEOFF,pronav,0,,,,,,,96.081,,,,,,,0.0000,,,,,0.2600,0.1853,0.0834,0.4466,6.5000,28.1070,0.5000,28.7263,,,,,,,,,,,,,,,,,,,,
18.585,19.240,TAKEOFF,pronav,0,,,,,,,96.022,,,,,,,0.0000,,,,,0.2690,0.1781,0.0764,0.4525,6.5000,28.1070,0.5000,28.7347,,,,,,,,,,,,,,,,,,,,
18.785,19.344,TAKEOFF,pronav,0,,,,,,,95.968,,,,,,,0.0000,,,,,0.2640,0.1712,0.0700,0.4467,6.5000,28.1070,0.5000,28.7425,,,,,,,,,,,,,,,,,,,,
18.986,19.472,TAKEOFF,pronav,0,,,,,,,95.931,,,,,,,0.0000,,,,,0.2490,0.1638,0.0633,0.4351,6.5000,28.1070,0.5000,28.7507,,,,,,,,,,,,,,,,,,,,
19.187,19.588,TAKEOFF,pronav,0,,,,,,,95.903,,,,,,,0.0000,,,,,0.2360,0.1571,0.0574,0.4269,6.5000,28.1070,0.5000,28.7579,,,,,,,,,,,,,,,,,,,,
19.388,19.704,TAKEOFF,pronav,0,,,,,,,95.876,,,,,,,0.0000,,,,,0.2330,0.1502,0.0518,0.4246,6.5000,28.1070,0.5000,28.7649,,,,,,,,,,,,,,,,,,,,
19.589,19.804,TAKEOFF,pronav,0,,,,,,,95.857,,,,,,,0.0000,,,,,0.2360,0.1450,0.0479,0.4263,6.5000,28.1070,0.5000,28.7699,,,,,,,,,,,,,,,,,,,,
19.790,19.936,TAKEOFF,pronav,0,,,,,,,95.860,,,,,,,0.0000,,,,,0.2420,0.1383,0.0435,0.4318,6.5000,28.1070,0.5000,28.7756,,,,,,,,,,,,,,,,,,,,
19.992,20.056,TAKEOFF,pronav,0,,,,,,,95.880,,,,,,,0.0000,,,,,0.2510,0.1319,0.0402,0.4391,6.5000,28.1070,0.5000,28.7802,,,,,,,,,,,,,,,,,,,,
20.194,20.164,TAKEOFF,pronav,0,,,,,,,95.909,,,,,,,0.0000,,,,,0.2600,0.1274,0.0385,0.4452,6.5000,28.1070,0.5000,28.7828,,,,,,,,,,,,,,,,,,,,
20.396,20.280,TAKEOFF,pronav,0,,,,,,,95.938,,,,,,,0.0000,,,,,0.2670,0.1227,0.0373,0.4522,6.5000,28.1070,0.5000,28.7851,,,,,,,,,,,,,,,,,,,,
20.597,20.396,TAKEOFF,pronav,0,,,,,,,95.967,,,,,,,0.0000,,,,,0.2750,0.1179,0.0367,0.4597,6.5000,28.1070,0.5000,28.7867,,,,,,,,,,,,,,,,,,,,
20.798,20.520,TAKEOFF,pronav,0,,,,,,,95.989,,,,,,,0.0000,,,,,0.2840,0.1131,0.0367,0.4679,6.5000,28.1070,0.5000,28.7877,,,,,,,,,,,,,,,,,,,,
20.999,20.624,TAKEOFF,pronav,0,,,,,,,96.005,,,,,,,0.0000,,,,,0.2920,0.1098,0.0371,0.4739,6.5000,28.1070,0.5000,28.7881,,,,,,,,,,,,,,,,,,,,
21.200,20.728,TAKEOFF,pronav,0,,,,,,,96.022,,,,,,,0.0000,,,,,0.2980,0.1069,0.0378,0.4796,6.5000,28.1070,0.5000,28.7881,,,,,,,,,,,,,,,,,,,,
21.403,20.860,TAKEOFF,pronav,0,,,,,,,96.036,,,,,,,0.0000,,,,,0.3060,0.1033,0.0390,0.4871,6.5000,28.1070,0.5000,28.7877,,,,,,,,,,,,,,,,,,,,
21.604,20.984,TAKEOFF,pronav,0,,,,,,,96.029,,,,,,,0.0000,,,,,0.3110,0.1002,0.0404,0.4942,6.5000,28.1070,0.5000,28.7870,,,,,,,,,,,,,,,,,,,,
21.805,21.080,TAKEOFF,pronav,0,,,,,,,96.016,,,,,,,0.0000,,,,,0.3160,0.0986,0.0414,0.4984,6.5000,28.1070,0.5000,28.7864,,,,,,,,,,,,,,,,,,,,
22.006,21.188,TAKEOFF,pronav,0,,,,,,,96.007,,,,,,,0.0000,,,,,0.3190,0.0965,0.0430,0.5047,6.5000,28.1070,0.5000,28.7853,,,,,,,,,,,,,,,,,,,,
22.208,21.320,TAKEOFF,pronav,0,,,,,,,96.005,,,,,,,0.0000,,,,,0.3220,0.0947,0.0446,0.5117,6.5000,28.1070,0.5000,28.7841,,,,,,,,,,,,,,,,,,,,
22.409,21.444,TAKEOFF,pronav,0,,,,,,,96.006,,,,,,,0.0000,,,,,0.3260,0.0935,0.0461,0.5191,6.5000,28.1070,0.5000,28.7830,,,,,,,,,,,,,,,,,,,,
22.610,21.540,TAKEOFF,pronav,0,,,,,,,96.014,,,,,,,0.0000,,,,,0.3290,0.0930,0.0467,0.5237,6.5000,28.1070,0.5000,28.7824,,,,,,,,,,,,,,,,,,,,
22.811,21.652,TAKEOFF,pronav,0,,,,,,,96.027,,,,,,,0.0000,,,,,0.3330,0.0927,0.0474,0.5306,6.5000,28.1070,0.5000,28.7818,,,,,,,,,,,,,,,,,,,,
23.012,21.784,TAKEOFF,pronav,0,,,,,,,96.052,,,,,,,0.0000,,,,,0.3380,0.0929,0.0477,0.5387,6.5000,28.1070,0.5000,28.7815,,,,,,,,,,,,,,,,,,,,
23.213,21.896,TAKEOFF,pronav,0,,,,,,,96.073,,,,,,,0.0000,,,,,0.3420,0.0935,0.0474,0.5458,6.5000,28.1070,0.5000,28.7817,,,,,,,,,,,,,,,,,,,,
23.414,22.012,TAKEOFF,pronav,0,,,,,,,96.093,,,,,,,0.0000,,,,,0.3470,0.0944,0.0466,0.5532,6.5000,28.1070,0.5000,28.7823,,,,,,,,,,,,,,,,,,,,
23.616,22.112,TAKEOFF,pronav,0,,,,,,,96.119,,,,,,,0.0000,,,,,0.3520,0.0955,0.0455,0.5594,6.5000,28.1070,0.5000,28.7831,,,,,,,,,,,,,,,,,,,,
23.817,22.244,TAKEOFF,pronav,0,,,,,,,96.165,,,,,,,0.0000,,,,,0.3570,0.0971,0.0435,0.5674,6.5000,28.1070,0.5000,28.7847,,,,,,,,,,,,,,,,,,,,
24.019,22.368,TAKEOFF,pronav,0,,,,,,,96.214,,,,,,,0.0000,,,,,0.3620,0.0987,0.0414,0.5740,6.5000,28.1070,0.5000,28.7864,,,,,,,,,,,,,,,,,,,,
24.220,22.476,TAKEOFF,pronav,0,,,,,,,96.264,,,,,,,0.0000,,,,,0.3670,0.1007,0.0390,0.5809,6.5000,28.1070,0.5000,28.7884,,,,,,,,,,,,,,,,,,,,
24.422,22.592,TAKEOFF,pronav,0,,,,,,,96.308,,,,,,,0.0000,,,,,0.3720,0.1027,0.0366,0.5873,6.5000,28.1070,0.5000,28.7903,,,,,,,,,,,,,,,,,,,,
24.622,22.708,TAKEOFF,pronav,0,,,,,,,96.347,,,,,,,0.0000,,,,,0.3770,0.1048,0.0342,0.5936,6.5000,28.1070,0.5000,28.7922,,,,,,,,,,,,,,,,,,,,
24.826,22.832,TAKEOFF,pronav,0,,,,,,,96.377,,,,,,,0.0000,,,,,0.3830,0.1071,0.0318,0.6006,6.5000,28.1070,0.5000,28.7941,,,,,,,,,,,,,,,,,,,,
25.027,22.932,TAKEOFF,pronav,0,,,,,,,96.397,,,,,,,0.0000,,,,,0.3870,0.1087,0.0302,0.6055,6.5000,28.1070,0.5000,28.7952,,,,,,,,,,,,,,,,,,,,
25.229,23.036,TAKEOFF,pronav,0,,,,,,,96.407,,,,,,,0.0000,,,,,0.3920,0.1103,0.0289,0.6101,6.5000,28.1070,0.5000,28.7961,,,,,,,,,,,,,,,,,,,,
25.430,23.168,TAKEOFF,pronav,0,,,,,,,96.392,,,,,,,0.0000,,,,,0.3980,0.1121,0.0279,0.6157,6.5000,28.1070,0.5000,28.7968,,,,,,,,,,,,,,,,,,,,
25.632,23.288,TAKEOFF,pronav,0,,,,,,,96.364,,,,,,,0.0000,,,,,0.4030,0.1134,0.0275,0.6201,6.5000,28.1070,0.5000,28.7969,,,,,,,,,,,,,,,,,,,,
25.643,23.296,CUE_WAIT,pronav,0,,,,,,,96.361,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,96.3608,0.4030,0.1136,0.0275,0.6208,6.5000,28.1070,0.5000,28.7968,,,,0,,,,,,,,,,,,,,,,
25.693,23.308,CUE_WAIT,pronav,0,,,,,,,96.359,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,96.3589,0.4040,0.1137,0.0275,0.6212,6.5000,28.1070,0.5000,28.7968,,,,0,,,,,,,,,,,,,,,,
25.744,23.332,CUE_WAIT,pronav,0,,,,,,,96.353,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,96.3529,0.4050,0.1139,0.0275,0.6219,6.5000,28.1070,0.5000,28.7968,,,,0,,,,,,,,,,,,,,,,
25.795,23.368,CUE_WAIT,pronav,0,,,,,,,96.341,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,96.3412,0.4060,0.1142,0.0276,0.6231,6.5000,28.1070,0.5000,28.7967,,,,0,,,,,,,,,,,,,,,,
25.847,23.400,CUE_WAIT,pronav,0,,,,,,,96.333,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.3328,0.4070,0.1145,0.0276,0.6247,6.5000,28.1070,0.5000,28.7965,,,,0,,,,,,,,,,,,,,,,
25.897,23.432,CUE_WAIT,pronav,0,,,,,,,96.326,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,96.3264,0.4090,0.1148,0.0278,0.6264,6.5000,28.1070,0.5000,28.7964,,,,0,,,,,,,,,,,,,,,,
25.947,23.456,CUE_WAIT,pronav,0,,,,,,,96.322,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,96.3225,0.4100,0.1150,0.0279,0.6283,6.5000,28.1070,0.5000,28.7962,,,,0,,,,,,,,,,,,,,,,
25.998,23.484,CUE_WAIT,pronav,0,,,,,,,96.316,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,96.3158,0.4120,0.1151,0.0279,0.6290,6.5000,28.1070,0.5000,28.7961,,,,0,,,,,,,,,,,,,,,,
26.058,23.516,CUE_WAIT,pronav,0,,,,,,,96.313,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,96.3130,0.4140,0.1153,0.0281,0.6314,6.5000,28.1070,0.5000,28.7959,,,,0,,,,,,,,,,,,,,,,
26.110,23.532,CUE_WAIT,pronav,0,,,,,,,96.311,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,96.3106,0.4150,0.1154,0.0282,0.6327,6.5000,28.1070,0.5000,28.7958,,,,0,,,,,,,,,,,,,,,,
26.162,23.548,CUE_WAIT,pronav,0,,,,,,,96.309,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,96.3092,0.4150,0.1155,0.0283,0.6336,6.5000,28.1070,0.5000,28.7958,,,,0,,,,,,,,,,,,,,,,
26.212,23.564,CUE_WAIT,pronav,0,,,,,,,96.307,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,12.9143,0.4180,0.1156,0.0284,0.6350,6.5000,28.1070,0.5000,28.7956,27.7123,6.3449,0.3113,1,27.7123,6.3449,0.2606,0.1086,0.1960,,,,,,,,,,,
