run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-14.812,467242,2.4380,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223403Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260715T223345Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260715T223345Z.log,line,standard,860787
1,pronav,0.000,-9.000,15.476,603465,0.6080,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223452Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260715T223435Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260715T223435Z.log,line,standard,130514
2,pronav,0.000,9.000,-14.690,352473,1.3440,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223555Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260715T223537Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260715T223537Z.log,line,standard,881410
3,pronav,0.000,-9.000,14.113,41920,0.3660,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223653Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260715T223635Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260715T223635Z.log,line,standard,562903
4,pronav,0.000,9.000,-12.732,956567,2.0890,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223748Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260715T223731Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260715T223731Z.log,line,standard,109436
5,pronav,0.000,-9.000,14.504,573865,2.2450,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223841Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260715T223823Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260715T223823Z.log,line,standard,821422
6,pronav,0.000,9.000,-14.331,303004,1.3040,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T223939Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260715T223921Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260715T223921Z.log,line,standard,318522
7,pronav,0.000,-9.000,15.130,126716,1.8020,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224035Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260715T224018Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260715T224018Z.log,line,standard,170613
8,pronav,0.000,9.000,-12.712,725572,0.8750,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224128Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260715T224111Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260715T224111Z.log,line,standard,587888
9,pronav,0.000,-9.000,12.734,349333,0.5480,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224222Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260715T224204Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260715T224204Z.log,line,standard,860463
10,pronav,0.000,9.000,-15.189,775984,1.8900,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224321Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260715T224304Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260715T224304Z.log,line,standard,487025
11,pronav,0.000,-9.000,15.477,956775,1.0760,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224416Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260715T224358Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260715T224358Z.log,line,standard,792310
12,pronav,0.000,9.000,-15.496,674529,1.6960,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224512Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260715T224454Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260715T224454Z.log,line,standard,685284
13,pronav,0.000,-9.000,14.230,301116,1.6240,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224610Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260715T224552Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260715T224552Z.log,line,standard,463789
14,pronav,0.000,9.000,-13.747,112364,1.5860,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224701Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260715T224644Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260715T224644Z.log,line,standard,67188
15,pronav,0.000,-9.000,14.392,913157,1.4530,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260715T224752Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260715T224734Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260715T224734Z.log,line,standard,580909
