t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
5.985,12.112,TAKEOFF,pronav,0,,,,,,,96.442,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
6.186,12.244,TAKEOFF,pronav,0,,,,,,,96.436,,,,,,,0.0000,,,,,-0.0050,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
6.389,12.368,TAKEOFF,pronav,0,,,,,,,96.430,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
6.589,12.460,TAKEOFF,pronav,0,,,,,,,96.427,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
6.792,12.576,TAKEOFF,pronav,0,,,,,,,96.428,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
6.994,12.708,TAKEOFF,pronav,0,,,,,,,96.432,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
7.195,12.840,TAKEOFF,pronav,0,,,,,,,96.434,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
7.396,12.940,TAKEOFF,pronav,0,,,,,,,96.434,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
7.598,13.036,TAKEOFF,pronav,0,,,,,,,96.439,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
7.799,13.168,TAKEOFF,pronav,0,,,,,,,96.451,,,,,,,0.0000,,,,,0.0010,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
8.000,13.292,TAKEOFF,pronav,0,,,,,,,96.458,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
8.200,13.408,TAKEOFF,pronav,0,,,,,,,96.462,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
8.401,13.500,TAKEOFF,pronav,0,,,,,,,96.461,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
8.603,13.632,TAKEOFF,pronav,0,,,,,,,96.459,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
8.803,13.752,TAKEOFF,pronav,0,,,,,,,96.456,,,,,,,0.0000,,,,,0.0010,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
9.004,13.872,TAKEOFF,pronav,0,,,,,,,96.448,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
9.207,13.996,TAKEOFF,pronav,0,,,,,,,96.431,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
9.409,14.092,TAKEOFF,pronav,0,,,,,,,96.413,,,,,,,0.0000,,,,,0.0050,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
9.610,14.224,TAKEOFF,pronav,0,,,,,,,96.393,,,,,,,0.0000,,,,,0.0050,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
9.811,14.352,TAKEOFF,pronav,0,,,,,,,96.381,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
10.012,14.456,TAKEOFF,pronav,0,,,,,,,96.381,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
10.214,14.576,TAKEOFF,pronav,0,,,,,,,96.382,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
10.415,14.696,TAKEOFF,pronav,0,,,,,,,96.381,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
10.617,14.788,TAKEOFF,pronav,0,,,,,,,96.377,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
10.818,14.920,TAKEOFF,pronav,0,,,,,,,96.370,,,,,,,0.0000,,,,,0.0060,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
11.019,15.040,TAKEOFF,pronav,0,,,,,,,96.358,,,,,,,0.0000,,,,,0.0080,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
11.220,15.160,TAKEOFF,pronav,0,,,,,,,96.346,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
11.426,15.280,TAKEOFF,pronav,0,,,,,,,96.341,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
11.628,15.380,TAKEOFF,pronav,0,,,,,,,96.341,,,,,,,0.0000,,,,,0.0120,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
11.832,15.512,TAKEOFF,pronav,0,,,,,,,96.340,,,,,,,0.0000,,,,,0.0120,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
12.033,15.644,TAKEOFF,pronav,0,,,,,,,96.332,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
12.233,15.756,TAKEOFF,pronav,0,,,,,,,96.318,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
12.436,15.844,TAKEOFF,pronav,0,,,,,,,96.306,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
12.637,15.976,TAKEOFF,pronav,0,,,,,,,96.283,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
12.838,16.096,TAKEOFF,pronav,0,,,,,,,96.271,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
13.039,16.216,TAKEOFF,pronav,0,,,,,,,96.265,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
13.240,16.336,TAKEOFF,pronav,0,,,,,,,96.264,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
13.441,16.436,TAKEOFF,pronav,0,,,,,,,96.265,,,,,,,0.0000,,,,,0.0120,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
13.642,16.556,TAKEOFF,pronav,0,,,,,,,96.266,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
13.843,16.676,TAKEOFF,pronav,0,,,,,,,96.271,,,,,,,0.0000,,,,,0.0100,0.1198,0.0300,0.2293,6.5000,-28.3720,0.5000,29.1110,,,,,,,,,,,,,,,,,,,,
14.045,16.800,TAKEOFF,pronav,0,,,,,,,96.286,,,,,,,0.0000,,,,,0.0110,0.1188,0.0294,0.2307,6.5000,-28.3720,0.5000,29.1107,,,,,,,,,,,,,,,,,,,,
14.246,16.900,TAKEOFF,pronav,0,,,,,,,96.251,,,,,,,0.0000,,,,,0.0120,0.1174,0.0287,0.2330,6.5000,-28.3720,0.5000,29.1102,,,,,,,,,,,,,,,,,,,,
14.447,17.020,TAKEOFF,pronav,0,,,,,,,96.210,,,,,,,0.0000,,,,,0.0160,0.1139,0.0262,0.2385,6.5000,-28.3720,0.5000,29.1086,,,,,,,,,,,,,,,,,,,,
14.648,17.140,TAKEOFF,pronav,0,,,,,,,96.180,,,,,,,0.0000,,,,,0.0230,0.1094,0.0224,0.2455,6.5000,-28.3720,0.5000,29.1058,,,,,,,,,,,,,,,,,,,,
14.849,17.260,TAKEOFF,pronav,0,,,,,,,96.164,,,,,,,0.0000,,,,,0.0320,0.1033,0.0165,0.2555,6.5000,-28.3720,0.5000,29.1013,,,,,,,,,,,,,,,,,,,,
15.054,17.392,TAKEOFF,pronav,0,,,,,,,96.158,,,,,,,0.0000,,,,,0.0460,0.0955,0.0085,0.2696,6.5000,-28.3720,0.5000,29.0951,,,,,,,,,,,,,,,,,,,,
15.257,17.492,TAKEOFF,pronav,0,,,,,,,96.141,,,,,,,0.0000,,,,,0.0590,0.0892,0.0020,0.2823,6.5000,-28.3720,0.5000,29.0900,,,,,,,,,,,,,,,,,,,,
15.459,17.620,TAKEOFF,pronav,0,,,,,,,96.098,,,,,,,0.0000,,,,,0.0750,0.0810,-0.0066,0.3012,6.5000,-28.3720,0.5000,29.0833,,,,,,,,,,,,,,,,,,,,
15.660,17.740,TAKEOFF,pronav,0,,,,,,,96.047,,,,,,,0.0000,,,,,0.0940,0.0744,-0.0133,0.3188,6.5000,-28.3720,0.5000,29.0781,,,,,,,,,,,,,,,,,,,,
15.862,17.856,TAKEOFF,pronav,0,,,,,,,96.028,,,,,,,0.0000,,,,,0.1150,0.0679,-0.0195,0.3388,6.5000,-28.3720,0.5000,29.0734,,,,,,,,,,,,,,,,,,,,
16.063,17.988,TAKEOFF,pronav,0,,,,,,,96.063,,,,,,,0.0000,,,,,0.1400,0.0617,-0.0248,0.3616,6.5000,-28.3720,0.5000,29.0695,,,,,,,,,,,,,,,,,,,,
16.264,18.088,TAKEOFF,pronav,0,,,,,,,96.110,,,,,,,0.0000,,,,,0.1600,0.0579,-0.0275,0.3785,6.5000,-28.3720,0.5000,29.0676,,,,,,,,,,,,,,,,,,,,
16.465,18.216,TAKEOFF,pronav,0,,,,,,,96.161,,,,,,,0.0000,,,,,0.1820,0.0537,-0.0296,0.4017,6.5000,-28.3720,0.5000,29.0664,,,,,,,,,,,,,,,,,,,,
16.666,18.336,TAKEOFF,pronav,0,,,,,,,96.190,,,,,,,0.0000,,,,,0.2050,0.0512,-0.0301,0.4214,6.5000,-28.3720,0.5000,29.0664,,,,,,,,,,,,,,,,,,,,
16.866,18.448,TAKEOFF,pronav,0,,,,,,,96.208,,,,,,,0.0000,,,,,0.2270,0.0497,-0.0293,0.4422,6.5000,-28.3720,0.5000,29.0674,,,,,,,,,,,,,,,,,,,,
17.068,18.568,TAKEOFF,pronav,0,,,,,,,96.211,,,,,,,0.0000,,,,,0.2480,0.0492,-0.0278,0.4611,6.5000,-28.3720,0.5000,29.0690,,,,,,,,,,,,,,,,,,,,
17.270,18.664,TAKEOFF,pronav,0,,,,,,,96.201,,,,,,,0.0000,,,,,0.2620,0.0494,-0.0259,0.4777,6.5000,-28.3720,0.5000,29.0708,,,,,,,,,,,,,,,,,,,,
17.471,18.780,TAKEOFF,pronav,0,,,,,,,96.197,,,,,,,0.0000,,,,,0.2800,0.0505,-0.0231,0.4947,6.5000,-28.3720,0.5000,29.0732,,,,,,,,,,,,,,,,,,,,
17.672,18.912,TAKEOFF,pronav,0,,,,,,,96.212,,,,,,,0.0000,,,,,0.2890,0.0524,-0.0200,0.5015,6.5000,-28.3720,0.5000,29.0758,,,,,,,,,,,,,,,,,,,,
17.874,19.040,TAKEOFF,pronav,0,,,,,,,96.230,,,,,,,0.0000,,,,,0.2820,0.0549,-0.0171,0.4944,6.5000,-28.3720,0.5000,29.0782,,,,,,,,,,,,,,,,,,,,
18.075,19.160,TAKEOFF,pronav,0,,,,,,,96.252,,,,,,,0.0000,,,,,0.2710,0.0573,-0.0150,0.4862,6.5000,-28.3720,0.5000,29.0797,,,,,,,,,,,,,,,,,,,,
18.276,19.260,TAKEOFF,pronav,0,,,,,,,96.274,,,,,,,0.0000,,,,,0.2650,0.0597,-0.0134,0.4827,6.5000,-28.3720,0.5000,29.0807,,,,,,,,,,,,,,,,,,,,
18.476,19.372,TAKEOFF,pronav,0,,,,,,,96.306,,,,,,,0.0000,,,,,0.2670,0.0629,-0.0118,0.4836,6.5000,-28.3720,0.5000,29.0816,,,,,,,,,,,,,,,,,,,,
18.677,19.504,TAKEOFF,pronav,0,,,,,,,96.335,,,,,,,0.0000,,,,,0.2750,0.0666,-0.0106,0.4890,6.5000,-28.3720,0.5000,29.0820,,,,,,,,,,,,,,,,,,,,
18.878,19.628,TAKEOFF,pronav,0,,,,,,,96.365,,,,,,,0.0000,,,,,0.2870,0.0698,-0.0099,0.4954,6.5000,-28.3720,0.5000,29.0819,,,,,,,,,,,,,,,,,,,,
19.078,19.736,TAKEOFF,pronav,0,,,,,,,96.397,,,,,,,0.0000,,,,,0.2990,0.0730,-0.0097,0.5029,6.5000,-28.3720,0.5000,29.0813,,,,,,,,,,,,,,,,,,,,
19.280,19.840,TAKEOFF,pronav,0,,,,,,,96.416,,,,,,,0.0000,,,,,0.3080,0.0758,-0.0100,0.5098,6.5000,-28.3720,0.5000,29.0805,,,,,,,,,,,,,,,,,,,,
19.481,19.968,TAKEOFF,pronav,0,,,,,,,96.424,,,,,,,0.0000,,,,,0.3220,0.0785,-0.0107,0.5169,6.5000,-28.3720,0.5000,29.0792,,,,,,,,,,,,,,,,,,,,
19.682,20.096,TAKEOFF,pronav,0,,,,,,,96.417,,,,,,,0.0000,,,,,0.3320,0.0810,-0.0119,0.5240,6.5000,-28.3720,0.5000,29.0774,,,,,,,,,,,,,,,,,,,,
19.883,20.208,TAKEOFF,pronav,0,,,,,,,96.409,,,,,,,0.0000,,,,,0.3420,0.0828,-0.0134,0.5296,6.5000,-28.3720,0.5000,29.0756,,,,,,,,,,,,,,,,,,,,
20.085,20.308,TAKEOFF,pronav,0,,,,,,,96.404,,,,,,,0.0000,,,,,0.3500,0.0841,-0.0149,0.5339,6.5000,-28.3720,0.5000,29.0739,,,,,,,,,,,,,,,,,,,,
20.286,20.428,TAKEOFF,pronav,0,,,,,,,96.401,,,,,,,0.0000,,,,,0.3580,0.0854,-0.0172,0.5388,6.5000,-28.3720,0.5000,29.0714,,,,,,,,,,,,,,,,,,,,
20.489,20.560,TAKEOFF,pronav,0,,,,,,,96.403,,,,,,,0.0000,,,,,0.3650,0.0867,-0.0202,0.5437,6.5000,-28.3720,0.5000,29.0682,,,,,,,,,,,,,,,,,,,,
20.690,20.680,TAKEOFF,pronav,0,,,,,,,96.410,,,,,,,0.0000,,,,,0.3700,0.0876,-0.0231,0.5476,6.5000,-28.3720,0.5000,29.0651,,,,,,,,,,,,,,,,,,,,
20.891,20.784,TAKEOFF,pronav,0,,,,,,,96.417,,,,,,,0.0000,,,,,0.3750,0.0885,-0.0265,0.5516,6.5000,-28.3720,0.5000,29.0616,,,,,,,,,,,,,,,,,,,,
21.093,20.900,TAKEOFF,pronav,0,,,,,,,96.423,,,,,,,0.0000,,,,,0.3790,0.0894,-0.0300,0.5553,6.5000,-28.3720,0.5000,29.0580,,,,,,,,,,,,,,,,,,,,
21.294,21.024,TAKEOFF,pronav,0,,,,,,,96.429,,,,,,,0.0000,,,,,0.3840,0.0904,-0.0341,0.5593,6.5000,-28.3720,0.5000,29.0538,,,,,,,,,,,,,,,,,,,,
21.495,21.156,TAKEOFF,pronav,0,,,,,,,96.428,,,,,,,0.0000,,,,,0.3880,0.0915,-0.0389,0.5638,6.5000,-28.3720,0.5000,29.0489,,,,,,,,,,,,,,,,,,,,
21.696,21.256,TAKEOFF,pronav,0,,,,,,,96.418,,,,,,,0.0000,,,,,0.3910,0.0923,-0.0425,0.5671,6.5000,-28.3720,0.5000,29.0452,,,,,,,,,,,,,,,,,,,,
21.902,21.388,TAKEOFF,pronav,0,,,,,,,96.402,,,,,,,0.0000,,,,,0.3960,0.0934,-0.0475,0.5716,6.5000,-28.3720,0.5000,29.0401,,,,,,,,,,,,,,,,,,,,
22.104,21.488,TAKEOFF,pronav,0,,,,,,,96.384,,,,,,,0.0000,,,,,0.3980,0.0942,-0.0519,0.5758,6.5000,-28.3720,0.5000,29.0356,,,,,,,,,,,,,,,,,,,,
22.307,21.616,TAKEOFF,pronav,0,,,,,,,96.356,,,,,,,0.0000,,,,,0.4010,0.0949,-0.0564,0.5802,6.5000,-28.3720,0.5000,29.0311,,,,,,,,,,,,,,,,,,,,
22.329,21.628,CUE_WAIT,pronav,0,,,,,,,96.356,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0990,96.3562,0.4010,0.0950,-0.0568,0.5806,6.5000,-28.3720,0.5000,29.0307,,,,0,,,,,,,,,,,,,,,,
22.380,21.656,CUE_WAIT,pronav,0,,,,,,,96.348,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,96.3478,0.4020,0.0951,-0.0581,0.5820,6.5000,-28.3720,0.5000,29.0294,,,,0,,,,,,,,,,,,,,,,
22.431,21.684,CUE_WAIT,pronav,0,,,,,,,96.343,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0980,96.3434,0.4020,0.0951,-0.0588,0.5827,6.5000,-28.3720,0.5000,29.0287,,,,0,,,,,,,,,,,,,,,,
22.482,21.716,CUE_WAIT,pronav,0,,,,,,,96.334,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,96.3345,0.4030,0.0952,-0.0599,0.5839,6.5000,-28.3720,0.5000,29.0277,,,,0,,,,,,,,,,,,,,,,
22.532,21.748,CUE_WAIT,pronav,0,,,,,,,96.328,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,96.3279,0.4040,0.0952,-0.0609,0.5852,6.5000,-28.3720,0.5000,29.0266,,,,0,,,,,,,,,,,,,,,,
22.585,21.784,CUE_WAIT,pronav,0,,,,,,,96.323,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,96.3227,0.4050,0.0953,-0.0620,0.5866,6.5000,-28.3720,0.5000,29.0256,,,,0,,,,,,,,,,,,,,,,
22.634,21.816,CUE_WAIT,pronav,0,,,,,,,96.317,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,96.3172,0.4060,0.0952,-0.0631,0.5883,6.5000,-28.3720,0.5000,29.0245,,,,0,,,,,,,,,,,,,,,,
22.684,21.848,CUE_WAIT,pronav,0,,,,,,,96.313,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.3135,0.4070,0.0952,-0.0640,0.5898,6.5000,-28.3720,0.5000,29.0236,,,,0,,,,,,,,,,,,,,,,
22.737,21.880,CUE_WAIT,pronav,0,,,,,,,96.310,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,166.0519,0.4080,0.0951,-0.0648,0.5912,6.5000,-28.3720,0.5000,29.0228,-28.2740,7.0117,0.4176,1,-28.2740,7.0117,-0.8242,0.2716,0.1720,,,,,,,,,,,
22.786,21.880,CUE_WAIT,pronav,0,,,,,,,96.310,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,166.0455,0.4080,0.0951,-0.0648,0.5912,6.5000,-28.3720,0.5000,29.0228,,,,0,-28.3152,7.0253,-0.8242,0.2716,,,,,,,,,,,,
22.839,21.916,CUE_WAIT,pronav,0,,,,,,,96.311,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,166.0377,0.4090,0.0950,-0.0658,0.5930,6.5000,-28.3720,0.5000,29.0219,,,,0,-28.3564,7.0388,-0.8242,0.2716,,,,,,,,,,,,
22.891,21.948,CUE_WAIT,pronav,0,,,,,,,96.407,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,166.0299,0.4110,0.0949,-0.0670,0.5952,6.5000,-28.3720,0.5000,29.0208,,,,0,-28.3976,7.0524,-0.8242,0.2716,,,,,,,,,,,,
22.944,21.980,CUE_WAIT,pronav,0,,,,,,,96.675,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,166.0448,0.4130,0.0950,-0.0685,0.5979,6.5000,-28.3720,0.5000,29.0194,-28.2921,7.0092,0.4154,1,-28.3508,7.0319,-0.2907,-0.1010,0.1680,,,,,,,,,,,
22.996,22.012,CUE_WAIT,pronav,0,,,,,,,97.262,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,166.0597,0.4160,0.0952,-0.0706,0.6005,6.5000,-28.3720,0.5000,29.0173,,,,0,-28.3653,7.0269,-0.2907,-0.1010,,,,,,,,,,,,
23.047,22.048,CUE_WAIT,pronav,0,,,,,,,98.036,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,166.0748,0.4170,0.0955,-0.0733,0.6022,6.5000,-28.3720,0.5000,29.0145,,,,0,-28.3798,7.0218,-0.2907,-0.1010,,,,,,,,,,,,
23.098,22.080,CUE_WAIT,pronav,0,,,,,,,99.552,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,166.1208,0.4190,0.0960,-0.0773,0.6030,6.5000,-28.3720,0.5000,29.0106,-28.2928,6.9646,0.3880,1,-28.3334,6.9854,0.2302,0.5802,0.1720,,,,,,,,,,,
23.150,22.112,CUE_WAIT,pronav,0,,,,,,,101.104,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,166.0585,0.4190,0.0965,-0.0816,0.6026,6.5000,-28.3720,0.5000,29.0063,,,,0,-28.3219,7.0145,0.2302,0.5802,,,,,,,,,,,,
23.200,22.116,CUE_WAIT,pronav,0,,,,,,,101.104,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0810,165.9976,0.4190,0.0967,-0.0834,0.6022,6.5000,-28.3720,0.5000,29.0045,,,,0,-28.3104,7.0435,0.2302,0.5802,,,,,,,,,,,,
23.251,22.144,CUE_WAIT,pronav,0,,,,,,,102.706,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,166.0623,0.4180,0.0970,-0.0866,0.6013,6.5000,-28.3720,0.5000,29.0012,-28.3112,6.9648,0.3862,1,-28.3063,7.0079,0.0205,-0.5349,0.1320,,,,,,,,,,,
23.301,22.180,CUE_WAIT,pronav,0,,,,,,,105.380,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,166.1110,0.4150,0.0976,-0.0924,0.5991,6.5000,-28.3720,0.5000,28.9954,,,,0,-28.3052,6.9811,0.0205,-0.5349,,,,,,,,,,,,
23.352,22.212,CUE_WAIT,pronav,0,,,,,,,107.839,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,166.1602,0.4100,0.0980,-0.0999,0.5957,6.5000,-28.3720,0.5000,28.9881,,,,0,-28.3042,6.9544,0.0205,-0.5349,,,,,,,,,,,,
