run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,1.9290,1,1,5.052,24.637,5.70,0.033,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163106Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260709T163048Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260709T163048Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,0.7420,1,1,6.053,23.768,6.97,0.065,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163211Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260709T163153Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260709T163153Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,2.2750,1,1,5.460,22.632,6.12,0.033,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163315Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260709T163258Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260709T163258Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,1.3500,1,1,6.138,23.603,6.99,0.025,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163420Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260709T163402Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260709T163402Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.0680,1,1,4.842,22.981,6.78,0.053,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163523Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260709T163505Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260709T163505Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,0.6560,1,1,5.202,23.797,6.11,0.035,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163626Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260709T163609Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260709T163609Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,2.3270,1,1,4.812,21.972,5.69,0.020,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163731Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260709T163713Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260709T163713Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,0.9760,1,1,5.664,23.712,6.30,0.065,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260709T163832Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260709T163815Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260709T163815Z.log,weave,standard,325326
