run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,2.1760,1,1,13.449,24.220,16.05,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T043415Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260711T043358Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260711T043358Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,2.1270,1,1,14.636,26.604,21.89,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T043523Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260711T043505Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260711T043505Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,2.2170,0,1,12.760,26.252,19.14,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T043636Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260711T043619Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260711T043619Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,2.5710,1,1,14.636,27.581,20.16,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T043745Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260711T043728Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260711T043728Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.0210,1,1,13.823,26.422,19.90,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T043922Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260711T043905Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260711T043905Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,2.3170,0,1,14.218,26.535,25.48,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T044100Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260711T044042Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260711T044042Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,2.4000,0,1,12.137,25.285,19.23,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T044206Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260711T044149Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260711T044149Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,1.7600,1,1,13.095,25.317,22.62,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260711T044310Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260711T044252Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260711T044252Z.log,weave,standard,325326
