run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-16.155,467242,0.6040,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T115546Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T115528Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T115528Z.log,line,standard,860787
1,pronav,0.000,-9.000,16.819,603465,0.8920,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T115702Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T115645Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T115645Z.log,line,standard,130514
2,pronav,0.000,9.000,-16.033,352473,0.3940,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T115805Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T115748Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T115748Z.log,line,standard,881410
3,pronav,0.000,-9.000,15.456,41920,0.4420,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T115914Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T115857Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T115857Z.log,line,standard,562903
4,pronav,0.000,9.000,-14.075,956567,0.8340,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T120014Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T115957Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T115957Z.log,line,standard,109436
5,pronav,0.000,-9.000,15.847,573865,0.2910,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T120112Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T120054Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T120054Z.log,line,standard,821422
6,pronav,0.000,9.000,-15.674,303004,0.5800,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T120210Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T120153Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T120153Z.log,line,standard,318522
7,pronav,0.000,-9.000,16.473,126716,0.3930,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T120318Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T120300Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T120300Z.log,line,standard,170613
