run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-16.155,467242,0.4900,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T121455Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T121438Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T121438Z.log,line,standard,860787
1,pronav,0.000,-9.000,16.819,603465,0.8830,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T121554Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T121537Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T121537Z.log,line,standard,130514
2,pronav,0.000,9.000,-16.033,352473,0.6930,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T121708Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T121651Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T121651Z.log,line,standard,881410
3,pronav,0.000,-9.000,15.456,41920,0.7470,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T121810Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T121753Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T121753Z.log,line,standard,562903
4,pronav,0.000,9.000,-14.075,956567,0.5700,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T121919Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T121902Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T121902Z.log,line,standard,109436
5,pronav,0.000,-9.000,15.847,573865,0.7440,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T122027Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T122010Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T122010Z.log,line,standard,821422
6,pronav,0.000,9.000,-15.674,303004,1.0490,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T122129Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T122112Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T122112Z.log,line,standard,318522
7,pronav,0.000,-9.000,16.473,126716,0.9600,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T122236Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T122219Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T122219Z.log,line,standard,170613
