t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
7.952,13.236,TAKEOFF,pronav,0,,,,,,,96.453,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
8.153,13.352,TAKEOFF,pronav,0,,,,,,,96.447,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
8.354,13.472,TAKEOFF,pronav,0,,,,,,,96.441,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
8.555,13.600,TAKEOFF,pronav,0,,,,,,,96.441,,,,,,,0.0000,,,,,0.0050,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
8.756,13.696,TAKEOFF,pronav,0,,,,,,,96.441,,,,,,,0.0000,,,,,0.0060,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
8.958,13.828,TAKEOFF,pronav,0,,,,,,,96.444,,,,,,,0.0000,,,,,0.0090,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
9.159,13.952,TAKEOFF,pronav,0,,,,,,,96.443,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
9.361,14.032,TAKEOFF,pronav,0,,,,,,,96.443,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
9.562,14.160,TAKEOFF,pronav,0,,,,,,,96.442,,,,,,,0.0000,,,,,0.0090,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
9.763,14.292,TAKEOFF,pronav,0,,,,,,,96.444,,,,,,,0.0000,,,,,0.0050,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
9.964,14.412,TAKEOFF,pronav,0,,,,,,,96.445,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
10.165,14.528,TAKEOFF,pronav,0,,,,,,,96.445,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
10.368,14.620,TAKEOFF,pronav,0,,,,,,,96.444,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
10.569,14.752,TAKEOFF,pronav,0,,,,,,,96.444,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
10.770,14.864,TAKEOFF,pronav,0,,,,,,,96.442,,,,,,,0.0000,,,,,-0.0110,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
10.973,14.984,TAKEOFF,pronav,0,,,,,,,96.443,,,,,,,0.0000,,,,,-0.0110,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
11.174,15.112,TAKEOFF,pronav,0,,,,,,,96.442,,,,,,,0.0000,,,,,-0.0100,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
11.377,15.216,TAKEOFF,pronav,0,,,,,,,96.440,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
11.578,15.344,TAKEOFF,pronav,0,,,,,,,96.438,,,,,,,0.0000,,,,,-0.0080,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
11.779,15.464,TAKEOFF,pronav,0,,,,,,,96.439,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
11.982,15.548,TAKEOFF,pronav,0,,,,,,,96.442,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
12.184,15.676,TAKEOFF,pronav,0,,,,,,,96.448,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
12.386,15.808,TAKEOFF,pronav,0,,,,,,,96.448,,,,,,,0.0000,,,,,-0.0050,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
12.587,15.928,TAKEOFF,pronav,0,,,,,,,96.450,,,,,,,0.0000,,,,,-0.0030,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
12.788,16.040,TAKEOFF,pronav,0,,,,,,,96.448,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
12.989,16.140,TAKEOFF,pronav,0,,,,,,,96.445,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
13.190,16.272,TAKEOFF,pronav,0,,,,,,,96.441,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8286,,,,,,,,,,,,,,,,,,,,
13.391,16.400,TAKEOFF,pronav,0,,,,,,,96.437,,,,,,,0.0000,,,,,0.0060,0.1200,0.0300,0.2290,6.5000,-30.1300,0.5000,30.8287,,,,,,,,,,,,,,,,,,,,
13.593,16.504,TAKEOFF,pronav,0,,,,,,,96.438,,,,,,,0.0000,,,,,0.0090,0.1200,0.0304,0.2292,6.5000,-30.1300,0.5000,30.8290,,,,,,,,,,,,,,,,,,,,
13.794,16.624,TAKEOFF,pronav,0,,,,,,,96.487,,,,,,,0.0000,,,,,0.0130,0.1197,0.0320,0.2302,6.5000,-30.1300,0.5000,30.8306,,,,,,,,,,,,,,,,,,,,
13.995,16.744,TAKEOFF,pronav,0,,,,,,,96.448,,,,,,,0.0000,,,,,0.0180,0.1190,0.0349,0.2324,6.5000,-30.1300,0.5000,30.8336,,,,,,,,,,,,,,,,,,,,
14.196,16.832,TAKEOFF,pronav,0,,,,,,,96.357,,,,,,,0.0000,,,,,0.0220,0.1179,0.0389,0.2350,6.5000,-30.1300,0.5000,30.8377,,,,,,,,,,,,,,,,,,,,
14.398,16.964,TAKEOFF,pronav,0,,,,,,,96.224,,,,,,,0.0000,,,,,0.0310,0.1149,0.0492,0.2402,6.5000,-30.1300,0.5000,30.8484,,,,,,,,,,,,,,,,,,,,
14.598,17.088,TAKEOFF,pronav,0,,,,,,,96.118,,,,,,,0.0000,,,,,0.0410,0.1107,0.0620,0.2468,6.5000,-30.1300,0.5000,30.8617,,,,,,,,,,,,,,,,,,,,
14.799,17.204,TAKEOFF,pronav,0,,,,,,,95.978,,,,,,,0.0000,,,,,0.0530,0.1041,0.0808,0.2572,6.5000,-30.1300,0.5000,30.8814,,,,,,,,,,,,,,,,,,,,
15.000,17.328,TAKEOFF,pronav,0,,,,,,,95.796,,,,,,,0.0000,,,,,0.0680,0.0970,0.0996,0.2690,6.5000,-30.1300,0.5000,30.9012,,,,,,,,,,,,,,,,,,,,
15.201,17.424,TAKEOFF,pronav,0,,,,,,,95.622,,,,,,,0.0000,,,,,0.0830,0.0910,0.1148,0.2798,6.5000,-30.1300,0.5000,30.9171,,,,,,,,,,,,,,,,,,,,
15.401,17.540,TAKEOFF,pronav,0,,,,,,,95.463,,,,,,,0.0000,,,,,0.1020,0.0842,0.1316,0.2935,6.5000,-30.1300,0.5000,30.9349,,,,,,,,,,,,,,,,,,,,
15.602,17.664,TAKEOFF,pronav,0,,,,,,,95.380,,,,,,,0.0000,,,,,0.1210,0.0768,0.1492,0.3109,6.5000,-30.1300,0.5000,30.9536,,,,,,,,,,,,,,,,,,,,
15.804,17.788,TAKEOFF,pronav,0,,,,,,,95.367,,,,,,,0.0000,,,,,0.1400,0.0713,0.1625,0.3277,6.5000,-30.1300,0.5000,30.9676,,,,,,,,,,,,,,,,,,,,
16.005,17.908,TAKEOFF,pronav,0,,,,,,,95.402,,,,,,,0.0000,,,,,0.1590,0.0675,0.1722,0.3442,6.5000,-30.1300,0.5000,30.9778,,,,,,,,,,,,,,,,,,,,
16.207,18.008,TAKEOFF,pronav,0,,,,,,,95.460,,,,,,,0.0000,,,,,0.1760,0.0652,0.1786,0.3594,6.5000,-30.1300,0.5000,30.9845,,,,,,,,,,,,,,,,,,,,
16.408,18.124,TAKEOFF,pronav,0,,,,,,,95.546,,,,,,,0.0000,,,,,0.1960,0.0638,0.1838,0.3799,6.5000,-30.1300,0.5000,30.9898,,,,,,,,,,,,,,,,,,,,
16.608,18.252,TAKEOFF,pronav,0,,,,,,,95.625,,,,,,,0.0000,,,,,0.2170,0.0641,0.1857,0.3988,6.5000,-30.1300,0.5000,30.9915,,,,,,,,,,,,,,,,,,,,
16.810,18.380,TAKEOFF,pronav,0,,,,,,,95.686,,,,,,,0.0000,,,,,0.2390,0.0661,0.1849,0.4193,6.5000,-30.1300,0.5000,30.9902,,,,,,,,,,,,,,,,,,,,
17.016,18.476,TAKEOFF,pronav,0,,,,,,,95.721,,,,,,,0.0000,,,,,0.2550,0.0685,0.1828,0.4339,6.5000,-30.1300,0.5000,30.9876,,,,,,,,,,,,,,,,,,,,
17.218,18.580,TAKEOFF,pronav,0,,,,,,,95.732,,,,,,,0.0000,,,,,0.2700,0.0716,0.1793,0.4490,6.5000,-30.1300,0.5000,30.9836,,,,,,,,,,,,,,,,,,,,
17.418,18.712,TAKEOFF,pronav,0,,,,,,,95.713,,,,,,,0.0000,,,,,0.2860,0.0767,0.1734,0.4648,6.5000,-30.1300,0.5000,30.9767,,,,,,,,,,,,,,,,,,,,
17.620,18.828,TAKEOFF,pronav,0,,,,,,,95.635,,,,,,,0.0000,,,,,0.2900,0.0815,0.1675,0.4678,6.5000,-30.1300,0.5000,30.9699,,,,,,,,,,,,,,,,,,,,
17.824,18.944,TAKEOFF,pronav,0,,,,,,,95.483,,,,,,,0.0000,,,,,0.2810,0.0869,0.1605,0.4604,6.5000,-30.1300,0.5000,30.9620,,,,,,,,,,,,,,,,,,,,
18.027,19.056,TAKEOFF,pronav,0,,,,,,,95.317,,,,,,,0.0000,,,,,0.2700,0.0920,0.1535,0.4516,6.5000,-30.1300,0.5000,30.9540,,,,,,,,,,,,,,,,,,,,
18.228,19.176,TAKEOFF,pronav,0,,,,,,,95.121,,,,,,,0.0000,,,,,0.2630,0.0975,0.1456,0.4470,6.5000,-30.1300,0.5000,30.9452,,,,,,,,,,,,,,,,,,,,
18.430,19.308,TAKEOFF,pronav,0,,,,,,,94.960,,,,,,,0.0000,,,,,0.2640,0.1031,0.1366,0.4485,6.5000,-30.1300,0.5000,30.9353,,,,,,,,,,,,,,,,,,,,
18.631,19.388,TAKEOFF,pronav,0,,,,,,,94.874,,,,,,,0.0000,,,,,0.2670,0.1061,0.1314,0.4514,6.5000,-30.1300,0.5000,30.9295,,,,,,,,,,,,,,,,,,,,
18.832,19.504,TAKEOFF,pronav,0,,,,,,,94.804,,,,,,,0.0000,,,,,0.2750,0.1102,0.1229,0.4577,6.5000,-30.1300,0.5000,30.9204,,,,,,,,,,,,,,,,,,,,
19.035,19.636,TAKEOFF,pronav,0,,,,,,,94.810,,,,,,,0.0000,,,,,0.2840,0.1138,0.1134,0.4661,6.5000,-30.1300,0.5000,30.9103,,,,,,,,,,,,,,,,,,,,
19.235,19.764,TAKEOFF,pronav,0,,,,,,,94.847,,,,,,,0.0000,,,,,0.2930,0.1163,0.1037,0.4751,6.5000,-30.1300,0.5000,30.9003,,,,,,,,,,,,,,,,,,,,
19.438,19.868,TAKEOFF,pronav,0,,,,,,,94.888,,,,,,,0.0000,,,,,0.2990,0.1174,0.0966,0.4819,6.5000,-30.1300,0.5000,30.8931,,,,,,,,,,,,,,,,,,,,
19.641,19.968,TAKEOFF,pronav,0,,,,,,,94.935,,,,,,,0.0000,,,,,0.3050,0.1181,0.0890,0.4893,6.5000,-30.1300,0.5000,30.8855,,,,,,,,,,,,,,,,,,,,
19.842,20.100,TAKEOFF,pronav,0,,,,,,,95.008,,,,,,,0.0000,,,,,0.3140,0.1180,0.0795,0.4988,6.5000,-30.1300,0.5000,30.8763,,,,,,,,,,,,,,,,,,,,
20.043,20.228,TAKEOFF,pronav,0,,,,,,,95.067,,,,,,,0.0000,,,,,0.3230,0.1172,0.0706,0.5083,6.5000,-30.1300,0.5000,30.8677,,,,,,,,,,,,,,,,,,,,
20.244,20.344,TAKEOFF,pronav,0,,,,,,,95.099,,,,,,,0.0000,,,,,0.3310,0.1161,0.0636,0.5164,6.5000,-30.1300,0.5000,30.8611,,,,,,,,,,,,,,,,,,,,
20.446,20.428,TAKEOFF,pronav,0,,,,,,,95.114,,,,,,,0.0000,,,,,0.3360,0.1151,0.0587,0.5224,6.5000,-30.1300,0.5000,30.8566,,,,,,,,,,,,,,,,,,,,
20.647,20.560,TAKEOFF,pronav,0,,,,,,,95.117,,,,,,,0.0000,,,,,0.3460,0.1133,0.0520,0.5316,6.5000,-30.1300,0.5000,30.8503,,,,,,,,,,,,,,,,,,,,
20.848,20.680,TAKEOFF,pronav,0,,,,,,,95.106,,,,,,,0.0000,,,,,0.3540,0.1118,0.0471,0.5392,6.5000,-30.1300,0.5000,30.8459,,,,,,,,,,,,,,,,,,,,
21.049,20.800,TAKEOFF,pronav,0,,,,,,,95.095,,,,,,,0.0000,,,,,0.3620,0.1102,0.0425,0.5478,6.5000,-30.1300,0.5000,30.8417,,,,,,,,,,,,,,,,,,,,
21.250,20.924,TAKEOFF,pronav,0,,,,,,,95.089,,,,,,,0.0000,,,,,0.3700,0.1089,0.0394,0.5552,6.5000,-30.1300,0.5000,30.8390,,,,,,,,,,,,,,,,,,,,
21.452,21.032,TAKEOFF,pronav,0,,,,,,,95.088,,,,,,,0.0000,,,,,0.3750,0.1078,0.0374,0.5618,6.5000,-30.1300,0.5000,30.8373,,,,,,,,,,,,,,,,,,,,
21.653,21.156,TAKEOFF,pronav,0,,,,,,,95.094,,,,,,,0.0000,,,,,0.3810,0.1068,0.0362,0.5687,6.5000,-30.1300,0.5000,30.8363,,,,,,,,,,,,,,,,,,,,
21.856,21.256,TAKEOFF,pronav,0,,,,,,,95.103,,,,,,,0.0000,,,,,0.3840,0.1062,0.0358,0.5740,6.5000,-30.1300,0.5000,30.8361,,,,,,,,,,,,,,,,,,,,
22.057,21.380,TAKEOFF,pronav,0,,,,,,,95.103,,,,,,,0.0000,,,,,0.3890,0.1055,0.0360,0.5812,6.5000,-30.1300,0.5000,30.8364,,,,,,,,,,,,,,,,,,,,
22.259,21.500,TAKEOFF,pronav,0,,,,,,,95.068,,,,,,,0.0000,,,,,0.3940,0.1051,0.0366,0.5871,6.5000,-30.1300,0.5000,30.8371,,,,,,,,,,,,,,,,,,,,
22.460,21.616,TAKEOFF,pronav,0,,,,,,,95.000,,,,,,,0.0000,,,,,0.3990,0.1048,0.0376,0.5934,6.5000,-30.1300,0.5000,30.8381,,,,,,,,,,,,,,,,,,,,
22.661,21.728,TAKEOFF,pronav,0,,,,,,,94.924,,,,,,,0.0000,,,,,0.4030,0.1048,0.0385,0.5991,6.5000,-30.1300,0.5000,30.8391,,,,,,,,,,,,,,,,,,,,
22.683,21.748,CUE_WAIT,pronav,0,,,,,,,94.910,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,94.9099,0.4040,0.1048,0.0387,0.6001,6.5000,-30.1300,0.5000,30.8392,,,,0,,,,,,,,,,,,,,,,
22.735,21.780,CUE_WAIT,pronav,0,,,,,,,94.889,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,94.8889,0.4060,0.1049,0.0389,0.6017,6.5000,-30.1300,0.5000,30.8394,,,,0,,,,,,,,,,,,,,,,
22.785,21.808,CUE_WAIT,pronav,0,,,,,,,94.872,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,94.8721,0.4060,0.1050,0.0391,0.6034,6.5000,-30.1300,0.5000,30.8396,,,,0,,,,,,,,,,,,,,,,
22.837,21.836,CUE_WAIT,pronav,0,,,,,,,94.855,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,94.8547,0.4080,0.1050,0.0392,0.6040,6.5000,-30.1300,0.5000,30.8397,,,,0,,,,,,,,,,,,,,,,
22.888,21.868,CUE_WAIT,pronav,0,,,,,,,94.843,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,94.8433,0.4090,0.1052,0.0394,0.6057,6.5000,-30.1300,0.5000,30.8398,,,,0,,,,,,,,,,,,,,,,
22.938,21.896,CUE_WAIT,pronav,0,,,,,,,94.837,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,94.8370,0.4100,0.1053,0.0395,0.6074,6.5000,-30.1300,0.5000,30.8399,,,,0,,,,,,,,,,,,,,,,
22.990,21.932,CUE_WAIT,pronav,0,,,,,,,94.829,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,168.0119,0.4120,0.1056,0.0396,0.6094,6.5000,-30.1300,0.5000,30.8400,-30.5546,6.4628,0.4419,1,-30.5546,6.4628,0.3771,0.2646,0.1120,,,,,,,,,,,
23.039,21.960,CUE_WAIT,pronav,0,,,,,,,94.828,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,167.9807,0.4140,0.1058,0.0397,0.6112,6.5000,-30.1300,0.5000,30.8400,,,,0,-30.5358,6.4760,0.3771,0.2646,,,,,,,,,,,,
23.091,21.988,CUE_WAIT,pronav,0,,,,,,,94.875,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,167.9497,0.4150,0.1061,0.0396,0.6132,6.5000,-30.1300,0.5000,30.8399,,,,0,-30.5169,6.4892,0.3771,0.2646,,,,,,,,,,,,
23.141,22.016,CUE_WAIT,pronav,0,,,,,,,95.113,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,167.9189,0.4170,0.1065,0.0389,0.6158,6.5000,-30.1300,0.5000,30.8392,,,,0,-30.4981,6.5025,0.3771,0.2646,,,,,,,,,,,,
23.200,22.048,CUE_WAIT,pronav,0,,,,,,,95.561,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,168.1018,0.4200,0.1068,0.0382,0.6176,6.5000,-30.1300,0.5000,30.8384,-30.6166,6.3466,0.5163,1,-30.5617,6.4142,0.7089,0.2899,0.1320,,,,,,,,,,,
23.249,22.080,CUE_WAIT,pronav,0,,,,,,,96.370,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,168.0625,0.4220,0.1076,0.0362,0.6200,6.5000,-30.1300,0.5000,30.8363,,,,0,-30.5262,6.4287,0.7089,0.2899,,,,,,,,,,,,
23.302,22.112,CUE_WAIT,pronav,0,,,,,,,97.337,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0770,168.0233,0.4230,0.1084,0.0336,0.6212,6.5000,-30.1300,0.5000,30.8336,,,,0,-30.4908,6.4432,0.7089,0.2899,,,,,,,,,,,,
23.350,22.144,CUE_WAIT,pronav,0,,,,,,,99.123,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0760,168.0560,0.4240,0.1093,0.0302,0.6213,6.5000,-30.1300,0.5000,30.8300,-30.4786,6.3957,0.4481,1,-30.4693,6.4205,-0.5820,0.7840,0.1200,,,,,,,,,,,
23.401,22.156,CUE_WAIT,pronav,0,,,,,,,99.751,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0760,167.9971,0.4240,0.1097,0.0287,0.6211,6.5000,-30.1300,0.5000,30.8285,,,,0,-30.4984,6.4597,-0.5820,0.7840,,,,,,,,,,,,
23.453,22.184,CUE_WAIT,pronav,0,,,,,,,100.889,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0770,167.9382,0.4230,0.1108,0.0235,0.6197,6.5000,-30.1300,0.5000,30.8232,,,,0,-30.5275,6.4989,-0.5820,0.7840,,,,,,,,,,,,
23.505,22.212,CUE_WAIT,pronav,0,,,,,,,102.675,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,167.8794,0.4220,0.1114,0.0202,0.6184,6.5000,-30.1300,0.5000,30.8198,,,,0,-30.5566,6.5381,-0.5820,0.7840,,,,,,,,,,,,
23.554,22.244,CUE_WAIT,pronav,0,,,,,,,105.606,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,168.0441,0.4180,0.1124,0.0141,0.6157,6.5000,-30.1300,0.5000,30.8137,-30.6267,6.3779,0.4834,1,-30.6103,6.4577,-0.0977,-0.0133,0.1200,,,,,,,,,,,
23.605,22.276,CUE_WAIT,pronav,0,,,,,,,107.236,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,168.0475,0.4160,0.1131,0.0073,0.6122,6.5000,-30.1300,0.5000,30.8068,,,,0,-30.6152,6.4570,-0.0977,-0.0133,,,,,,,,,,,,
23.656,22.292,CUE_WAIT,pronav,0,,,,,,,108.974,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,168.0508,0.4120,0.1134,0.0045,0.6108,6.5000,-30.1300,0.5000,30.8040,,,,0,-30.6201,6.4563,-0.0977,-0.0133,,,,,,,,,,,,
