t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
4.795,11.092,TAKEOFF,pronav,0,,,,,,,96.485,,,,,,,0.0000,,,,,0.0060,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
4.995,11.200,TAKEOFF,pronav,0,,,,,,,96.493,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
5.198,11.320,TAKEOFF,pronav,0,,,,,,,96.503,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
5.400,11.420,TAKEOFF,pronav,0,,,,,,,96.505,,,,,,,0.0000,,,,,-0.0080,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
5.601,11.532,TAKEOFF,pronav,0,,,,,,,96.507,,,,,,,0.0000,,,,,-0.0160,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
5.806,11.652,TAKEOFF,pronav,0,,,,,,,96.511,,,,,,,0.0000,,,,,-0.0230,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
6.007,11.772,TAKEOFF,pronav,0,,,,,,,96.512,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
6.213,11.884,TAKEOFF,pronav,0,,,,,,,96.511,,,,,,,0.0000,,,,,-0.0110,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
6.419,11.980,TAKEOFF,pronav,0,,,,,,,96.509,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
6.620,12.092,TAKEOFF,pronav,0,,,,,,,96.507,,,,,,,0.0000,,,,,-0.0160,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
6.821,12.212,TAKEOFF,pronav,0,,,,,,,96.508,,,,,,,0.0000,,,,,-0.0170,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
7.022,12.340,TAKEOFF,pronav,0,,,,,,,96.505,,,,,,,0.0000,,,,,-0.0180,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
7.222,12.452,TAKEOFF,pronav,0,,,,,,,96.502,,,,,,,0.0000,,,,,-0.0180,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
7.424,12.544,TAKEOFF,pronav,0,,,,,,,96.497,,,,,,,0.0000,,,,,-0.0170,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
7.625,12.676,TAKEOFF,pronav,0,,,,,,,96.493,,,,,,,0.0000,,,,,-0.0160,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
7.826,12.788,TAKEOFF,pronav,0,,,,,,,96.497,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
8.027,12.904,TAKEOFF,pronav,0,,,,,,,96.502,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
8.228,13.032,TAKEOFF,pronav,0,,,,,,,96.505,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
8.429,13.132,TAKEOFF,pronav,0,,,,,,,96.506,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
8.631,13.244,TAKEOFF,pronav,0,,,,,,,96.504,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
8.832,13.368,TAKEOFF,pronav,0,,,,,,,96.502,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
9.033,13.468,TAKEOFF,pronav,0,,,,,,,96.500,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
9.234,13.576,TAKEOFF,pronav,0,,,,,,,96.500,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
9.435,13.696,TAKEOFF,pronav,0,,,,,,,96.501,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
9.636,13.824,TAKEOFF,pronav,0,,,,,,,96.504,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
9.840,13.928,TAKEOFF,pronav,0,,,,,,,96.506,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
10.041,14.028,TAKEOFF,pronav,0,,,,,,,96.508,,,,,,,0.0000,,,,,-0.0110,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
10.242,14.160,TAKEOFF,pronav,0,,,,,,,96.513,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
10.442,14.272,TAKEOFF,pronav,0,,,,,,,96.515,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
10.645,14.392,TAKEOFF,pronav,0,,,,,,,96.512,,,,,,,0.0000,,,,,-0.0040,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
10.845,14.488,TAKEOFF,pronav,0,,,,,,,96.507,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
11.047,14.620,TAKEOFF,pronav,0,,,,,,,96.503,,,,,,,0.0000,,,,,0.0010,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
11.248,14.736,TAKEOFF,pronav,0,,,,,,,96.504,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
11.449,14.824,TAKEOFF,pronav,0,,,,,,,96.507,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
11.650,14.952,TAKEOFF,pronav,0,,,,,,,96.515,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
11.851,15.068,TAKEOFF,pronav,0,,,,,,,96.525,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6088,,,,,,,,,,,,,,,,,,,,
12.052,15.184,TAKEOFF,pronav,0,,,,,,,96.543,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-28.8820,0.5000,29.6089,,,,,,,,,,,,,,,,,,,,
12.254,15.304,TAKEOFF,pronav,0,,,,,,,96.587,,,,,,,0.0000,,,,,0.0020,0.1199,0.0306,0.2293,6.5000,-28.8820,0.5000,29.6094,,,,,,,,,,,,,,,,,,,,
12.456,15.412,TAKEOFF,pronav,0,,,,,,,96.643,,,,,,,0.0000,,,,,0.0040,0.1193,0.0323,0.2308,6.5000,-28.8820,0.5000,29.6111,,,,,,,,,,,,,,,,,,,,
12.657,15.532,TAKEOFF,pronav,0,,,,,,,96.602,,,,,,,0.0000,,,,,0.0070,0.1180,0.0356,0.2337,6.5000,-28.8820,0.5000,29.6147,,,,,,,,,,,,,,,,,,,,
12.857,15.628,TAKEOFF,pronav,0,,,,,,,96.550,,,,,,,0.0000,,,,,0.0110,0.1159,0.0410,0.2377,6.5000,-28.8820,0.5000,29.6203,,,,,,,,,,,,,,,,,,,,
13.058,15.744,TAKEOFF,pronav,0,,,,,,,96.473,,,,,,,0.0000,,,,,0.0190,0.1117,0.0511,0.2446,6.5000,-28.8820,0.5000,29.6310,,,,,,,,,,,,,,,,,,,,
13.260,15.876,TAKEOFF,pronav,0,,,,,,,96.339,,,,,,,0.0000,,,,,0.0310,0.1047,0.0662,0.2552,6.5000,-28.8820,0.5000,29.6473,,,,,,,,,,,,,,,,,,,,
13.462,15.984,TAKEOFF,pronav,0,,,,,,,96.136,,,,,,,0.0000,,,,,0.0420,0.0972,0.0812,0.2665,6.5000,-28.8820,0.5000,29.6634,,,,,,,,,,,,,,,,,,,,
13.663,16.104,TAKEOFF,pronav,0,,,,,,,95.835,,,,,,,0.0000,,,,,0.0610,0.0883,0.0972,0.2803,6.5000,-28.8820,0.5000,29.6808,,,,,,,,,,,,,,,,,,,,
13.865,16.204,TAKEOFF,pronav,0,,,,,,,95.587,,,,,,,0.0000,,,,,0.0760,0.0803,0.1105,0.2935,6.5000,-28.8820,0.5000,29.6955,,,,,,,,,,,,,,,,,,,,
14.066,16.324,TAKEOFF,pronav,0,,,,,,,95.401,,,,,,,0.0000,,,,,0.0960,0.0715,0.1240,0.3097,6.5000,-28.8820,0.5000,29.7105,,,,,,,,,,,,,,,,,,,,
14.267,16.408,TAKEOFF,pronav,0,,,,,,,95.356,,,,,,,0.0000,,,,,0.1100,0.0641,0.1343,0.3250,6.5000,-28.8820,0.5000,29.7220,,,,,,,,,,,,,,,,,,,,
14.468,16.536,TAKEOFF,pronav,0,,,,,,,95.373,,,,,,,0.0000,,,,,0.1340,0.0565,0.1440,0.3443,6.5000,-28.8820,0.5000,29.7330,,,,,,,,,,,,,,,,,,,,
14.669,16.648,TAKEOFF,pronav,0,,,,,,,95.432,,,,,,,0.0000,,,,,0.1590,0.0508,0.1501,0.3627,6.5000,-28.8820,0.5000,29.7401,,,,,,,,,,,,,,,,,,,,
14.871,16.768,TAKEOFF,pronav,0,,,,,,,95.516,,,,,,,0.0000,,,,,0.1840,0.0465,0.1533,0.3816,6.5000,-28.8820,0.5000,29.7441,,,,,,,,,,,,,,,,,,,,
15.073,16.864,TAKEOFF,pronav,0,,,,,,,95.587,,,,,,,0.0000,,,,,0.2040,0.0442,0.1536,0.3976,6.5000,-28.8820,0.5000,29.7449,,,,,,,,,,,,,,,,,,,,
15.274,16.988,TAKEOFF,pronav,0,,,,,,,95.671,,,,,,,0.0000,,,,,0.2290,0.0431,0.1515,0.4152,6.5000,-28.8820,0.5000,29.7429,,,,,,,,,,,,,,,,,,,,
15.475,17.096,TAKEOFF,pronav,0,,,,,,,95.747,,,,,,,0.0000,,,,,0.2500,0.0435,0.1465,0.4333,6.5000,-28.8820,0.5000,29.7379,,,,,,,,,,,,,,,,,,,,
15.676,17.228,TAKEOFF,pronav,0,,,,,,,95.826,,,,,,,0.0000,,,,,0.2750,0.0457,0.1383,0.4523,6.5000,-28.8820,0.5000,29.7294,,,,,,,,,,,,,,,,,,,,
15.877,17.328,TAKEOFF,pronav,0,,,,,,,95.896,,,,,,,0.0000,,,,,0.2920,0.0485,0.1307,0.4655,6.5000,-28.8820,0.5000,29.7213,,,,,,,,,,,,,,,,,,,,
16.078,17.428,TAKEOFF,pronav,0,,,,,,,95.943,,,,,,,0.0000,,,,,0.3030,0.0520,0.1224,0.4737,6.5000,-28.8820,0.5000,29.7125,,,,,,,,,,,,,,,,,,,,
16.278,17.552,TAKEOFF,pronav,0,,,,,,,95.961,,,,,,,0.0000,,,,,0.3040,0.0577,0.1102,0.4716,6.5000,-28.8820,0.5000,29.6994,,,,,,,,,,,,,,,,,,,,
16.479,17.664,TAKEOFF,pronav,0,,,,,,,95.923,,,,,,,0.0000,,,,,0.2910,0.0633,0.0994,0.4613,6.5000,-28.8820,0.5000,29.6876,,,,,,,,,,,,,,,,,,,,
16.679,17.788,TAKEOFF,pronav,0,,,,,,,95.830,,,,,,,0.0000,,,,,0.2770,0.0698,0.0877,0.4510,6.5000,-28.8820,0.5000,29.6747,,,,,,,,,,,,,,,,,,,,
16.882,17.888,TAKEOFF,pronav,0,,,,,,,95.740,,,,,,,0.0000,,,,,0.2710,0.0756,0.0780,0.4473,6.5000,-28.8820,0.5000,29.6640,,,,,,,,,,,,,,,,,,,,
17.083,18.008,TAKEOFF,pronav,0,,,,,,,95.673,,,,,,,0.0000,,,,,0.2710,0.0822,0.0675,0.4481,6.5000,-28.8820,0.5000,29.6524,,,,,,,,,,,,,,,,,,,,
17.284,18.120,TAKEOFF,pronav,0,,,,,,,95.630,,,,,,,0.0000,,,,,0.2740,0.0892,0.0568,0.4528,6.5000,-28.8820,0.5000,29.6404,,,,,,,,,,,,,,,,,,,,
17.486,18.252,TAKEOFF,pronav,0,,,,,,,95.612,,,,,,,0.0000,,,,,0.2840,0.0964,0.0458,0.4606,6.5000,-28.8820,0.5000,29.6281,,,,,,,,,,,,,,,,,,,,
17.688,18.372,TAKEOFF,pronav,0,,,,,,,95.613,,,,,,,0.0000,,,,,0.2920,0.1020,0.0372,0.4682,6.5000,-28.8820,0.5000,29.6185,,,,,,,,,,,,,,,,,,,,
17.888,18.452,TAKEOFF,pronav,0,,,,,,,95.611,,,,,,,0.0000,,,,,0.2980,0.1062,0.0305,0.4752,6.5000,-28.8820,0.5000,29.6110,,,,,,,,,,,,,,,,,,,,
18.091,18.580,TAKEOFF,pronav,0,,,,,,,95.594,,,,,,,0.0000,,,,,0.3060,0.1108,0.0228,0.4842,6.5000,-28.8820,0.5000,29.6025,,,,,,,,,,,,,,,,,,,,
18.293,18.704,TAKEOFF,pronav,0,,,,,,,95.562,,,,,,,0.0000,,,,,0.3150,0.1143,0.0164,0.4928,6.5000,-28.8820,0.5000,29.5955,,,,,,,,,,,,,,,,,,,,
18.495,18.812,TAKEOFF,pronav,0,,,,,,,95.530,,,,,,,0.0000,,,,,0.3210,0.1172,0.0103,0.5021,6.5000,-28.8820,0.5000,29.5889,,,,,,,,,,,,,,,,,,,,
18.697,18.928,TAKEOFF,pronav,0,,,,,,,95.502,,,,,,,0.0000,,,,,0.3280,0.1191,0.0052,0.5110,6.5000,-28.8820,0.5000,29.5836,,,,,,,,,,,,,,,,,,,,
18.898,19.024,TAKEOFF,pronav,0,,,,,,,95.487,,,,,,,0.0000,,,,,0.3330,0.1201,0.0011,0.5191,6.5000,-28.8820,0.5000,29.5793,,,,,,,,,,,,,,,,,,,,
19.101,19.144,TAKEOFF,pronav,0,,,,,,,95.473,,,,,,,0.0000,,,,,0.3410,0.1206,-0.0033,0.5286,6.5000,-28.8820,0.5000,29.5749,,,,,,,,,,,,,,,,,,,,
19.302,19.264,TAKEOFF,pronav,0,,,,,,,95.459,,,,,,,0.0000,,,,,0.3480,0.1201,-0.0079,0.5395,6.5000,-28.8820,0.5000,29.5706,,,,,,,,,,,,,,,,,,,,
19.503,19.372,TAKEOFF,pronav,0,,,,,,,95.444,,,,,,,0.0000,,,,,0.3560,0.1192,-0.0112,0.5477,6.5000,-28.8820,0.5000,29.5676,,,,,,,,,,,,,,,,,,,,
19.705,19.472,TAKEOFF,pronav,0,,,,,,,95.433,,,,,,,0.0000,,,,,0.3630,0.1177,-0.0144,0.5562,6.5000,-28.8820,0.5000,29.5648,,,,,,,,,,,,,,,,,,,,
19.907,19.580,TAKEOFF,pronav,0,,,,,,,95.424,,,,,,,0.0000,,,,,0.3710,0.1157,-0.0175,0.5648,6.5000,-28.8820,0.5000,29.5622,,,,,,,,,,,,,,,,,,,,
20.109,19.704,TAKEOFF,pronav,0,,,,,,,95.414,,,,,,,0.0000,,,,,0.3820,0.1129,-0.0204,0.5739,6.5000,-28.8820,0.5000,29.5599,,,,,,,,,,,,,,,,,,,,
20.310,19.824,TAKEOFF,pronav,0,,,,,,,95.395,,,,,,,0.0000,,,,,0.3910,0.1101,-0.0228,0.5819,6.5000,-28.8820,0.5000,29.5583,,,,,,,,,,,,,,,,,,,,
20.511,19.936,TAKEOFF,pronav,0,,,,,,,95.353,,,,,,,0.0000,,,,,0.3980,0.1068,-0.0247,0.5897,6.5000,-28.8820,0.5000,29.5572,,,,,,,,,,,,,,,,,,,,
20.713,20.032,TAKEOFF,pronav,0,,,,,,,95.304,,,,,,,0.0000,,,,,0.4040,0.1039,-0.0259,0.5960,6.5000,-28.8820,0.5000,29.5566,,,,,,,,,,,,,,,,,,,,
20.728,20.052,CUE_WAIT,pronav,0,,,,,,,95.300,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,95.3004,0.4060,0.1036,-0.0260,0.5967,6.5000,-28.8820,0.5000,29.5566,,,,0,,,,,,,,,,,,,,,,
20.781,20.084,CUE_WAIT,pronav,0,,,,,,,95.282,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,95.2824,0.4070,0.1025,-0.0263,0.5988,6.5000,-28.8820,0.5000,29.5565,,,,0,,,,,,,,,,,,,,,,
20.832,20.108,CUE_WAIT,pronav,0,,,,,,,95.272,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,95.2724,0.4090,0.1016,-0.0265,0.6007,6.5000,-28.8820,0.5000,29.5565,,,,0,,,,,,,,,,,,,,,,
20.884,20.132,CUE_WAIT,pronav,0,,,,,,,95.257,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0900,95.2567,0.4100,0.1010,-0.0267,0.6019,6.5000,-28.8820,0.5000,29.5565,,,,0,,,,,,,,,,,,,,,,
20.934,20.164,CUE_WAIT,pronav,0,,,,,,,95.243,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,95.2426,0.4130,0.1001,-0.0268,0.6037,6.5000,-28.8820,0.5000,29.5565,,,,0,,,,,,,,,,,,,,,,
20.986,20.200,CUE_WAIT,pronav,0,,,,,,,95.222,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,95.2219,0.4140,0.0992,-0.0270,0.6054,6.5000,-28.8820,0.5000,29.5566,,,,0,,,,,,,,,,,,,,,,
21.042,20.232,CUE_WAIT,pronav,0,,,,,,,95.208,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,95.2078,0.4150,0.0982,-0.0271,0.6074,6.5000,-28.8820,0.5000,29.5567,,,,0,,,,,,,,,,,,,,,,
21.094,20.264,CUE_WAIT,pronav,0,,,,,,,95.195,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,167.3431,0.4170,0.0974,-0.0272,0.6091,6.5000,-28.8820,0.5000,29.5568,-29.3180,6.5571,0.7836,1,-29.3180,6.5571,-0.3442,-0.5625,0.1320,,,,,,,,,,,
21.142,20.296,CUE_WAIT,pronav,0,,,,,,,95.180,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,167.3986,0.4180,0.0965,-0.0273,0.6107,6.5000,-28.8820,0.5000,29.5570,,,,0,-29.3352,6.5290,-0.3442,-0.5625,,,,,,,,,,,,
21.193,20.328,CUE_WAIT,pronav,0,,,,,,,95.202,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,167.4549,0.4200,0.0957,-0.0275,0.6125,6.5000,-28.8820,0.5000,29.5569,,,,0,-29.3524,6.5008,-0.3442,-0.5625,,,,,,,,,,,,
21.246,20.340,CUE_WAIT,pronav,0,,,,,,,95.246,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,167.5144,0.4200,0.0954,-0.0277,0.6137,6.5000,-28.8820,0.5000,29.5568,,,,0,-29.3697,6.4727,-0.3442,-0.5625,,,,,,,,,,,,
21.299,20.364,CUE_WAIT,pronav,0,,,,,,,95.481,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,167.5707,0.4220,0.0950,-0.0282,0.6153,6.5000,-28.8820,0.5000,29.5564,,,,0,-29.3869,6.4446,-0.3442,-0.5625,,,,,,,,,,,,
21.350,20.396,CUE_WAIT,pronav,0,,,,,,,96.031,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0770,167.4235,0.4230,0.0946,-0.0296,0.6177,6.5000,-28.8820,0.5000,29.5551,-29.3072,6.5768,0.7697,1,-29.3459,6.5127,-0.6025,0.4879,0.1560,,,,,,,,,,,
21.402,20.428,CUE_WAIT,pronav,0,,,,,,,96.773,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0750,167.3874,0.4250,0.0943,-0.0317,0.6193,6.5000,-28.8820,0.5000,29.5532,,,,0,-29.3760,6.5371,-0.6025,0.4879,,,,,,,,,,,,
21.452,20.460,CUE_WAIT,pronav,0,,,,,,,97.913,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0740,167.3516,0.4260,0.0942,-0.0345,0.6199,6.5000,-28.8820,0.5000,29.5504,,,,0,-29.4062,6.5615,-0.6025,0.4879,,,,,,,,,,,,
21.503,20.492,CUE_WAIT,pronav,0,,,,,,,99.163,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0740,167.3154,0.4260,0.0942,-0.0386,0.6193,6.5000,-28.8820,0.5000,29.5464,,,,0,-29.4363,6.5859,-0.6025,0.4879,,,,,,,,,,,,
21.553,20.496,CUE_WAIT,pronav,0,,,,,,,99.769,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0740,167.3098,0.4260,0.0942,-0.0386,0.6193,6.5000,-28.8820,0.5000,29.5464,-29.2214,6.5308,0.7985,1,-29.3194,6.5626,0.3053,1.1476,0.1560,,,,,,,,,,,
21.604,20.528,CUE_WAIT,pronav,0,,,,,,,101.345,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0760,167.1939,0.4240,0.0943,-0.0431,0.6177,6.5000,-28.8820,0.5000,29.5420,,,,0,-29.3041,6.6200,0.3053,1.1476,,,,,,,,,,,,
21.654,20.560,CUE_WAIT,pronav,0,,,,,,,103.988,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,167.0782,0.4220,0.0945,-0.0484,0.6154,6.5000,-28.8820,0.5000,29.5368,,,,0,-29.2888,6.6774,0.3053,1.1476,,,,,,,,,,,,
21.705,20.584,CUE_WAIT,pronav,0,,,,,,,105.478,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0800,166.9648,0.4200,0.0945,-0.0545,0.6122,6.5000,-28.8820,0.5000,29.5308,,,,0,-29.2736,6.7347,0.3053,1.1476,,,,,,,,,,,,
21.757,20.608,CUE_WAIT,pronav,0,,,,,,,107.079,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0860,166.8493,0.4140,0.0945,-0.0579,0.6103,6.5000,-28.8820,0.5000,29.5275,,,,0,-29.2583,6.7921,0.3053,1.1476,,,,,,,,,,,,
21.809,20.628,CUE_WAIT,pronav,0,,,,,,,108.789,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,166.7340,0.4120,0.0943,-0.0624,0.6077,6.5000,-28.8820,0.5000,29.5231,,,,0,-29.2431,6.8495,0.3053,1.1476,,,,,,,,,,,,
21.859,20.628,CUE_WAIT,pronav,0,,,,,,,108.789,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0880,166.6205,0.4120,0.0943,-0.0624,0.6077,6.5000,-28.8820,0.5000,29.5231,,,,0,-29.2278,6.9069,0.3053,1.1476,,,,,,,,,,,,
