run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,4.470,-8.963,91422,0.6850,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071118Z.csv,pronav_4.470,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T071101Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T071101Z.log,line,standard,601392
1,pronav,0.000,-4.470,8.427,279502,1.7040,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071209Z.csv,pronav_4.470,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T071152Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T071152Z.log,line,standard,978171
2,pronav,0.000,4.470,-8.797,944976,0.7250,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071259Z.csv,pronav_4.470,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T071242Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T071242Z.log,line,standard,478640
3,pronav,0.000,-4.470,8.744,397541,0.8880,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071351Z.csv,pronav_4.470,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T071334Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T071334Z.log,line,standard,199622
4,pronav,0.000,4.470,-7.511,348335,0.8370,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071442Z.csv,pronav_4.470,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T071424Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T071424Z.log,line,standard,917239
5,pronav,0.000,-4.470,7.142,54423,1.4520,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071534Z.csv,pronav_4.470,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T071517Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T071517Z.log,line,standard,222819
6,pronav,0.000,4.470,-8.641,353598,0.8340,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071627Z.csv,pronav_4.470,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T071609Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T071609Z.log,line,standard,364784
7,pronav,0.000,-4.470,7.803,735776,0.5670,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T071721Z.csv,pronav_4.470,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T071703Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T071703Z.log,line,standard,368635
