run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-29.392,487905,2.1140,0,0,,,14.64,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T185939Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T185922Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T185922Z.log,weave,standard,603714
1,pronav,0.000,-12.000,30.015,663441,0.7760,1,1,9.757,23.985,12.59,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190057Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T190040Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T190040Z.log,weave,standard,462904
2,pronav,0.000,12.000,-29.292,481783,2.0100,0,1,2.605,24.728,13.10,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190200Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T190143Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T190143Z.log,weave,standard,202273
3,pronav,0.000,-12.000,29.917,540902,2.7570,1,1,9.048,26.344,23.02,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190302Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T190244Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T190244Z.log,weave,standard,794509
4,pronav,0.000,12.000,-28.445,776068,1.8270,0,0,,,13.45,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190434Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T190417Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T190417Z.log,weave,standard,275996
5,pronav,0.000,-12.000,29.268,852961,0.8060,0,1,8.026,24.379,22.12,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190552Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T190534Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T190534Z.log,weave,standard,367616
6,pronav,0.000,12.000,-28.446,991733,2.0740,0,0,,,13.45,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190700Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T190642Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T190642Z.log,weave,standard,993180
7,pronav,0.000,-12.000,30.215,235748,1.7200,0,1,6.548,26.368,13.18,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190819Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T190801Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T190801Z.log,weave,standard,276199
8,pronav,0.000,12.000,-28.398,610811,1.8890,1,1,2.526,26.093,12.94,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T190923Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260710T190905Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260710T190905Z.log,weave,standard,120210
9,pronav,0.000,-12.000,29.055,825051,1.2060,0,1,9.210,26.365,14.85,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191029Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260710T191012Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260710T191012Z.log,weave,standard,943180
10,pronav,0.000,12.000,-29.118,657715,1.7950,1,1,6.725,27.503,13.09,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191132Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260710T191114Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260710T191114Z.log,weave,standard,59208
11,pronav,0.000,-12.000,28.341,465748,1.2360,0,1,7.656,26.347,22.62,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191241Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260710T191223Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260710T191223Z.log,weave,standard,239698
12,pronav,0.000,12.000,-29.111,870848,1.6910,1,1,2.501,26.918,15.55,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191344Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260710T191327Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260710T191327Z.log,weave,standard,43063
13,pronav,0.000,-12.000,27.995,52249,1.5530,1,1,6.817,26.246,19.88,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191451Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260710T191434Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260710T191434Z.log,weave,standard,341587
14,pronav,0.000,12.000,-28.500,771683,1.9880,0,0,,,13.10,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191558Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260710T191540Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260710T191540Z.log,weave,standard,119820
15,pronav,0.000,-12.000,30.246,621793,0.9460,1,1,7.899,26.485,23.20,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T191716Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260710T191658Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260710T191658Z.log,weave,standard,424520
