run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,2.4760,1,1,9.570,23.276,16.05,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201252Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T201234Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T201234Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,2.7440,0,1,8.580,23.630,22.59,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201356Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T201339Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T201339Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,2.5560,0,0,,,15.43,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201456Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T201438Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T201438Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,4.7800,0,0,,,24.41,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201610Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T201552Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T201552Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.4560,0,1,6.548,23.979,17.16,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201727Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T201709Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T201709Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,4.3030,0,1,9.757,23.564,24.95,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201829Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T201812Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T201812Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,2.4980,1,1,3.385,24.308,17.87,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T201936Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T201919Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T201919Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,2.6240,1,1,8.886,24.510,20.18,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T202040Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T202022Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T202022Z.log,weave,standard,325326
