t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
18.848,19.724,TAKEOFF,pronav,0,,,,,,,96.387,,,,,,,0.0000,,,,,0.2500,0.0818,0.0818,0.4727,6.5000,-30.7110,0.5000,31.4546,,,,,,,,,,,,,,,,,,,,
19.051,19.836,TAKEOFF,pronav,0,,,,,,,96.417,,,,,,,0.0000,,,,,0.2560,0.0852,0.0825,0.4804,6.5000,-30.7110,0.5000,31.4546,,,,,,,,,,,,,,,,,,,,
19.253,19.936,TAKEOFF,pronav,0,,,,,,,96.443,,,,,,,0.0000,,,,,0.2630,0.0877,0.0823,0.4875,6.5000,-30.7110,0.5000,31.4539,,,,,,,,,,,,,,,,,,,,
19.454,20.068,TAKEOFF,pronav,0,,,,,,,96.479,,,,,,,0.0000,,,,,0.2730,0.0906,0.0809,0.4972,6.5000,-30.7110,0.5000,31.4519,,,,,,,,,,,,,,,,,,,,
19.655,20.184,TAKEOFF,pronav,0,,,,,,,96.511,,,,,,,0.0000,,,,,0.2810,0.0928,0.0789,0.5055,6.5000,-30.7110,0.5000,31.4495,,,,,,,,,,,,,,,,,,,,
19.857,20.300,TAKEOFF,pronav,0,,,,,,,96.524,,,,,,,0.0000,,,,,0.2880,0.0951,0.0756,0.5153,6.5000,-30.7110,0.5000,31.4458,,,,,,,,,,,,,,,,,,,,
20.058,20.396,TAKEOFF,pronav,0,,,,,,,96.519,,,,,,,0.0000,,,,,0.2930,0.0967,0.0730,0.5218,6.5000,-30.7110,0.5000,31.4429,,,,,,,,,,,,,,,,,,,,
20.264,20.528,TAKEOFF,pronav,0,,,,,,,96.497,,,,,,,0.0000,,,,,0.3020,0.0990,0.0687,0.5315,6.5000,-30.7110,0.5000,31.4382,,,,,,,,,,,,,,,,,,,,
20.465,20.660,TAKEOFF,pronav,0,,,,,,,96.479,,,,,,,0.0000,,,,,0.3090,0.1014,0.0640,0.5411,6.5000,-30.7110,0.5000,31.4332,,,,,,,,,,,,,,,,,,,,
20.666,20.776,TAKEOFF,pronav,0,,,,,,,96.468,,,,,,,0.0000,,,,,0.3160,0.1034,0.0599,0.5491,6.5000,-30.7110,0.5000,31.4287,,,,,,,,,,,,,,,,,,,,
20.867,20.880,TAKEOFF,pronav,0,,,,,,,96.456,,,,,,,0.0000,,,,,0.3220,0.1051,0.0561,0.5562,6.5000,-30.7110,0.5000,31.4247,,,,,,,,,,,,,,,,,,,,
21.069,20.992,TAKEOFF,pronav,0,,,,,,,96.440,,,,,,,0.0000,,,,,0.3280,0.1071,0.0517,0.5642,6.5000,-30.7110,0.5000,31.4200,,,,,,,,,,,,,,,,,,,,
21.270,21.124,TAKEOFF,pronav,0,,,,,,,96.403,,,,,,,0.0000,,,,,0.3370,0.1093,0.0467,0.5731,6.5000,-30.7110,0.5000,31.4147,,,,,,,,,,,,,,,,,,,,
21.471,21.244,TAKEOFF,pronav,0,,,,,,,96.369,,,,,,,0.0000,,,,,0.3450,0.1112,0.0417,0.5818,6.5000,-30.7110,0.5000,31.4094,,,,,,,,,,,,,,,,,,,,
21.672,21.352,TAKEOFF,pronav,0,,,,,,,96.352,,,,,,,0.0000,,,,,0.3520,0.1125,0.0381,0.5880,6.5000,-30.7110,0.5000,31.4056,,,,,,,,,,,,,,,,,,,,
21.874,21.468,TAKEOFF,pronav,0,,,,,,,96.338,,,,,,,0.0000,,,,,0.3600,0.1137,0.0341,0.5946,6.5000,-30.7110,0.5000,31.4015,,,,,,,,,,,,,,,,,,,,
22.074,21.584,TAKEOFF,pronav,0,,,,,,,96.333,,,,,,,0.0000,,,,,0.3680,0.1148,0.0301,0.6011,6.5000,-30.7110,0.5000,31.3974,,,,,,,,,,,,,,,,,,,,
22.281,21.716,TAKEOFF,pronav,0,,,,,,,96.323,,,,,,,0.0000,,,,,0.3740,0.1155,0.0261,0.6076,6.5000,-30.7110,0.5000,31.3933,,,,,,,,,,,,,,,,,,,,
22.482,21.804,TAKEOFF,pronav,0,,,,,,,96.313,,,,,,,0.0000,,,,,0.3780,0.1158,0.0238,0.6112,6.5000,-30.7110,0.5000,31.3911,,,,,,,,,,,,,,,,,,,,
22.686,21.916,TAKEOFF,pronav,0,,,,,,,96.297,,,,,,,0.0000,,,,,0.3840,0.1160,0.0209,0.6160,6.5000,-30.7110,0.5000,31.3882,,,,,,,,,,,,,,,,,,,,
22.888,22.048,TAKEOFF,pronav,0,,,,,,,96.289,,,,,,,0.0000,,,,,0.3890,0.1161,0.0181,0.6211,6.5000,-30.7110,0.5000,31.3855,,,,,,,,,,,,,,,,,,,,
23.088,22.168,TAKEOFF,pronav,0,,,,,,,96.290,,,,,,,0.0000,,,,,0.3920,0.1160,0.0161,0.6259,6.5000,-30.7110,0.5000,31.3835,,,,,,,,,,,,,,,,,,,,
23.289,22.276,TAKEOFF,pronav,0,,,,,,,96.300,,,,,,,0.0000,,,,,0.3950,0.1158,0.0150,0.6294,6.5000,-30.7110,0.5000,31.3825,,,,,,,,,,,,,,,,,,,,
23.490,22.376,TAKEOFF,pronav,0,,,,,,,96.306,,,,,,,0.0000,,,,,0.3990,0.1156,0.0143,0.6329,6.5000,-30.7110,0.5000,31.3818,,,,,,,,,,,,,,,,,,,,
23.691,22.508,TAKEOFF,pronav,0,,,,,,,96.301,,,,,,,0.0000,,,,,0.4030,0.1152,0.0139,0.6373,6.5000,-30.7110,0.5000,31.3816,,,,,,,,,,,,,,,,,,,,
23.718,22.516,CUE_WAIT,pronav,0,,,,,,,96.301,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,96.3014,0.4030,0.1152,0.0139,0.6377,6.5000,-30.7110,0.5000,31.3816,,,,0,,,,,,,,,,,,,,,,
23.769,22.540,CUE_WAIT,pronav,0,,,,,,,96.297,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0960,96.2975,0.4040,0.1151,0.0139,0.6384,6.5000,-30.7110,0.5000,31.3816,,,,0,,,,,,,,,,,,,,,,
23.824,22.576,CUE_WAIT,pronav,0,,,,,,,96.293,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,96.2928,0.4050,0.1150,0.0140,0.6394,6.5000,-30.7110,0.5000,31.3817,,,,0,,,,,,,,,,,,,,,,
23.875,22.608,CUE_WAIT,pronav,0,,,,,,,96.290,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0940,96.2897,0.4060,0.1149,0.0141,0.6407,6.5000,-30.7110,0.5000,31.3818,,,,0,,,,,,,,,,,,,,,,
23.927,22.640,CUE_WAIT,pronav,0,,,,,,,96.287,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.2875,0.4070,0.1147,0.0141,0.6421,6.5000,-30.7110,0.5000,31.3819,,,,0,,,,,,,,,,,,,,,,
23.978,22.672,CUE_WAIT,pronav,0,,,,,,,96.286,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0920,96.2858,0.4080,0.1146,0.0143,0.6436,6.5000,-30.7110,0.5000,31.3821,,,,0,,,,,,,,,,,,,,,,
24.027,22.700,CUE_WAIT,pronav,0,,,,,,,96.286,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,96.2857,0.4090,0.1145,0.0144,0.6452,6.5000,-30.7110,0.5000,31.3823,,,,0,,,,,,,,,,,,,,,,
24.077,22.732,CUE_WAIT,pronav,0,,,,,,,96.288,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,96.2877,0.4110,0.1143,0.0146,0.6470,6.5000,-30.7110,0.5000,31.3825,,,,0,,,,,,,,,,,,,,,,
24.127,22.756,CUE_WAIT,pronav,0,,,,,,,96.292,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,168.3817,0.4110,0.1142,0.0146,0.6479,6.5000,-30.7110,0.5000,31.3826,-31.1482,6.3962,0.7249,1,-31.1482,6.3962,0.4368,0.5647,0.1720,,,,,,,,,,,
24.184,22.772,CUE_WAIT,pronav,0,,,,,,,96.293,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,168.3239,0.4130,0.1141,0.0148,0.6491,6.5000,-30.7110,0.5000,31.3827,,,,0,-31.1263,6.4244,0.4368,0.5647,,,,,,,,,,,,
24.231,22.804,CUE_WAIT,pronav,0,,,,,,,96.310,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,168.2665,0.4150,0.1140,0.0149,0.6510,6.5000,-30.7110,0.5000,31.3829,,,,0,-31.1045,6.4526,0.4368,0.5647,,,,,,,,,,,,
24.281,22.816,CUE_WAIT,pronav,0,,,,,,,96.340,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0850,168.2092,0.4150,0.1139,0.0149,0.6518,6.5000,-30.7110,0.5000,31.3829,,,,0,-31.0827,6.4809,0.4368,0.5647,,,,,,,,,,,,
24.331,22.852,CUE_WAIT,pronav,0,,,,,,,96.525,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0830,168.1519,0.4170,0.1139,0.0146,0.6547,6.5000,-30.7110,0.5000,31.3827,,,,0,-31.0608,6.5091,0.4368,0.5647,,,,,,,,,,,,
24.383,22.880,CUE_WAIT,pronav,0,,,,,,,97.004,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,168.3771,0.4180,0.1140,0.0137,0.6576,6.5000,-30.7110,0.5000,31.3818,-31.1511,6.2944,0.6886,1,-31.1062,6.3916,0.3700,0.1245,0.1920,,,,,,,,,,,
24.441,22.904,CUE_WAIT,pronav,0,,,,,,,97.683,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0790,168.3593,0.4210,0.1141,0.0128,0.6591,6.5000,-30.7110,0.5000,31.3809,,,,0,-31.0878,6.3978,0.3700,0.1245,,,,,,,,,,,,
24.493,22.944,CUE_WAIT,pronav,0,,,,,,,98.749,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,168.4213,0.4220,0.1146,0.0098,0.6610,6.5000,-30.7110,0.5000,31.3778,-31.0654,6.3289,0.6914,1,-31.0670,6.3589,-0.5729,0.1845,0.1520,,,,,,,,,,,
