run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,2.8960,1,1,0.568,29.006,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T103319Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T103301Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T103301Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,0.4900,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T103439Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T103421Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T103421Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,2.3420,1,1,0.570,27.816,0.57,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T103602Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T103544Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T103544Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,1.3340,1,1,9.817,27.632,10.06,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T103741Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T103723Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T103723Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.1500,1,1,0.840,26.649,0.89,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T103850Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T103832Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T103832Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,0.8820,0,0,,,13.17,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104003Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T103945Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T103945Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,3.0660,1,1,0.571,28.777,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104241Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T104224Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T104224Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,0.5320,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104422Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T104404Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T104404Z.log,weave,standard,325326
8,pronav,0.000,12.000,-30.720,208497,2.3340,1,1,0.949,27.728,0.89,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104543Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260710T104525Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260710T104525Z.log,weave,standard,343059
9,pronav,0.000,-12.000,29.948,735393,0.5290,1,1,8.851,27.676,9.05,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104711Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260710T104654Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260710T104654Z.log,weave,standard,435173
10,pronav,0.000,12.000,-29.165,231149,1.9670,0,1,7.499,24.612,7.50,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104819Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260710T104802Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260710T104802Z.log,weave,standard,728420
11,pronav,0.000,-12.000,29.148,291705,0.4470,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T104923Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260710T104905Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260710T104905Z.log,weave,standard,544317
12,pronav,0.000,12.000,-28.372,6815,2.7870,1,1,0.593,29.597,7.94,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T105039Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260710T105022Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260710T105022Z.log,weave,standard,91499
13,pronav,0.000,-12.000,30.076,167415,0.5970,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T105219Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260710T105201Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260710T105201Z.log,weave,standard,289338
14,pronav,0.000,12.000,-28.706,356779,2.7040,1,1,0.901,24.278,0.90,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T105339Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260710T105321Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260710T105321Z.log,weave,standard,118488
15,pronav,0.000,-12.000,28.634,225773,0.9580,1,1,9.642,29.339,10.19,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T105453Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260710T105436Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260710T105436Z.log,weave,standard,377930
