run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-16.155,467242,1.3960,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081108Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T081050Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T081050Z.log,line,standard,860787
1,pronav,0.000,-9.000,16.819,603465,1.1060,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081209Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T081152Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T081152Z.log,line,standard,130514
2,pronav,0.000,9.000,-16.033,352473,1.4770,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081304Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T081247Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T081247Z.log,line,standard,881410
3,pronav,0.000,-9.000,15.456,41920,0.4640,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081404Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T081348Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T081348Z.log,line,standard,562903
4,pronav,0.000,9.000,-14.075,956567,1.3300,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081458Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T081441Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T081441Z.log,line,standard,109436
5,pronav,0.000,-9.000,15.847,573865,1.5120,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081628Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T081610Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T081610Z.log,line,standard,821422
6,pronav,0.000,9.000,-15.674,303004,1.4460,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081731Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T081713Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T081713Z.log,line,standard,318522
7,pronav,0.000,-9.000,16.473,126716,1.5520,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T081836Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T081819Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T081819Z.log,line,standard,170613
