t,t_sim,phase,law,detected,meas_x,meas_y,meas_z,meas_range,meas_conf,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,ext_x,ext_y,ext_z,ext_fresh,tgt_n_hat,tgt_e_hat,tgt_vn_hat,tgt_ve_hat,ext_age_s,cue_stale,coast_phase,ekf_dn_hat,ekf_de_hat,ekf_dvn_hat,ekf_dve_hat,ekf_p_diag0,ekf_p_diag1,ekf_p_diag2,ekf_p_diag3,meas_source
7.560,13.068,TAKEOFF,pronav,0,,,,,,,96.553,,,,,,,0.0000,,,,,-0.0040,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
7.762,13.184,TAKEOFF,pronav,0,,,,,,,96.554,,,,,,,0.0000,,,,,-0.0070,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
7.963,13.308,TAKEOFF,pronav,0,,,,,,,96.556,,,,,,,0.0000,,,,,-0.0100,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
8.163,13.420,TAKEOFF,pronav,0,,,,,,,96.558,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
8.366,13.536,TAKEOFF,pronav,0,,,,,,,96.553,,,,,,,0.0000,,,,,-0.0160,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
8.569,13.664,TAKEOFF,pronav,0,,,,,,,96.547,,,,,,,0.0000,,,,,-0.0180,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
8.771,13.796,TAKEOFF,pronav,0,,,,,,,96.543,,,,,,,0.0000,,,,,-0.0190,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
8.974,13.896,TAKEOFF,pronav,0,,,,,,,96.544,,,,,,,0.0000,,,,,-0.0190,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
9.174,14.028,TAKEOFF,pronav,0,,,,,,,96.553,,,,,,,0.0000,,,,,-0.0180,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
9.375,14.148,TAKEOFF,pronav,0,,,,,,,96.567,,,,,,,0.0000,,,,,-0.0170,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
9.576,14.264,TAKEOFF,pronav,0,,,,,,,96.577,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
9.780,14.392,TAKEOFF,pronav,0,,,,,,,96.583,,,,,,,0.0000,,,,,-0.0100,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
9.982,14.488,TAKEOFF,pronav,0,,,,,,,96.585,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
10.182,14.616,TAKEOFF,pronav,0,,,,,,,96.584,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
10.383,14.736,TAKEOFF,pronav,0,,,,,,,96.584,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
10.584,14.852,TAKEOFF,pronav,0,,,,,,,96.582,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
10.785,14.952,TAKEOFF,pronav,0,,,,,,,96.582,,,,,,,0.0000,,,,,0.0030,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
10.986,15.076,TAKEOFF,pronav,0,,,,,,,96.585,,,,,,,0.0000,,,,,0.0050,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
11.187,15.196,TAKEOFF,pronav,0,,,,,,,96.588,,,,,,,0.0000,,,,,0.0060,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
11.388,15.316,TAKEOFF,pronav,0,,,,,,,96.589,,,,,,,0.0000,,,,,0.0070,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
11.588,15.444,TAKEOFF,pronav,0,,,,,,,96.584,,,,,,,0.0000,,,,,0.0090,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
11.790,15.536,TAKEOFF,pronav,0,,,,,,,96.578,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
11.991,15.656,TAKEOFF,pronav,0,,,,,,,96.571,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
12.193,15.776,TAKEOFF,pronav,0,,,,,,,96.568,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
12.393,15.908,TAKEOFF,pronav,0,,,,,,,96.565,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
12.594,16.032,TAKEOFF,pronav,0,,,,,,,96.560,,,,,,,0.0000,,,,,0.0140,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
12.794,16.120,TAKEOFF,pronav,0,,,,,,,96.556,,,,,,,0.0000,,,,,0.0150,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
12.995,16.240,TAKEOFF,pronav,0,,,,,,,96.549,,,,,,,0.0000,,,,,0.0150,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
13.200,16.372,TAKEOFF,pronav,0,,,,,,,96.546,,,,,,,0.0000,,,,,0.0170,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
13.400,16.504,TAKEOFF,pronav,0,,,,,,,96.544,,,,,,,0.0000,,,,,0.0180,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
13.602,16.600,TAKEOFF,pronav,0,,,,,,,96.545,,,,,,,0.0000,,,,,0.0190,0.1200,0.0300,0.2290,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
13.803,16.712,TAKEOFF,pronav,0,,,,,,,96.545,,,,,,,0.0000,,,,,0.0190,0.1199,0.0301,0.2291,6.5000,28.6340,0.5000,29.3081,,,,,,,,,,,,,,,,,,,,
14.004,16.832,TAKEOFF,pronav,0,,,,,,,96.561,,,,,,,0.0000,,,,,0.0190,0.1194,0.0306,0.2299,6.5000,28.6340,0.5000,29.3077,,,,,,,,,,,,,,,,,,,,
14.205,16.960,TAKEOFF,pronav,0,,,,,,,96.645,,,,,,,0.0000,,,,,0.0220,0.1180,0.0323,0.2322,6.5000,28.6340,0.5000,29.3063,,,,,,,,,,,,,,,,,,,,
14.406,17.076,TAKEOFF,pronav,0,,,,,,,96.753,,,,,,,0.0000,,,,,0.0260,0.1158,0.0352,0.2354,6.5000,28.6340,0.5000,29.3040,,,,,,,,,,,,,,,,,,,,
14.607,17.188,TAKEOFF,pronav,0,,,,,,,96.807,,,,,,,0.0000,,,,,0.0300,0.1115,0.0415,0.2394,6.5000,28.6340,0.5000,29.2986,,,,,,,,,,,,,,,,,,,,
14.809,17.296,TAKEOFF,pronav,0,,,,,,,96.816,,,,,,,0.0000,,,,,0.0360,0.1063,0.0498,0.2438,6.5000,28.6340,0.5000,29.2917,,,,,,,,,,,,,,,,,,,,
15.010,17.416,TAKEOFF,pronav,0,,,,,,,96.785,,,,,,,0.0000,,,,,0.0420,0.0986,0.0627,0.2509,6.5000,28.6340,0.5000,29.2807,,,,,,,,,,,,,,,,,,,,
15.211,17.532,TAKEOFF,pronav,0,,,,,,,96.697,,,,,,,0.0000,,,,,0.0530,0.0879,0.0811,0.2624,6.5000,28.6340,0.5000,29.2650,,,,,,,,,,,,,,,,,,,,
15.416,17.656,TAKEOFF,pronav,0,,,,,,,96.579,,,,,,,0.0000,,,,,0.0690,0.0775,0.0991,0.2752,6.5000,28.6340,0.5000,29.2496,,,,,,,,,,,,,,,,,,,,
15.617,17.756,TAKEOFF,pronav,0,,,,,,,96.517,,,,,,,0.0000,,,,,0.0830,0.0692,0.1135,0.2868,6.5000,28.6340,0.5000,29.2373,,,,,,,,,,,,,,,,,,,,
15.818,17.872,TAKEOFF,pronav,0,,,,,,,96.498,,,,,,,0.0000,,,,,0.0980,0.0598,0.1299,0.3021,6.5000,28.6340,0.5000,29.2232,,,,,,,,,,,,,,,,,,,,
16.020,17.996,TAKEOFF,pronav,0,,,,,,,96.548,,,,,,,0.0000,,,,,0.1200,0.0502,0.1466,0.3207,6.5000,28.6340,0.5000,29.2090,,,,,,,,,,,,,,,,,,,,
16.226,18.120,TAKEOFF,pronav,0,,,,,,,96.609,,,,,,,0.0000,,,,,0.1410,0.0430,0.1593,0.3383,6.5000,28.6340,0.5000,29.1981,,,,,,,,,,,,,,,,,,,,
16.427,18.252,TAKEOFF,pronav,0,,,,,,,96.650,,,,,,,0.0000,,,,,0.1620,0.0368,0.1701,0.3580,6.5000,28.6340,0.5000,29.1888,,,,,,,,,,,,,,,,,,,,
16.627,18.332,TAKEOFF,pronav,0,,,,,,,96.670,,,,,,,0.0000,,,,,0.1770,0.0340,0.1748,0.3693,6.5000,28.6340,0.5000,29.1848,,,,,,,,,,,,,,,,,,,,
16.828,18.448,TAKEOFF,pronav,0,,,,,,,96.701,,,,,,,0.0000,,,,,0.1980,0.0310,0.1800,0.3870,6.5000,28.6340,0.5000,29.1803,,,,,,,,,,,,,,,,,,,,
17.029,18.580,TAKEOFF,pronav,0,,,,,,,96.726,,,,,,,0.0000,,,,,0.2200,0.0295,0.1826,0.4060,6.5000,28.6340,0.5000,29.1780,,,,,,,,,,,,,,,,,,,,
17.229,18.696,TAKEOFF,pronav,0,,,,,,,96.745,,,,,,,0.0000,,,,,0.2390,0.0295,0.1826,0.4218,6.5000,28.6340,0.5000,29.1780,,,,,,,,,,,,,,,,,,,,
17.438,18.812,TAKEOFF,pronav,0,,,,,,,96.758,,,,,,,0.0000,,,,,0.2560,0.0306,0.1806,0.4381,6.5000,28.6340,0.5000,29.1797,,,,,,,,,,,,,,,,,,,,
17.641,18.912,TAKEOFF,pronav,0,,,,,,,96.758,,,,,,,0.0000,,,,,0.2680,0.0323,0.1776,0.4483,6.5000,28.6340,0.5000,29.1822,,,,,,,,,,,,,,,,,,,,
17.843,19.044,TAKEOFF,pronav,0,,,,,,,96.687,,,,,,,0.0000,,,,,0.2700,0.0354,0.1724,0.4493,6.5000,28.6340,0.5000,29.1866,,,,,,,,,,,,,,,,,,,,
18.045,19.172,TAKEOFF,pronav,0,,,,,,,96.608,,,,,,,0.0000,,,,,0.2580,0.0389,0.1661,0.4387,6.5000,28.6340,0.5000,29.1919,,,,,,,,,,,,,,,,,,,,
18.249,19.284,TAKEOFF,pronav,0,,,,,,,96.543,,,,,,,0.0000,,,,,0.2440,0.0423,0.1602,0.4298,6.5000,28.6340,0.5000,29.1970,,,,,,,,,,,,,,,,,,,,
18.452,19.372,TAKEOFF,pronav,0,,,,,,,96.511,,,,,,,0.0000,,,,,0.2390,0.0447,0.1559,0.4267,6.5000,28.6340,0.5000,29.2007,,,,,,,,,,,,,,,,,,,,
18.653,19.504,TAKEOFF,pronav,0,,,,,,,96.475,,,,,,,0.0000,,,,,0.2380,0.0489,0.1485,0.4272,6.5000,28.6340,0.5000,29.2069,,,,,,,,,,,,,,,,,,,,
18.854,19.624,TAKEOFF,pronav,0,,,,,,,96.449,,,,,,,0.0000,,,,,0.2430,0.0522,0.1427,0.4313,6.5000,28.6340,0.5000,29.2119,,,,,,,,,,,,,,,,,,,,
19.056,19.740,TAKEOFF,pronav,0,,,,,,,96.425,,,,,,,0.0000,,,,,0.2500,0.0557,0.1362,0.4385,6.5000,28.6340,0.5000,29.2175,,,,,,,,,,,,,,,,,,,,
19.260,19.868,TAKEOFF,pronav,0,,,,,,,96.385,,,,,,,0.0000,,,,,0.2600,0.0586,0.1306,0.4463,6.5000,28.6340,0.5000,29.2222,,,,,,,,,,,,,,,,,,,,
19.462,19.964,TAKEOFF,pronav,0,,,,,,,96.359,,,,,,,0.0000,,,,,0.2680,0.0606,0.1263,0.4531,6.5000,28.6340,0.5000,29.2260,,,,,,,,,,,,,,,,,,,,
19.664,20.084,TAKEOFF,pronav,0,,,,,,,96.347,,,,,,,0.0000,,,,,0.2760,0.0624,0.1217,0.4609,6.5000,28.6340,0.5000,29.2300,,,,,,,,,,,,,,,,,,,,
19.865,20.200,TAKEOFF,pronav,0,,,,,,,96.322,,,,,,,0.0000,,,,,0.2840,0.0639,0.1172,0.4690,6.5000,28.6340,0.5000,29.2341,,,,,,,,,,,,,,,,,,,,
20.066,20.332,TAKEOFF,pronav,0,,,,,,,96.277,,,,,,,0.0000,,,,,0.2910,0.0650,0.1124,0.4781,6.5000,28.6340,0.5000,29.2385,,,,,,,,,,,,,,,,,,,,
20.276,20.452,TAKEOFF,pronav,0,,,,,,,96.239,,,,,,,0.0000,,,,,0.2970,0.0654,0.1081,0.4867,6.5000,28.6340,0.5000,29.2426,,,,,,,,,,,,,,,,,,,,
20.482,20.552,TAKEOFF,pronav,0,,,,,,,96.220,,,,,,,0.0000,,,,,0.3020,0.0653,0.1046,0.4943,6.5000,28.6340,0.5000,29.2461,,,,,,,,,,,,,,,,,,,,
20.684,20.668,TAKEOFF,pronav,0,,,,,,,96.205,,,,,,,0.0000,,,,,0.3070,0.0648,0.1010,0.5022,6.5000,28.6340,0.5000,29.2497,,,,,,,,,,,,,,,,,,,,
20.888,20.792,TAKEOFF,pronav,0,,,,,,,96.198,,,,,,,0.0000,,,,,0.3130,0.0637,0.0973,0.5107,6.5000,28.6340,0.5000,29.2536,,,,,,,,,,,,,,,,,,,,
21.089,20.924,TAKEOFF,pronav,0,,,,,,,96.196,,,,,,,0.0000,,,,,0.3220,0.0620,0.0934,0.5199,6.5000,28.6340,0.5000,29.2577,,,,,,,,,,,,,,,,,,,,
21.291,21.024,TAKEOFF,pronav,0,,,,,,,96.197,,,,,,,0.0000,,,,,0.3280,0.0603,0.0904,0.5272,6.5000,28.6340,0.5000,29.2610,,,,,,,,,,,,,,,,,,,,
21.492,21.136,TAKEOFF,pronav,0,,,,,,,96.192,,,,,,,0.0000,,,,,0.3360,0.0582,0.0871,0.5348,6.5000,28.6340,0.5000,29.2647,,,,,,,,,,,,,,,,,,,,
21.693,21.256,TAKEOFF,pronav,0,,,,,,,96.180,,,,,,,0.0000,,,,,0.3450,0.0559,0.0837,0.5423,6.5000,28.6340,0.5000,29.2685,,,,,,,,,,,,,,,,,,,,
21.896,21.388,TAKEOFF,pronav,0,,,,,,,96.169,,,,,,,0.0000,,,,,0.3530,0.0534,0.0798,0.5504,6.5000,28.6340,0.5000,29.2729,,,,,,,,,,,,,,,,,,,,
22.096,21.504,TAKEOFF,pronav,0,,,,,,,96.166,,,,,,,0.0000,,,,,0.3610,0.0515,0.0765,0.5569,6.5000,28.6340,0.5000,29.2765,,,,,,,,,,,,,,,,,,,,
22.297,21.584,TAKEOFF,pronav,0,,,,,,,96.170,,,,,,,0.0000,,,,,0.3650,0.0502,0.0740,0.5616,6.5000,28.6340,0.5000,29.2793,,,,,,,,,,,,,,,,,,,,
22.501,21.716,TAKEOFF,pronav,0,,,,,,,96.185,,,,,,,0.0000,,,,,0.3720,0.0486,0.0703,0.5684,6.5000,28.6340,0.5000,29.2832,,,,,,,,,,,,,,,,,,,,
22.702,21.836,TAKEOFF,pronav,0,,,,,,,96.199,,,,,,,0.0000,,,,,0.3760,0.0477,0.0672,0.5738,6.5000,28.6340,0.5000,29.2865,,,,,,,,,,,,,,,,,,,,
22.903,21.952,TAKEOFF,pronav,0,,,,,,,96.208,,,,,,,0.0000,,,,,0.3780,0.0472,0.0638,0.5794,6.5000,28.6340,0.5000,29.2899,,,,,,,,,,,,,,,,,,,,
23.105,22.080,TAKEOFF,pronav,0,,,,,,,96.218,,,,,,,0.0000,,,,,0.3810,0.0472,0.0599,0.5855,6.5000,28.6340,0.5000,29.2937,,,,,,,,,,,,,,,,,,,,
23.306,22.172,TAKEOFF,pronav,0,,,,,,,96.217,,,,,,,0.0000,,,,,0.3820,0.0474,0.0570,0.5900,6.5000,28.6340,0.5000,29.2966,,,,,,,,,,,,,,,,,,,,
23.507,22.292,TAKEOFF,pronav,0,,,,,,,96.213,,,,,,,0.0000,,,,,0.3850,0.0479,0.0535,0.5953,6.5000,28.6340,0.5000,29.2999,,,,,,,,,,,,,,,,,,,,
23.710,22.408,TAKEOFF,pronav,0,,,,,,,96.218,,,,,,,0.0000,,,,,0.3890,0.0488,0.0497,0.6010,6.5000,28.6340,0.5000,29.3034,,,,,,,,,,,,,,,,,,,,
23.911,22.540,TAKEOFF,pronav,0,,,,,,,96.230,,,,,,,0.0000,,,,,0.3950,0.0502,0.0457,0.6071,6.5000,28.6340,0.5000,29.3070,,,,,,,,,,,,,,,,,,,,
24.112,22.640,TAKEOFF,pronav,0,,,,,,,96.237,,,,,,,0.0000,,,,,0.4000,0.0515,0.0430,0.6117,6.5000,28.6340,0.5000,29.3094,,,,,,,,,,,,,,,,,,,,
24.144,22.672,CUE_WAIT,pronav,0,,,,,,,96.239,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0990,96.2387,0.4010,0.0519,0.0422,0.6131,6.5000,28.6340,0.5000,29.3101,,,,0,,,,,,,,,,,,,,,,
24.196,22.672,CUE_WAIT,pronav,0,,,,,,,96.239,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0990,96.2393,0.4010,0.0519,0.0422,0.6131,6.5000,28.6340,0.5000,29.3101,,,,0,,,,,,,,,,,,,,,,
24.251,22.708,CUE_WAIT,pronav,0,,,,,,,96.242,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0970,96.2424,0.4030,0.0524,0.0414,0.6144,6.5000,28.6340,0.5000,29.3107,,,,0,,,,,,,,,,,,,,,,
24.304,22.740,CUE_WAIT,pronav,0,,,,,,,96.243,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0950,96.2434,0.4050,0.0530,0.0406,0.6159,6.5000,28.6340,0.5000,29.3114,,,,0,,,,,,,,,,,,,,,,
24.352,22.772,CUE_WAIT,pronav,0,,,,,,,96.245,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,96.2448,0.4070,0.0535,0.0400,0.6174,6.5000,28.6340,0.5000,29.3119,,,,0,,,,,,,,,,,,,,,,
24.404,22.804,CUE_WAIT,pronav,0,,,,,,,96.246,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0910,96.2459,0.4090,0.0540,0.0394,0.6191,6.5000,28.6340,0.5000,29.3124,,,,0,,,,,,,,,,,,,,,,
24.457,22.840,CUE_WAIT,pronav,0,,,,,,,96.246,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0890,96.2461,0.4110,0.0546,0.0388,0.6209,6.5000,28.6340,0.5000,29.3128,,,,0,,,,,,,,,,,,,,,,
24.506,22.872,CUE_WAIT,pronav,0,,,,,,,96.245,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0870,12.6564,0.4130,0.0552,0.0382,0.6230,6.5000,28.6340,0.5000,29.3133,28.2923,6.2988,0.1952,1,28.2923,6.2988,-0.0727,-0.6594,0.1320,,,,,,,,,,,
24.557,22.904,CUE_WAIT,pronav,0,,,,,,,96.245,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0840,12.5927,0.4160,0.0557,0.0378,0.6250,6.5000,28.6340,0.5000,29.3136,,,,0,28.2887,6.2658,-0.0727,-0.6594,,,,,,,,,,,,
24.607,22.932,CUE_WAIT,pronav,0,,,,,,,96.211,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0820,12.5290,0.4180,0.0562,0.0375,0.6273,6.5000,28.6340,0.5000,29.3138,,,,0,28.2850,6.2328,-0.0727,-0.6594,,,,,,,,,,,,
24.659,22.964,CUE_WAIT,pronav,0,,,,,,,96.007,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0780,12.5642,0.4220,0.0566,0.0377,0.6301,6.5000,28.6340,0.5000,29.3136,28.2735,6.2836,0.2353,1,28.2767,6.2501,0.3617,-0.4932,0.1000,,,,,,,,,,,
24.708,22.996,CUE_WAIT,pronav,0,,,,,,,95.352,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0730,12.5067,0.4270,0.0567,0.0386,0.6332,6.5000,28.6340,0.5000,29.3126,,,,0,28.2947,6.2254,0.3617,-0.4932,,,,,,,,,,,,
24.759,23.028,CUE_WAIT,pronav,0,,,,,,,94.602,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0710,12.4514,0.4290,0.0568,0.0392,0.6339,6.5000,28.6340,0.5000,29.3121,,,,0,28.3128,6.2008,0.3617,-0.4932,,,,,,,,,,,,
24.810,23.060,CUE_WAIT,pronav,0,,,,,,,93.457,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0680,12.5994,0.4320,0.0566,0.0411,0.6353,6.5000,28.6340,0.5000,29.3102,28.2651,6.3385,0.2411,1,28.2914,6.2736,-1.0940,0.6839,0.1120,,,,,,,,,,,
24.861,23.084,CUE_WAIT,pronav,0,,,,,,,92.588,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0660,12.6875,0.4340,0.0563,0.0437,0.6356,6.5000,28.6340,0.5000,29.3077,,,,0,28.2367,6.3078,-1.0940,0.6839,,,,,,,,,,,,
24.915,23.104,CUE_WAIT,pronav,0,,,,,,,91.178,,,,,4.5000,0.0000,0.0000,0.0000,0.0000,-0.0660,12.7761,0.4340,0.0559,0.0458,0.6353,6.5000,28.6340,0.5000,29.3058,,,,0,28.1820,6.3419,-1.0940,0.6839,,,,,,,,,,,,
