run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,2.8380,0,0,,,17.42,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T112918Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T112901Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T112901Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,0.4900,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113038Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T113021Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T113021Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,3.1800,0,0,,,19.65,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113200Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T113143Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T113143Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,0.8270,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113320Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T113302Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T113302Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.0610,0,0,,,14.59,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113439Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T113421Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T113421Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,0.2860,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113557Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T113539Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T113539Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,3.3590,0,0,,,14.59,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113713Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T113656Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T113656Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,0.6310,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113837Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T113819Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T113819Z.log,weave,standard,325326
8,pronav,0.000,12.000,-30.720,208497,3.6550,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T113955Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260710T113937Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260710T113937Z.log,weave,standard,343059
9,pronav,0.000,-12.000,29.948,735393,0.6240,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114114Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260710T114056Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260710T114056Z.log,weave,standard,435173
10,pronav,0.000,12.000,-29.165,231149,1.4720,1,1,3.648,26.626,21.01,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114232Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260710T114214Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260710T114214Z.log,weave,standard,728420
11,pronav,0.000,-12.000,29.148,291705,0.1670,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114343Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260710T114325Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260710T114325Z.log,weave,standard,544317
12,pronav,0.000,12.000,-28.372,6815,2.4960,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114501Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260710T114444Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260710T114444Z.log,weave,standard,91499
13,pronav,0.000,-12.000,30.076,167415,0.3930,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114619Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260710T114602Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260710T114602Z.log,weave,standard,289338
14,pronav,0.000,12.000,-28.706,356779,2.0580,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114739Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260710T114722Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260710T114722Z.log,weave,standard,118488
15,pronav,0.000,-12.000,28.634,225773,0.3230,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T114858Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260710T114841Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260710T114841Z.log,weave,standard,377930
