run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,12.000,-28.882,26226,2.1310,1,1,6.428,24.659,6.94,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T115443Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260710T115425Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260710T115425Z.log,weave,standard,857665
1,pronav,0.000,-12.000,30.025,256788,0.5580,1,1,9.642,27.418,11.02,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T115549Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260710T115532Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260710T115532Z.log,weave,standard,778181
2,pronav,0.000,12.000,-30.130,772247,1.9670,0,0,,,10.78,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T115700Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260710T115642Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260710T115642Z.log,weave,standard,832313
3,pronav,0.000,-12.000,28.107,776647,0.9580,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T115819Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260710T115801Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260710T115801Z.log,weave,standard,447246
4,pronav,0.000,12.000,-28.123,91162,2.1760,0,0,,,8.57,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T115936Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260710T115918Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260710T115918Z.log,weave,standard,791817
5,pronav,0.000,-12.000,29.571,33327,1.2210,0,0,,,13.84,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T120059Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260710T120042Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260710T120042Z.log,weave,standard,102230
6,pronav,0.000,12.000,-30.711,229259,3.0970,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T120219Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260710T120201Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260710T120201Z.log,weave,standard,955711
7,pronav,0.000,-12.000,28.498,631263,1.1960,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T120335Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260710T120317Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260710T120317Z.log,weave,standard,325326
8,pronav,0.000,12.000,-30.720,208497,2.3190,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T120453Z.csv,pronav_12.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260710T120435Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260710T120435Z.log,weave,standard,343059
9,pronav,0.000,-12.000,29.948,735393,0.6270,0,0,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260710T120610Z.csv,pronav_12.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260710T120552Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260710T120552Z.log,weave,standard,435173
