# scripts/wind_driver.py -- APPLIED wind wrench log (world-side disturbance; gt side of the honesty boundary, scoring/audit only)
# world=apriltag entity=x500_mono_cam_0::base_link topic=/world/apriltag/wrench/persistent
# label=gate0 mean_mps=5.0 dir_from_deg=270.0 height_m=6.0 sigma_mps=0.0 tau_s=8.629200809773325 seed=7 rate_hz=20.0
# conditions_provenance=Gate-0 physics probe: synthetic steady wind, NOT a field reading (docs/wind_gate0_prereg.md)
# drag: mass_kg=2.114307692307692 mcoef_per_s=0.15 bcoef=100.0 rho=1.225
# drag_provenance=PX4 defaults + SDF mass, SITL ONLY: EKF2_MCOEF=0.15 1/s and EKF2_BCOEF_X/Y=100 kg/m^2 from src/modules/ekf2/params_drag.yaml; mass 2.114308 kg = x500_base/model.sdf (2.0 + 4*0.016076923) + mono_cam/model.sdf (0.050); rho 1.225 ISA. NOT measured on the real airframe -- do not quote a field number off these.
# columns applied_f_* are what was PUT ON THE WIRE; `published` is whether gz-transport accepted it (ADR-0090 pattern: log what was applied, not what was intended)
t_sim,grid_index,wind_n,wind_e,wind_d,steady_n,steady_e,gust_u,gust_v,v_veh_n,v_veh_e,v_rel_n,v_rel_e,v_rel_mps,a_drag_m_s2,applied_f_n,applied_f_e,applied_f_d,applied_f_world_x,applied_f_world_y,applied_f_world_z,published,publish_error
44.8920,897,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.02056,0.00868,-0.02056,4.99132,4.99136,0.90130,-0.00785,1.90561,0.00000,1.90561,-0.00785,-0.00000,1,
44.9440,898,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.02042,0.00688,-0.02042,4.99312,4.99317,0.90168,-0.00780,1.90642,0.00000,1.90642,-0.00780,-0.00000,1,
44.9920,899,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01990,0.00521,-0.01990,4.99479,4.99483,0.90203,-0.00760,1.90716,0.00000,1.90716,-0.00760,-0.00000,1,
45.0440,900,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01869,0.00387,-0.01869,4.99613,4.99617,0.90232,-0.00714,1.90776,0.00000,1.90776,-0.00714,-0.00000,1,
45.0920,901,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01774,0.00211,-0.01774,4.99789,4.99793,0.90269,-0.00677,1.90855,0.00000,1.90855,-0.00677,-0.00000,1,
45.1440,902,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01670,0.00025,-0.01670,4.99975,4.99978,0.90308,-0.00638,1.90937,0.00000,1.90937,-0.00638,-0.00000,1,
45.1920,903,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01505,-0.00164,-0.01505,5.00164,5.00166,0.90348,-0.00575,1.91022,0.00000,1.91022,-0.00575,-0.00000,1,
45.2440,904,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01313,-0.00269,-0.01313,5.00269,5.00271,0.90370,-0.00502,1.91069,0.00000,1.91069,-0.00502,-0.00000,1,
45.2920,905,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01143,-0.00382,-0.01143,5.00382,5.00383,0.90393,-0.00437,1.91119,0.00000,1.91119,-0.00437,-0.00000,1,
45.3440,906,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00952,-0.00513,-0.00952,5.00513,5.00514,0.90421,-0.00364,1.91178,0.00000,1.91178,-0.00364,-0.00000,1,
45.3920,907,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00821,-0.00621,-0.00821,5.00621,5.00622,0.90444,-0.00314,1.91226,0.00000,1.91226,-0.00314,-0.00000,1,
45.4440,908,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00608,-0.00725,-0.00608,5.00725,5.00726,0.90466,-0.00232,1.91273,0.00000,1.91273,-0.00232,-0.00000,1,
45.4920,909,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00422,-0.00830,-0.00422,5.00830,5.00830,0.90488,-0.00161,1.91319,0.00000,1.91319,-0.00161,-0.00000,1,
45.5440,910,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00280,-0.00945,-0.00280,5.00945,5.00946,0.90512,-0.00107,1.91371,0.00000,1.91371,-0.00107,-0.00000,1,
45.5920,911,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00090,-0.01021,-0.00090,5.01021,5.01021,0.90528,-0.00035,1.91405,0.00000,1.91405,-0.00035,-0.00000,1,
45.6440,912,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00063,-0.01088,0.00063,5.01088,5.01088,0.90542,0.00024,1.91434,0.00000,1.91434,0.00024,-0.00000,1,
45.6920,913,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00138,-0.01160,0.00138,5.01160,5.01160,0.90558,0.00053,1.91467,0.00000,1.91467,0.00053,-0.00000,1,
45.7440,914,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00168,-0.01214,0.00168,5.01214,5.01214,0.90569,0.00064,1.91491,0.00000,1.91491,0.00064,-0.00000,1,
45.7920,915,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00210,-0.01263,0.00210,5.01263,5.01263,0.90579,0.00080,1.91513,0.00000,1.91513,0.00080,-0.00000,1,
45.8440,916,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00226,-0.01336,0.00226,5.01336,5.01336,0.90595,0.00086,1.91545,0.00000,1.91545,0.00086,-0.00000,1,
45.8920,917,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00206,-0.01381,0.00206,5.01381,5.01381,0.90604,0.00079,1.91566,0.00000,1.91566,0.00079,-0.00000,1,
45.9440,918,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00200,-0.01490,0.00200,5.01490,5.01490,0.90627,0.00077,1.91614,0.00000,1.91614,0.00077,-0.00000,1,
45.9920,919,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00134,-0.01551,0.00134,5.01551,5.01551,0.90640,0.00051,1.91642,0.00000,1.91642,0.00051,-0.00000,1,
46.0440,920,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00053,-0.01669,0.00053,5.01669,5.01669,0.90665,0.00020,1.91694,0.00000,1.91694,0.00020,-0.00000,1,
46.0920,921,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00017,-0.01785,0.00017,5.01785,5.01785,0.90690,0.00006,1.91746,0.00000,1.91746,0.00006,-0.00000,1,
46.1440,922,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00060,-0.01900,-0.00060,5.01900,5.01900,0.90714,-0.00023,1.91797,0.00000,1.91797,-0.00023,-0.00000,1,
46.1920,923,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00122,-0.02019,-0.00122,5.02019,5.02019,0.90739,-0.00047,1.91851,0.00000,1.91851,-0.00047,-0.00000,1,
46.2440,924,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00127,-0.02083,-0.00127,5.02083,5.02083,0.90753,-0.00049,1.91879,0.00000,1.91879,-0.00049,-0.00000,1,
46.2920,925,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00115,-0.02109,-0.00115,5.02109,5.02109,0.90758,-0.00044,1.91891,0.00000,1.91891,-0.00044,-0.00000,1,
46.3440,926,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00125,-0.02160,-0.00125,5.02160,5.02160,0.90769,-0.00048,1.91914,0.00000,1.91914,-0.00048,-0.00000,1,
46.3920,927,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00161,-0.02209,-0.00161,5.02209,5.02209,0.90779,-0.00061,1.91936,0.00000,1.91936,-0.00061,-0.00000,1,
46.4440,928,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00193,-0.02200,-0.00193,5.02200,5.02201,0.90778,-0.00074,1.91932,0.00000,1.91932,-0.00074,-0.00000,1,
46.4920,929,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00282,-0.02182,-0.00282,5.02182,5.02182,0.90774,-0.00108,1.91924,0.00000,1.91924,-0.00108,-0.00000,1,
46.5440,930,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00403,-0.02108,-0.00403,5.02108,5.02108,0.90758,-0.00154,1.91890,0.00000,1.91890,-0.00154,-0.00000,1,
46.5920,931,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00520,-0.02056,-0.00520,5.02056,5.02056,0.90747,-0.00199,1.91867,0.00000,1.91867,-0.00199,-0.00000,1,
46.6440,932,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00640,-0.01957,-0.00640,5.01957,5.01958,0.90726,-0.00244,1.91823,0.00000,1.91823,-0.00244,-0.00000,1,
46.6920,933,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00766,-0.01890,-0.00766,5.01890,5.01890,0.90712,-0.00293,1.91793,0.00000,1.91793,-0.00293,-0.00000,1,
46.7440,934,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00856,-0.01813,-0.00856,5.01813,5.01814,0.90696,-0.00327,1.91759,0.00000,1.91759,-0.00327,-0.00000,1,
46.7920,935,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00906,-0.01754,-0.00906,5.01754,5.01755,0.90683,-0.00346,1.91732,0.00000,1.91732,-0.00346,-0.00000,1,
46.8440,936,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00903,-0.01716,-0.00903,5.01716,5.01717,0.90675,-0.00345,1.91715,0.00000,1.91715,-0.00345,-0.00000,1,
46.8920,937,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00907,-0.01701,-0.00907,5.01701,5.01701,0.90672,-0.00346,1.91708,0.00000,1.91708,-0.00346,-0.00000,1,
46.9440,938,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00873,-0.01678,-0.00873,5.01678,5.01679,0.90667,-0.00334,1.91698,0.00000,1.91698,-0.00334,-0.00000,1,
46.9920,939,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00854,-0.01653,-0.00854,5.01653,5.01653,0.90662,-0.00326,1.91687,0.00000,1.91687,-0.00326,-0.00000,1,
47.0440,940,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00816,-0.01627,-0.00816,5.01627,5.01627,0.90656,-0.00312,1.91675,0.00000,1.91675,-0.00312,-0.00000,1,
47.0920,941,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00785,-0.01615,-0.00785,5.01615,5.01616,0.90654,-0.00300,1.91670,0.00000,1.91670,-0.00300,-0.00000,1,
47.1440,942,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00722,-0.01588,-0.00722,5.01588,5.01589,0.90648,-0.00276,1.91658,0.00000,1.91658,-0.00276,-0.00000,1,
47.1920,943,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00638,-0.01584,-0.00638,5.01584,5.01584,0.90647,-0.00244,1.91656,0.00000,1.91656,-0.00244,-0.00000,1,
47.2440,944,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00585,-0.01614,-0.00585,5.01614,5.01615,0.90654,-0.00223,1.91670,0.00000,1.91670,-0.00223,-0.00000,1,
47.2920,945,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00522,-0.01643,-0.00522,5.01643,5.01643,0.90660,-0.00199,1.91683,0.00000,1.91683,-0.00199,-0.00000,1,
47.3440,946,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00490,-0.01692,-0.00490,5.01692,5.01692,0.90670,-0.00187,1.91705,0.00000,1.91705,-0.00187,-0.00000,1,
47.3920,947,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00468,-0.01719,-0.00468,5.01719,5.01719,0.90676,-0.00179,1.91716,0.00000,1.91716,-0.00179,-0.00000,1,
47.4440,948,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00409,-0.01652,-0.00409,5.01652,5.01652,0.90662,-0.00156,1.91687,0.00000,1.91687,-0.00156,-0.00000,1,
47.4920,949,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00341,-0.01588,-0.00341,5.01588,5.01588,0.90648,-0.00130,1.91658,0.00000,1.91658,-0.00130,-0.00000,1,
47.5440,950,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00249,-0.01521,-0.00249,5.01521,5.01522,0.90634,-0.00095,1.91628,0.00000,1.91628,-0.00095,-0.00000,1,
47.5920,951,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00158,-0.01462,-0.00158,5.01462,5.01462,0.90621,-0.00060,1.91602,0.00000,1.91602,-0.00060,-0.00000,1,
47.6440,952,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00088,-0.01342,-0.00088,5.01342,5.01342,0.90596,-0.00034,1.91548,0.00000,1.91548,-0.00034,-0.00000,1,
47.6920,953,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00005,-0.01221,-0.00005,5.01221,5.01221,0.90571,-0.00002,1.91494,0.00000,1.91494,-0.00002,-0.00000,1,
47.7440,954,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00069,-0.01073,0.00069,5.01073,5.01073,0.90539,0.00026,1.91428,0.00000,1.91428,0.00026,-0.00000,1,
47.7920,955,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00153,-0.00916,0.00153,5.00916,5.00916,0.90506,0.00058,1.91358,0.00000,1.91358,0.00058,-0.00000,1,
47.8440,956,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00231,-0.00766,0.00231,5.00766,5.00766,0.90474,0.00088,1.91290,0.00000,1.91290,0.00088,-0.00000,1,
47.8920,957,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00338,-0.00618,0.00338,5.00618,5.00618,0.90443,0.00129,1.91224,0.00000,1.91224,0.00129,-0.00000,1,
47.9440,958,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00441,-0.00528,0.00441,5.00528,5.00528,0.90424,0.00169,1.91184,0.00000,1.91184,0.00169,-0.00000,1,
47.9920,959,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00541,-0.00379,0.00541,5.00379,5.00379,0.90393,0.00206,1.91118,0.00000,1.91118,0.00206,-0.00000,1,
48.0440,960,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00670,-0.00232,0.00670,5.00232,5.00233,0.90362,0.00256,1.91052,0.00000,1.91052,0.00256,-0.00000,1,
48.0920,961,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00782,-0.00119,0.00782,5.00119,5.00120,0.90338,0.00299,1.91002,0.00000,1.91002,0.00299,-0.00000,1,
48.1440,962,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00896,-0.00007,0.00896,5.00007,5.00007,0.90314,0.00342,1.90951,0.00000,1.90951,0.00342,-0.00000,1,
48.1920,963,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01016,0.00081,0.01016,4.99919,4.99920,0.90296,0.00388,1.90912,0.00000,1.90912,0.00388,-0.00000,1,
48.2440,964,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01075,0.00218,0.01075,4.99782,4.99783,0.90267,0.00411,1.90851,0.00000,1.90851,0.00411,-0.00000,1,
48.2920,965,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01115,0.00352,0.01115,4.99648,4.99649,0.90238,0.00426,1.90791,0.00000,1.90791,0.00426,-0.00000,1,
48.3440,966,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01148,0.00441,0.01148,4.99559,4.99560,0.90220,0.00438,1.90751,0.00000,1.90751,0.00438,-0.00000,1,
48.3920,967,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01180,0.00605,0.01180,4.99395,4.99396,0.90185,0.00450,1.90678,0.00000,1.90678,0.00450,-0.00000,1,
48.4440,968,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01170,0.00782,0.01170,4.99218,4.99219,0.90148,0.00447,1.90599,0.00000,1.90599,0.00447,-0.00000,1,
48.4920,969,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01110,0.00922,0.01110,4.99078,4.99079,0.90118,0.00424,1.90537,0.00000,1.90537,0.00424,-0.00000,1,
48.5440,970,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01068,0.01058,0.01068,4.98942,4.98943,0.90089,0.00408,1.90476,0.00000,1.90476,0.00408,-0.00000,1,
48.5920,971,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01080,0.01130,0.01080,4.98870,4.98871,0.90074,0.00412,1.90444,0.00000,1.90444,0.00412,-0.00000,1,
48.6440,972,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01047,0.01215,0.01047,4.98785,4.98786,0.90056,0.00400,1.90406,0.00000,1.90406,0.00400,-0.00000,1,
48.6920,973,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00995,0.01267,0.00995,4.98733,4.98734,0.90045,0.00380,1.90383,0.00000,1.90383,0.00380,-0.00000,1,
48.7440,974,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00972,0.01246,0.00972,4.98754,4.98755,0.90050,0.00371,1.90392,0.00000,1.90392,0.00371,-0.00000,1,
48.7920,975,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00927,0.01249,0.00927,4.98751,4.98752,0.90049,0.00354,1.90391,0.00000,1.90391,0.00354,-0.00000,1,
48.8440,976,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00878,0.01268,0.00878,4.98732,4.98733,0.90045,0.00335,1.90382,0.00000,1.90382,0.00335,-0.00000,1,
48.8920,977,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00815,0.01230,0.00815,4.98770,4.98771,0.90053,0.00311,1.90399,0.00000,1.90399,0.00311,-0.00000,1,
48.9440,978,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00756,0.01152,0.00756,4.98848,4.98849,0.90069,0.00289,1.90434,0.00000,1.90434,0.00289,-0.00000,1,
48.9920,979,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00689,0.01042,0.00689,4.98958,4.98958,0.90093,0.00263,1.90483,0.00000,1.90483,0.00263,-0.00000,1,
49.0440,980,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00623,0.00920,0.00623,4.99080,4.99080,0.90118,0.00238,1.90538,0.00000,1.90538,0.00238,-0.00000,1,
49.0920,981,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00593,0.00804,0.00593,4.99196,4.99196,0.90143,0.00226,1.90589,0.00000,1.90589,0.00226,-0.00000,1,
49.1440,982,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00558,0.00684,0.00558,4.99316,4.99316,0.90168,0.00213,1.90643,0.00000,1.90643,0.00213,-0.00000,1,
49.1920,983,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00533,0.00538,0.00533,4.99462,4.99462,0.90199,0.00203,1.90708,0.00000,1.90708,0.00203,-0.00000,1,
49.2440,984,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00523,0.00357,0.00523,4.99643,4.99643,0.90237,0.00200,1.90789,0.00000,1.90789,0.00200,-0.00000,1,
49.2920,985,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00527,0.00223,0.00527,4.99777,4.99777,0.90265,0.00201,1.90849,0.00000,1.90849,0.00201,-0.00000,1,
49.3440,986,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00530,0.00060,0.00530,4.99940,4.99940,0.90300,0.00202,1.90921,0.00000,1.90921,0.00202,-0.00000,1,
49.3920,987,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00562,-0.00060,0.00562,5.00060,5.00061,0.90325,0.00215,1.90975,0.00000,1.90975,0.00215,-0.00000,1,
49.4440,988,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00564,-0.00142,0.00564,5.00142,5.00143,0.90343,0.00215,1.91012,0.00000,1.91012,0.00215,-0.00000,1,
49.4920,989,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00574,-0.00208,0.00574,5.00208,5.00208,0.90356,0.00219,1.91041,0.00000,1.91041,0.00219,-0.00000,1,
49.5440,990,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00636,-0.00300,0.00636,5.00300,5.00301,0.90376,0.00243,1.91083,0.00000,1.91083,0.00243,-0.00000,1,
49.5920,991,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00739,-0.00352,0.00739,5.00352,5.00352,0.90387,0.00282,1.91106,0.00000,1.91106,0.00282,-0.00000,1,
49.6440,992,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00810,-0.00369,0.00810,5.00369,5.00370,0.90391,0.00309,1.91113,0.00000,1.91113,0.00309,-0.00000,1,
49.6920,993,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00794,-0.00361,0.00794,5.00361,5.00361,0.90389,0.00303,1.91109,0.00000,1.91109,0.00303,-0.00000,1,
49.7440,994,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00843,-0.00358,0.00843,5.00358,5.00359,0.90388,0.00322,1.91109,0.00000,1.91109,0.00322,-0.00000,1,
49.7920,995,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00941,-0.00321,0.00941,5.00321,5.00322,0.90380,0.00360,1.91092,0.00000,1.91092,0.00360,-0.00000,1,
49.8440,996,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01064,-0.00258,0.01064,5.00258,5.00259,0.90367,0.00406,1.91064,0.00000,1.91064,0.00406,-0.00000,1,
49.8920,997,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01187,-0.00169,0.01187,5.00169,5.00171,0.90349,0.00453,1.91024,0.00000,1.91024,0.00453,-0.00000,1,
49.9440,998,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01257,-0.00072,0.01257,5.00072,5.00073,0.90328,0.00480,1.90980,0.00000,1.90980,0.00480,-0.00000,1,
49.9920,999,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01354,0.00012,0.01354,4.99988,4.99990,0.90310,0.00517,1.90943,0.00000,1.90943,0.00517,-0.00000,1,
50.0440,1000,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01424,0.00106,0.01424,4.99894,4.99896,0.90291,0.00544,1.90901,0.00000,1.90901,0.00544,-0.00000,1,
50.0920,1001,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01502,0.00207,0.01502,4.99793,4.99795,0.90269,0.00574,1.90856,0.00000,1.90856,0.00574,-0.00000,1,
50.1440,1002,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01532,0.00320,0.01532,4.99680,4.99682,0.90245,0.00585,1.90806,0.00000,1.90806,0.00585,-0.00000,1,
50.1920,1003,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01562,0.00375,0.01562,4.99625,4.99628,0.90234,0.00596,1.90781,0.00000,1.90781,0.00596,-0.00000,1,
50.2440,1004,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01578,0.00401,0.01578,4.99599,4.99602,0.90228,0.00603,1.90770,0.00000,1.90770,0.00603,-0.00000,1,
50.2920,1005,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01628,0.00452,0.01628,4.99548,4.99550,0.90218,0.00621,1.90747,0.00000,1.90747,0.00621,-0.00000,1,
50.3440,1006,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01624,0.00536,0.01624,4.99464,4.99467,0.90200,0.00620,1.90709,0.00000,1.90709,0.00620,-0.00000,1,
50.3920,1007,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01652,0.00596,0.01652,4.99404,4.99407,0.90187,0.00631,1.90682,0.00000,1.90682,0.00631,-0.00000,1,
50.4440,1008,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01671,0.00611,0.01671,4.99389,4.99392,0.90184,0.00638,1.90676,0.00000,1.90676,0.00638,-0.00000,1,
50.4920,1009,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01723,0.00648,0.01723,4.99352,4.99355,0.90176,0.00658,1.90659,0.00000,1.90659,0.00658,-0.00000,1,
50.5440,1010,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01743,0.00706,0.01743,4.99294,4.99297,0.90164,0.00666,1.90633,0.00000,1.90633,0.00666,-0.00000,1,
50.5920,1011,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01754,0.00757,0.01754,4.99243,4.99246,0.90153,0.00669,1.90611,0.00000,1.90611,0.00669,-0.00000,1,
50.6440,1012,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01777,0.00837,0.01777,4.99163,4.99166,0.90136,0.00678,1.90575,0.00000,1.90575,0.00678,-0.00000,1,
50.6920,1013,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01803,0.00862,0.01803,4.99138,4.99142,0.90131,0.00688,1.90564,0.00000,1.90564,0.00688,-0.00000,1,
50.7440,1014,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01863,0.00901,0.01863,4.99099,4.99103,0.90123,0.00711,1.90546,0.00000,1.90546,0.00711,-0.00000,1,
50.7920,1015,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01885,0.00939,0.01885,4.99061,4.99064,0.90115,0.00720,1.90529,0.00000,1.90529,0.00720,-0.00000,1,
50.8440,1016,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01881,0.00998,0.01881,4.99002,4.99005,0.90102,0.00718,1.90503,0.00000,1.90503,0.00718,-0.00000,1,
50.8920,1017,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01831,0.01019,0.01831,4.98981,4.98984,0.90098,0.00699,1.90494,0.00000,1.90494,0.00699,-0.00000,1,
50.9440,1018,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01757,0.01079,0.01757,4.98921,4.98924,0.90085,0.00671,1.90467,0.00000,1.90467,0.00671,-0.00000,1,
